ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6110540,Maine Veterans Affairs Medical Center,1 VA Center,Augusta,04330-6719,ME,Department of Veterans Affairs,Unable to Find,N/A unable to find,,,,,,,,,
6110555,MaineGeneral Medical Center,35 Medical Center Parkway,Augusta,4330,ME,,Non-Profit,2022,List of Counties,Kennebec ,N/A,N/A,"Mental Health, Social Determinants of Health, Substance and Alcohol Use, Access to Care, Older Adult Health, Physical Activity and Nutrition, Cancer, Health Care Equity, Pregnancy and Birth Outcomes, Children with Special Needs, Environmental Health, Immunization, Infectious Disease, Intentional Injury, Tobacco, Cardiovascular Disease, Oral Health, Unintentional Injury","Prevention and Support for Chronic Disease, Social Determinant of Health (Transportation & Food Insercuity, Mental Health & Substance Use Disorder, Cancer, Physical Activity",https://www.mainegeneral.org/app/files/public/86500084-e17a-4845-815c-e7fdbf1f8adf/Kennebec-County-MSCHNA-Report-2022.pdf,https://www.mainegeneral.org/app/files/public/6787c310-c2f6-48cc-9c98-48850bbea20f/CHIP-Jan2023-to-Dec2025.pdf,"anne.conners@mainegeneral.org, wendy.jorgensen@mainegeneral.org"
6110240,Northern Light Mayo Hospital,897 West Main Street,Dover-Foxcroft,04426-1099,ME,Northern Light Health,Non-Profit,2021,List of Counties,Piscataquis,N/A,N/A,"Cancer, Heart Disease, Unintentional Injury Diabetes, Chronic Lower Respiratory Disease, Stroke","Cancer, Chronic disease, Mental Health, Obesity and physical activity, Nutrition, Substance Use including tobacco",https://northernlighthealth.org/Our-System/Northern-Light-Mayo-Hospital/About/Community-Health-Needs,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Piscataquis/Piscataquis-County-Health-Profile-4-8-2022.pdf.aspx?lang=en-US,N/A
6110003,Mid Coast Hospital,123 Medical Center Drive,Brunswick,04011-2652,ME,Maine Health,Non-Profit,2022,List of Counties,"Sagadahoc, Northern Cumberland",N/A,N/A,"Emerging mental health crisis; Challenges in access to healthcare, including mental health providers; Issues related to poverty, transportation, and other social determinants of health,  increasing rates of substance and alcohol use.","Mental Health/Adverse Childhood Experiences, Social Determinants of Health, Healthy Weight, Physical Activity & Healthy Eating, Substance Use (including tobacco)",Sagadahoc-County-MSCHNA-Report-2022.pdf (mainehealth.io),https://www.mainehealth.org/healthy-communities/community-health-needs-assessment,info@mainechna.org
6110387,Millinocket Regional Hospital,200 Somerset Street,Millinocket,04462-1298,ME,Millinocket Regional Hospital,Non-Profit,2022,List of Counties,Penobscot,N/A,N/A,"Mental Health, Substance and Alcohol Use, Access to Care, Social Determinants of Health, Cancer (Note: This CHNA is the Maine Shared CHNA, covering all of Penobscot County)","Mental Health, Substance and Alcohol Use, Access to Care, Social Determinants of Health",Penobscot County MSCHNA Report 2022.pdf (maine.gov),Mrh strategic plan (mrhme.org),info@mrhme.org
6110090,Mount Desert Island Hospital,10 Wayman Lane,Bar Harbor,04609-1625,ME,,Non-Profit,2020,List of Places,N/A,N/A,"Towns: Bar Harbor, Cranberry Isles, Frenchboro, Lamoine, Mount Desert, Southwest Harbor, Swans Island, Tremont, Trenton","Accessibility, affordability, and quality of healthcare; Mental health and community connectedness; Social determinants of health; Substance use","Accessibility, affordability, and quality of healthcare; Mental health and community connectedness; Social determinants of health; Substance use",https://www.mdihospital.org/wp-content/uploads/2020/07/2020-MDI-Region-CHNA-Report-FINAL-7.8.20.pdf,https://www.mdihospital.org/wp-content/uploads/2020/12/MDIH-Community-Health-Needs-Assessment-2020-Executive-Summary-Implementation-Plan-12.23.2020-1.docx,info@healthyacadia.org
6110435,New England Rehabilitation Hospital of Portland,335 Brighton Avenue,Portland,04102-2363,ME,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6110002,Northern Light Acadia Hospital,268 Stillwater Avenue,Bangor,04401-3945,ME,Northern Light Health,Non-Profit,2022,List of Counties,"Aroostook, Piscataquis, Somerset, Penobscot, Franklin, Kennebec, Waldo, Hancock, Washington, Lincoln, Knoxx, Sagadahoc",N/A,N/A,"Mental Health, Social Determinant of Health, Substance Use","Mental Health, Social Determinants of Health, Substance Use, ",https://www.maine.gov/dhhs/mecdc/phdata/MaineCHNA/documents/State%20Report%207.12.2022revision.pdf,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Community-Health-Strategy/Acadia-Hospital/2022-Community-Health-Strategy-Acadia-FINAL-update-12-14-22.pdf.aspx?lang=en-US,communitybenefits@northernlight.org
6110480,Northern Light AR Gould Hospital,140 Academy Street,Presque Isle,04769-3171,ME,Northern Light Health,Non-Profit,2022,List of Counties,Aroostook,N/A,N/A,"Mental Health, Substance and Alcohol Use, Access to Care, Older Adult Health ","Access to care, Social Determinants of Health, Substance Use, Physical Activity, Nutrition and weight",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Aroostook/Aroostook-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2019-CHNA-Reports/Community-Health-Strategy/Community-Health-Strategy-ARGould-10-28-19.pdf.aspx?lang=en-US,dmichael@northernlight.org 
6110150,Northern Light Blue Hill Hospital,57 Water Street,Blue Hill,04614-5231,ME,Northern Light Health,Non-Profit,2022,List of Counties,Hancock,N/A,N/A,"Mental Health, Access to Care, Social Determinants of Health, Substance and Alcohol Use","Social Determinants of Health, Substance Use, Access to care",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Hancock/Hancock-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/2019-Community-Health-Strategy,dmichael@northernlight.org 
6110310,Northern Light CA Dean Hospital,364 Pritham Avenue,Greenville,04441-1395,ME,Northern Light Health,Non-Profit,2022,List of Counties,Piscataquis,N/A,N/A,"Mental Health, Access to Care, Social Determinants of Health, Substance and Alcohol Use","Social Determinants of Health, Substance Use, Access to care",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Piscataquis/Piscataquis-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/2019-Community-Health-Strategy,dmichael@northernlight.org 
6110050,Northern Light Eastern Maine Medical Center,489 State Street,Bangor,04401-6674,ME,Northern Light Health,Non-Profit,2022,List of Counties,Penobscot,N/A,N/A,"Mental Health, Access to Care, Social Determinants of Health, Substance and Alcohol Use","Mental Health, Social Determinants of Health, Substance Use",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Penobscot/Penobscot-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Community-Health-Strategy/Eastern-Maine-Medical-Center/2022-Community-Health-Strategy-EMMC-FINAL.pdf.aspx?lang=en-US,dmichael@northernlight.org 
6110582,Northern Light Inland Hospital,200 Kennedy Memorial Drive,Waterville,04901-4595,ME,Northern Light Health,Non-Profit,2022,List of Counties,Kennebec,N/A,N/A,"Mental Health, Access to Care, Social Determinants of Health, Substance and Alcohol Use","Mental Health, Social Determinants of Health, Substance Use",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Kennebec/Kennebec-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Community-Health-Strategy/Inland-Hospital/2022-Community-Health-Strategy-Inland-FINAL.pdf.aspx?lang=en-US,dmichael@northernlight.org 
6110260,Northern Light Maine Coast Hospital,50 Union Street,Ellsworth,04605-1599,ME,Northern Light Health,Unable to Find,2022,List of Counties,Hancock,N/A,N/A,"Mental Health, Access to Care, Social Determinants of Health, Substance and Alcohol Use","Mental Health, Social Determinants of Health, Substance Use",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Hancock/Hancock-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Community-Health-Strategy/Maine-Coast-Hospital/2022-Community-Health-Strategy-MCH-FINAL.pdf.aspx?lang=en-US,dmichael@northernlight.org 
6110008,Northern Light Mercy Hospital,144 State Street,Portland,04101-3795,ME,Northern Light Health,Non-Profit,2022,List of Counties,Cumberland,N/A,N/A,"Access to Care, Social Determinants of Health, Substance and Alcohol Use","Mental Health, Social Determinants of Health, Substance Use, Older Adult Health/Healthy Aging",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2022-Reports/2022-Shared-CHNA-Reports/Cumberland/Cumberland-County-MSCHNA-Report-2022.pdf.aspx?lang=en-US,https://northernlighthealth.org/2019-Community-Health-Strategy,dmichael@northernlight.org 
6110290,Northern Maine Medical Center,194 East Main Street,Fort Kent,04743-1497,ME,Northern Maine Medical Center,Non-Profit,2022,List of Counties,Aroostook,N/A,N/A,"Mental Health, Substance Use, Poverty, Elder Care","Mental Health, Substance Use, Poverty, Elder Care",https://nmmc.org/about-us/community/community-health-needs-assessment/,https://nmmc.org/about-us/community/community-health-needs-assessment/,info@nmmc.org
6110410,Northlight Sebasticook Valley Hospital,447 North Main Street,Pittsfield,04967-3707,ME,Northern Light Health,Non-Profit,2022,List of Counties,Somerset,N/A,N/A,"Social Determinants of Health (Social Needs), Substance Use, Social Determinants of Health (Food Insecurity), Menatl Health, Older Adult Health/Healthy Aging","Social Determinants of Health (Social Needs), Substance Use, Social Determinants of Health (Food Insecurity), Menatl Health, Older Adult Health/Healthy Aging",https://northernlighthealth.org/getattachment/Community-Health-Needs-Assessment/2019-CHNA-Reports/Community-Health-Strategy/Community-Health-Strategy-SVH-10-31-19.pdf.aspx?lang=en-US,https://northernlighthealth.org/2019-Community-Health-Strategy,dmichael@northernlight.org 
6110505,Pen Bay Medical Center,6 Glen Cove Drive,Rockport,04856-4240,ME,MaineHealth,Non-Profit,2022,List of Counties,Knox ,N/A,N/A,"Social Determinants of Health, Mental Health, Substance & Alcohol Use, Access to Care","Social Determinants of Health, Mental Health, Substance & Alcohol Use, Access to Care",https://www.mainehealth.org/-/media/Community-Health/CHNA/2022/Knox-County-MSCHNA-Report-2022.pdf,https://assets.mainehealth.io/s3fs-public/imported_images/2022-2024-Community-Health-Implementation-Plan-CHA.pdf,info@mainechna.org
6110395,Penobscot Valley Hospital,7 Transalpine Road,Lincoln,04457-4222,ME,,Non-Profit,2022,List of Counties,Penobscot ,N/A,N/A,"Mental health, Substance and Alcohol use, Access to Care, Social Determinants of Health","Mental health, Substance and Alcohol use, Access to Care, Social Determinants of Health",Microsoft Word - CHNA 2022 final draft 12.27.22 (pvhme.org),Microsoft Word - CHNA 2022 final draft 12.27.22 (pvhme.org),N/A
6110523,Redington-Fairview General Hospital,46 Fairview Avenue,Skowhegan,4976,ME,,Non-Profit,2019,List of Counties,Somerset,N/A,N/A,"Mental Health, Older Adult Health/Healthy Aging, Substance Use, Social Determinants of Health, Food Insecurity, Youth/Adverse Childhood Experiences","Mental Health, Older Adult Health/Healthy Aging, Substance Use, Social Determinants of Health, Food Insecurity, Youth/Adverse Childhood Experiences",https://s3.amazonaws.com/webassets.rfgh.net/documents/community-health-reports/2019+Community+Health+Needs+Assessment.pdf,https://s3.amazonaws.com/webassets.rfgh.net/documents/community-health-reports/Community+Health+Improvement+Plan+2019+to+2022.pdf,N/A
6110020,Riverview Psychiatric Center,250 Arsenal Street,Augusta,04330-5742,ME,Department of Health and human Services,Unable to Find,N/A unable to find,,,,,,,,,
6110510,Rumford Hospital,420 Franklin Street,Rumford,04276-2145,ME,Central Maine Healthcare,Non-Profit,2022,Combination of counties and places,Oxford ,N/A,River Valley,"Mental Health, Access to Care, Substance and Alcohol Use, Social Determinants of Health","Mental Health, Access to Care, Substance and Alcohol Use, Social Determinants of Health",https://www.cmhc.org/app/uploads/sites/9/2022/05/Oxford-County-MSCHNA-Report-2022.pdf,https://www.cmhc.org/app/uploads/2023/05/Rumford-2022-2025-no-cover-Final.pdf,info@mainechna.org
6110378,Southern Maine Health Care - Biddeford Medical Center,One Medical Center Drive,Biddeford,04005-9496,ME,Southern Maine Health Care,Non-Profit,2019,List of Counties,York,N/A,N/A,"Substance Use Disorder, Physical Activity and Nutrition, Healthy Aging","Substance Use Disorder, Physical Activity and Nutrition, Healthy Aging",https://assets.mainehealth.io/s3fs-public/imported_images/Community-Health-Needs-Assessment-Implementation-Plan--SMHC.pdf,https://assets.mainehealth.io/s3fs-public/imported_images/Community-Health-Needs-Assessment-Implementation-Plan--SMHC.pdf,blkelly@smhc.org
6110605,Spring Harbor Hospital,123 Andover Road,Westbrook,04092-3850,ME,MaineHealth,Non-Profit,2022,List of Counties,Cumberland,N/A,N/A,"Mentla Health, Social Determinants of Health, Access to Care, Substance and Alcohol Use","Mentla Health, Social Determinants of Health, Access to Care, Substance and Alcohol Use",https://www.mainehealth.org/-/media/Community-Health/CHNA/2022/Cumberland-County-MSCHNA-Report-2022.pdf,https://assets.mainehealth.io/s3fs-public/imported_images/2022-2024-CHNA-Implementation-Plan-SHH-MBH.pdf,info@mainechna.org
6110390,Stephens Memorial Hospital,181 Main Street,Norway,04268-5664,ME,MaineHealth,Non-Profit,2022,List of Counties,Oxford ,N/A,N/A,"Mental Health, Access to Care, Substance and Alcohol Use, Social Determinants of Health","Mental Health, Access to Care, Substance and Alcohol Use, Social Determinants of Health",https://assets.mainehealth.io/s3fs-public/imported_images/Oxford-County-MSCHNA-Report-2022.pdf,https://assets.mainehealth.io/s3fs-public/imported_images/2022-2024-Community-Health-Implementation-Plan-WMH.pdf,info@mainechna.org
6110070,St. Joseph Hospital,360 Broadway,Bangor,04401-3979,ME,Covenant Health,Non-Profit,2022,List of Counties,Penobscot ,N/A,N/A,"Mental Health, Substance and Alcohol Use, Access to Care, Social Determinants of Health","Mental Health, Substance and Alcohol Use, Access to Care, Social Determinants of Health",https://stjosephbangor.org/wp-content/uploads/2023/09/Penobscot-County-MSCHNA-Report-2022.pdf,https://stjosephbangor.org/wp-content/uploads/2023/09/Penobscot-County-MSCHNA-Report-2022.pdf,info@mainechna.org
6110380,St. Mary's Regional Medical Center,93 Campus Avenue,Lewiston,04240-6030,ME,Covenant Health,Non-Profit,2022,Combination of counties and places,Androscoggin ,N/A,Lewiston,"Mental Health, Social Determinants of Health, Substance and Alcohol Use, Access to Care","Mental Health, Social Determinants of Health, Substance and Alcohol Use, Access to Care",https://www.maine.gov/dhhs/mecdc/phdata/MaineCHNA/documents/county-reports/2022/Androscoggin%20County%20MSCHNA%20Report%202022.pdf,N/A,info@mainechna.org
6110120,Waldo County General Hospital Maine Health,118 Northport Avenue,Belfast,04915-6072,ME,MaineHealth,Non-Profit,2022,List of Counties,Waldo,N/A,N/A,"Mental Health, Social Determinants of Health, Access to Care, Substance and Alcohol Use","Mental Health, Social Determinants of Health, Access to Care, Substance and Alcohol Use",https://assets.mainehealth.io/s3fs-public/imported_images/Waldo-County-MSCHNA-Report-2022.pdf,https://assets.mainehealth.io/s3fs-public/imported_images/2022-2024-Community-Health-Implementation-Plan-CHA.pdf,info@mainechna.org
6110610,York Hospital,15 Hospital Drive,York,03909-1099,ME,,Non-Profit,2021,List of Counties,Southern York ,N/A,N/A,"Mental Health, Substance Misuse, Access to Care","Mental Health, Substance Misuse, Access to Care",https://www.yorkhospital.com/wp-content/uploads/2021/12/YH-CHNA-Report-2021-2024-1.pdf,N/A,smanninen@yorkhospital.com
