ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6220322,CentraState Medical Center,901 West Main Street,Freehold,07728-2549,NJ,CentraState Healthcare System,Non-Profit,2022,List of Counties,Monmouth,N/A,N/A,"Mental health; Substance abuse; Nutrition, Physical Activity & Weight; Tobacco Use; Heart Disease & Stroke; Cancer","Cancer; Heart Disease; Behavioral Health; Nutrition, Physical Activity & Weight",https://www.centrastate.com/wp-content/uploads/sites/9/2022/11/2022-PRC-CHNA-Report-CentraState-Medical-Center-FINAL.pdf,https://www.centrastate.com/wp-content/uploads/sites/9/2022/11/CHNA-Implementation-Plan-11.3.22.pdf,N/A
6221330,Shore Medical Center,100 Medical Center Way,Somers Point,8244,NJ,,,2022,Combination of counties and places,"Atlantic, Cape May",N/A,"Egg Harbor Township, Somers Point, Ocean City, Mays Landing, Pleasantville, Northfield, Atlantic City, Linwood, Margate, Ventnor","Obesity, Tobacco, Cancer and Cancer Screening, Mental Health and Substance Abuse (including opioids), COVID-19, Poverty (including education and access), Physician Access","Obesity, Tobacco, Cancer and Cancer Screening, Mental Health and Substance Abuse (including opioids), COVID-19, Poverty (including education and access), Physician Access",https://shoremedicalcenter.org/sites/default/files/page_attachments/cna_full_report_-_12-5-22.pdf,https://shoremedicalcenter.org/sites/default/files/page_attachments/cna_implementation_strategy_-_2022.pdf,N/A
6220785,University Hospital,150 Bergen Street,Newark,07103-2496,NJ,,,2022,"Combination of counties, zip codes, and places","Newark, Irvington","07102, 07103, 07104, 07105, 07106, 07107, 07108, 07111","Newark, Irvington","Accessibility, Family support, Mental Health, COVID-19 Prevention & Impacts, Patient/Provider Relationship, Racism/Discrimination, Food Security, Telehealth, Substance Use, Chronic Disease","Accessibility, Family support, Mental Health, COVID-19 Prevention & Impacts, Patient/Provider Relationship, Racism/Discrimination, Food Security, Telehealth, Substance Use, Chronic Disease",https://www.uhnj.org/wp-content/uploads/2022/12/UH_2022_CHNA.pdf; https://www.uhnj.org/wp-content/uploads/2022/12/CHNA-Facebook_Live_112822-1.pdf,N/A,N/A
6221340,Robert Wood Johnson University Hospital Somerset,110 Rehill Avenue,Somerville,08876-2598,NJ,RWJBarnabas Health,Non-Profit,2021,List of Zip Codes,N/A,"08807, 08844, 08876, 08835, 08846, 08805, 08812, 08869, 08880, 08836",N/A,"Coronavirus/COVID-19 (specifically related to testing, transmission, disease mitigation, etc.); Financial Insecurity/Unemployment; Housing; Transportation; Systemic Racism, Racial Injustice & Discrimination; Mental Health; Alcohol & Substance Use; Chronic Disease; Access to Services","Behavioral Health (Mental Health & Substance Abuse), Economic Well-Being, Chronic Disease with a focus on Healthy Eating/Active Living (HEAL), Access to Services",https://www.rwjbh.org/documents/community-health-needs-assessment/Somerset-County-CHNA-Report-Nov2021.pdf,N/A,N/A
6221070,St. Mary's General Hospital,350 Boulevard,Passaic,07055-2840,NJ,Prime Healthcare Services,,N/A unable to find,,,,,,,,,
6220026,Weisman Children's Rehabilitation Hospital,92 Brick Road  3rd Floor,Marlton,08053-2177,NJ,,,N/A unable to find,,,,,,,,,
6220237,Acuity Specialty Hospital of New Jersey,"1925 Pacific Avenue, 7th Floor",Atlantic City,08401-6713,NJ,"AcuityHealthcare, LP",For-Profit,N/A unable to find,,,,,,,,,
6220022,CareOne at Raritan Bay Medical Center,530 New Brunswick Avenue,Perth Amboy,08861-3654,NJ,,Non-Profit,2019,List of Places,N/A,N/A,"Old Bridge, Perth Amboy","Social Determinants of Health, Access to Care services, Cancer, Diabetes, Heart Disease & Stroke, Respiratory Disease, Potentially Disabling Conditions, Septicemia, Mental Health, Substance Abuse Poverty, Employment, Language & Culture, Health Literacy, Nutrition, Physical Activity & Weight, Oral Health, Tobacco use","Chronic & Complex Conditions, Behavioral Health, Social Determinants of Health, Wellness & Prevention",https://www.hackensackmeridianhealth.org/-/media/Project/HMH/HMH/Public/About-Us/Files/2019-Raritan-Bay-Medical-Center-CHNA-Report.pdf,https://www.hackensackmeridianhealth.org/-/media/Project/HMH/HMH/Public/About-Us/Files/2019-Raritan-Bay-Medical-Center-CHNA-Report.pdf,N/A
6220070,CarePoint Health Bayonne Medical Center,29th Street & Avenue E,Bayonne,07002-4699,NJ,CarePoint Health,,N/A unable to find,,,,,,,,,
6221610,Children's Specialized Hospital,200 Somerset Street,New Brunswick,08901-1942,NJ,RWJBarnabas Health,Non-Profit,2022,List of Counties,"Atlantic, Burgen, Burlington, Camden, Cape May, Cumberland, Essex, Gloucester, Hudson, Hunterdon, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Union, Warren",N/A,N/A,"Educational access and special education needs; Financial insecurity; Food insecurity; Transportation; Overweight/obesity; Mental health and social emotional development; Access to health care services; Access to transition services; Access to other services (support groups, recreation, camps and clubs)","Mental health and social emotional development; Access to transition services; Access to health care services; Food insecurity; Access to other services (support groups, recreation, camps and clubs)",https://www.rwjbh.org/documents/community-health-needs-assessment/CSH-CHNA-2022.pdf,https://www.rwjbh.org/documents/community-health-needs-assessment/CSH-CHNA-2022.pdf,BHPlanningDept@rwjbh.org
6220247,Hackensack Meridian Health JFK Medical Center,65 James Street,Edison,8818,NJ,Hackensack Meridian Health,Non-Profit,2022,Combination of counties and places,Middlesex,N/A,JFK University Medical Center Service Area,"Access to health care services, cancer, diabetes, heart disease & stroke, injury & violence, mental health, nutrition, physical activity & weight, oral health, potentially disabling conditions, respiratory disease, social determinants of health, substance abuse","Mental Wellbeing, Health Living, Access to Care",https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-jfk-university-medical-center-chna-report.pdf,https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-jfk-university-medical-center-chna-report.pdf,N/A
6220232,Hackensack Meridian Health Shore Rehabilitation Institute,425 Jack Martin Boulevard,Brick,08724-7732,NJ,Hackensack Meridian Health,Non-Profit,2022,List of Counties,"Essex, Burlington, Camden, Hudson, Hunterdon, Mercer, Middlesex, Monmouth, Morris, Ocean, Somerset, Sussex, Union, Warren",N/A,N/A,"Access to health care services, cancer, diabetes, heart disease & stroke, infant health and family planning, injury & violence, mental health, nutrition, physical activity & weight, oral health, potentially disabling conditions, respiratory disease, substance abuse and tobacco use ","Mental Wellbeing, Healthy Living, Access to Care",https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-johnson-rehabilitation-institute-at-ocean-university-medical-center-chna-report.pdf,https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2023/2023-2025-johnson-rehabilitation-institute-at-oumc-community-health-improvement-plan,N/A
6220475,Hudson County Meadowview Psychiatric Hospital,595 County Avenue,Secaucus,07094-2605,NJ,,Non-Profit,2020,List of Counties,Hudson,N/A,N/A,"Food, Housing, Childcare, Healthcare, Community Saftey, Employment & Career Services","Housing, Healthcare, Mental Health for Adults, Mental Health for Children",https://www.nj.gov/dcf/about/divisions/opma/docs/Hudson%20County%20Needs%20Assessment%20Report%202020.pdf,https://www.nj.gov/dcf/about/divisions/opma/docs/Hudson%20County%20Needs%20Assessment%20Report%202020.pdf,N/A
6220435,Jersey City Medical Center,355 Grand Street,Jersey City,07302-4321,NJ,RWJBarnabas Health,Non-Profit,2022,"Combination of counties, zip codes, and places",Hudson,"07302, 07304, 07305, 07306, 07307, 07310",Jersey City,"Financial Insecurity; Unemployment; Food Insecurity; Housing; Chronic Diseases (e.g., heart disease, cancer, diabetes); Infectious Diseases, including COVID-19; Violence Prevention & Safety; Mental Health; Substance Use; Access to Preventive Care","Access to Preventive Care; Chronic Disease Management, including Behavioral Health Services; Food Insecurity and Education; Violence Prevention and Safety ",https://www.rwjbh.org/documents/community-health-needs-assessment/JCMC-CHNA-2022.pdf,https://www.rwjbh.org/documents/community-health-needs-assessment/JCMC-CHNA-2022.pdf,BHPlanningDept@RWJUH.org
6221135,Matheny Medical and Educational Center,65 Highland Avenue,Peapack,7977,NJ,,Non-Profit,2022,List of Counties,"Essex, Union, Somerset, Morris, Bergen, Hunterdon, Middlesex, Monmouth, Passaic, Atlantic, Ocean (DCP&P), Burlington, Camden, Cumberland, Gloucester",N/A,N/A,"Funding (general), Transportation funding, Behavioral/Psychiatric/Medical needs, Housing options, Respite care for individuals with complex needs, Physicians with specialized training","Day programming; Transportation; Medical; dental services; Living quarters/residential services; Therapeutic services (OT, PT, Speech, etc.); Availability of adaptive equipment and devices",https://matheny.org/wp-content/uploads/2022/05/CHNA-2022-Final-3.30.22-BOT-FINAL.pdf,https://matheny.org/wp-content/uploads/2022/05/CHNA-2022-Final-3.30.22-BOT-FINAL.pdf,N/A
6220800,Saint Barnabas Medical Center,94 Old Short Hills Rd,Livingston,07039-5672,NJ,RWJBarnabas Health,Non-Profit,2022,List of Counties,"Essex, Morris, Union",N/A,N/A,"Unemployment; Financial insecurity; Food insecurity; Housing; Transportation; Overweight/obesity; Chronic disease (e.g., heart disease, cancer, stroke, diabetes); Mental health; COVID-19; Access to healthcare/social services","Mental health, chronic disease, access to healthcare/social services, overweight/obesity",https://www.rwjbh.org/documents/community-health-needs-assessment/CBMC-CHNA-2022.pdf,https://www.rwjbh.org/documents/community-health-needs-assessment/CBMC-CHNA-2022.pdf,BHPLanningDept@RWJBH.org
6220950,Saint Peter's University Hospital,254 Easton Avenue,New Brunswick,08901-1780,NJ,,Non-Profit,2022,"Combination of counties, zip codes, and places",Middlesex,"08816, 08817, 08832, 08828, 08831, 08850, 08854, 08857, 08873, 08882, 08884, 08901, 08902, 08904","East Brunswick, Edison, Franklin Park, Helmetta, Jamesburg, Whittingham, Monroe, Milltown, Piscataway, Old Bridge, Somerset, South River, Spotswood, New Brunswick, North Brunswick, Highland Park","Systemic Racism, Racial Injustice & Discrimination, Financial Insecurity, Food Insecurity, Housing Instability, Technology Use and Access, Access to care, Mental Health, Substance Use, Violence, Chronic Disease","Financial Insecurity and Housing Instability, Behavioral Health (Mental Health and Substance Use), Access to Health Care with Chronic Disease and Technology as sub-categories, Food Insecurity ",https://www.saintpetershcs.com/SaintPeters/media/SaintPeters/Services/Healthier-Middlesex-2022-CHNA-Report-11-30-22.pdf,https://www.saintpetershcs.com/SaintPeters/media/SaintPeters/Services/Healthier-Middlesex-2022-CHNA-Report-11-30-22.pdf,BHPLanningDept@RWJBH.org
6221360,Summit Oaks Hospital,19 Prospect Street,Summit,07901-2530,NJ,"Universal Health Services, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6220390,CarePoint Health Hoboken University Medical Center,308 Willow Avenue,Hoboken,07030-3889,NJ,CarePoint Health,,N/A unable to find,,,,,,,,,
6220280,Englewood Hospital and Medical Center,350 Engle Street,Englewood,07631-1898,NJ,,Non-Profit,2022,List of Zip Codes,N/A,"07002, 07003, 07010, 07011, 07012, 07020, 07022, 07024, 07026,07030, 07047, 07055, 07071, 07075, 07086, 07087, 07093, 07094, 07104, 07109, 07110, 07302, 070304, 07305, 07306, 07307, 07310, 07407, 07410, 07430, 07470, 07501, 07601, 07603, 07604, 07605, 07607, 07620, 07621, 07624, 07626, 07627, 07628, 07630, 07631, 07632, 07640, 07641, 07642, 07643, 07644, 07647, 07648, 07649, 07650, 07652, 07657, 07660, 07661, 07662, 07666, 07670, 07675, 07676, 10901, 10952, 10954, 10956, 10960, 10964, 10965, 10977, 10983",N/A,"Access to health care services; cancer; diabetes; heart disease & stroke; housing; injury & violence; mental health; nutrition, physical activity & weight; oral health; potentially disabling conditions; respiratory disease; substance use","Mental health, substance use, stress, chronic disease prevention & awareness, housing, food insecurity, barriers to health care access",https://www.englewoodhealth.org/wp-content/uploads/2023/02/2022_PRC_CHNA_Report-Englewood-Health.pdf,https://www.englewoodhealth.org/wp-content/uploads/2023/02/2023-2025_CHNA_Implementation_Plan.pdf,jennifer.yanowitz@ehmchealth.org
6220220,Essex County Hospital Center,204 Grove Avenue,Cedar Grove,07009-1436,NJ,,Non-Profit,N/A unable to find,,,,,,,,,
6220340,Hackensack Meridian Health Hackensack University Medical Center,30 Prospect Avenue,Hackensack,07601-1914,NJ,Hackensack Meridian Health,Non-Profit,2022,List of Zip Codes,N/A,"07002, 07003, 07010, 07011, 07012, 07013, 07014, 07020, 07022, 07024, 07026, 07030, 07031, 07032, 07047, 07055, 07057, 07070, 07071, 07072, 07073, 07074, 07075, 07086, 07087, 07093, 07094, 07109, 07110, 07302, 07304, 07305, 07306, 07307, 07310, 07407, 07410, 07424, 07470, 07501, 07502, 07503, 07504,07505, 007506, 07508, 07512, 07513, 07514, 07522, 07524, 07601, 07603, 07604, 07605, 07606, 07607, 07608, 07621, 07628, 07631, 07643, 07644, 07646, 07650, 07652, 07657, 07660, 07661, 07662, 07663, 07666, 07675",N/A,"Access to health care services; cancer; diabetes; heart disease & stroke; housing; injury & violence; mental health; nutrition, physical activity, weight; oral health; potentially disabling conditions; respiratory disease; substance use; tobacco use","Mental wellbeing, healthy living, access to care",https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-hackensack-university-medical-center-chna-report.pdf,https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2023/2023-2025-hackensack-university-medical-center-community-health-improvement-plan.pdf,N/A
6220740,Hackensack Meridian Health Jersey Shore University Medical Center,1945 Route 33,Neptune,07754-0397,NJ,Hackensack Meridian Health,Non-Profit,2022,List of Zip Codes,N/A,"07712, 07717, 07719, 07720, 07729, 07724, 07726, 07727, 07728, 07731, 07750 07762, 08005, 08527, 08701, 08720, 08723, 08724, 08730, 08732, 08733, 08736, 08741, 08742, 08750, 08753, 08755, 08757, 08759",N/A,"Access to health care services; cancer; diabetes; heart disease & stroke; infant health and family planning; injury & violence; mental health; nutrition, physical activity & weight; oral health,;potentially disabling conditions; respiratory disease; substance abuse; tobacco use","Mental wellbeing, Healthy living, Access to care",https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-jersey-shore-university-medical-center-chna-report.pdf,https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2023/2023-2025-jersey-shore-university-medical-center-community-health-improvement-plan.pdf,N/A
6221140,Hackensack Meridian Health Raritan Bay Medical Center,530 New Brunswick Avenue,Perth Amboy,08861-3654,NJ,Hackensack Meridian Health,Non-Profit,2022,List of Zip Codes,N/A,"07008,07064,07077, 07095, 08869, 08861, 08863, 08872, 08879",N/A,"Access to health care services; cancer; diabetes; heart disease & stroke; injury & violence; mental health; nutrition, physical activity & weight; respiratory disease; social determinants of health; substance abuse; tobacco use","Mental wellbeing, healthy living, access to care",https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2022/2022-raritan-bay-medical-center-chna-report.pdf,https://www.hackensackmeridianhealth.org/-/media/project/hmh/hmh/public/about-us/files/2023/2023-2025-raritan-bay-medical-center-community-health-improvement-plan,N/A
6220023,HEALTHSOUTH Rehabilitation Hospital of Vineland,1237 West Sherman Avenue,Vineland,08360-6920,NJ,Encompass Health Corporation,,N/A unable to find,,,,,,,,,
6221630,Inspira Medical Center-Woodbury,509 North Broad Street,Woodbury,08096-1697,NJ,Inspira Health Network,Non-Profit,2022,List of Counties,"Cumberland, Salem, Gloucester",N/A,N/A,"COVID-19, Mental Health, Accessibility, Availability and Affordability of Care, Access to Children's Healthcare, Food and Diet","COVID-19, Mental Health, Accessibility, Availability and Affordability of Care, Access to Children's Healthcare, Food and Diet",https://www.inspirahealthnetwork.org/sites/default/files/WRI_Inspira_Health_CHNA_2022-2024_FINAL.pdf,https://www.inspirahealthnetwork.org/sites/default/files/CHIP.Inspira_220511_0.pdf,N/A
6220547,Lourdes Medical Center of Burlington County,218-A Sunset Road,Willingboro,08046-1162,NJ,Virtua Health,Non-Profit,2022,List of Counties,"Burlington, Camden, Gloucester",N/A,N/A,"access to care, chronic disease, behavioral health, mental health among youth, maternal and child health","Chronic disease, behavioral health, behavioral health among young people (age 24 and younger), maternal and child health, building trust and equity","https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/Virtua,-d-,2022,-d-,CHNA,-d-,11,-d-,29,-d-,22.ashx?la=en",https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/CHIP%202023-2025_FINAL.ashx?la=en,"Bageshree Cheulkar, BCheulkar@virtua.org"
6221230,New Bridge Medical Center,230 East Ridgewood Avenue,Paramus,07652-4142,NJ,,Non-Profit,2022,List of Zip Codes,N/A,"07010, 07020, 07022, 07024, 07026, 07030, 07031, 07055, 07070, 07071, 07110, 07401, 07407, 07410, 07417, 07430, 07432, 07436, 07446, 07450, 07452, 07463, 07481, 07601, 07603, 07604, 07605, 07607, 07621, 07624, 07628, 07630, 07631, 07642, 07643, 07644, 07645, 07646, 07649, 07650, 07652, 07656, 07657, 07660, 07661, 07663, 07666, 07670, 07675",N/A,"Access to health care services; cancer; diabetes; heart disease & stroke; injury & violence; mental health; nutrition, physical activity & weight; respiratory disease; social determinants of health; substance abuse; tobacco use","Healthy minds, Health bodies, building bridges",https://www.newbridgehealth.org/app/files/public/ebd1bb2a-8b6a-4bab-9b0e-9cdc99fc83a7/CHNA/2022PRCCHNAReport-BergenNewBridgeMedicalCenter.pdf,https://www.newbridgehealth.org/app/files/public/869e53e0-9f03-4858-ac4f-e8cd956501d9/BergenNewBridgeCHIP_FInal_5_23_23.pdf,N/A
6220200,Our Lady of Lourdes Medical Center,1600 Haddon Avenue,Camden,08103-3117,NJ,Virtua Health,Non-Profit,2022,List of Counties,"Burlington, Camden, Gloucester",N/A,N/A,"Access to care, chronic disease, behavioral health, mental health among youth, maternal and child health","Chronic disease, behavioral health, behavioral health among young people (age 24 and younger), maternal and child health, building trust and equity","https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/Virtua,-d-,2022,-d-,CHNA,-d-,11,-d-,29,-d-,22.ashx?la=en",https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/CHIP%202023-2025_FINAL.ashx?la=en,"Bageshree Cheulkar, BCheulkar@virtua.org"
6221490,Robert Wood Johnson University Hospital at Hamilton,One Hamilton Health Place,Hamilton,08690-3599,NJ,RWJBarnabas Health,Non-Profit,2021,"Combination of counties, zip codes, and places","Mercer, Burlington, Monmouth","08022, 08533, 08514, 08550, 08515, 08562, 08628, 08512, 08554, 19067, 08540, 08542, 08544, 08534, 08536, 08518, 08528","Trenton, Ewing, Lawrence, Hightstown/East Windsor, Hamilton, Lawrence, Mercerville, Robbinsville, Bordentown, Allentown","COVID-19, Chronic disease and life expectancy, Behavioral health and trauma, Maternal and infant health","COVID-19 and the reduction of death disparities among population groups, Equitable life expectancy, Behavioral health and trauma, Equitable maternal and infant health",https://www.rwjbh.org/documents/rwj-hamilton-/Hamilton-CHNA-2021.pdf,N/A,N/A
6220542,St. Lawrence Rehabilitation Center,2381 Lawrenceville Road,Lawrenceville,08648-2025,NJ,,,N/A unable to find,,,,,,,,,
6220730,Virtua Memorial,175 Madison Avenue,Mount Holly,08060-2099,NJ,Virtua Health,Non-Profit,2022,List of Counties,"Burlington, Camden, Gloucester",N/A,N/A,"Access to care, chronic disease, behavioral health, mental health among youth, maternal and child health","Chronic disease, behavioral health, behavioral health among young people (age 24 and younger), maternal and child health","https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/Virtua,-d-,2022,-d-,CHNA,-d-,11,-d-,29,-d-,22.ashx?la=en",https://www.virtua.org/-/media/Files/Virtua%20Enterprise/Virtua%20Corporate/Virtua/pdf/CHNA/CHIP%202023-2025_FINAL.ashx?la=en,"Bageshree Cheulkar, BCheulkar@virtua.org"
