ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact,,
6320014,Sheppard Pratt Health System,6501 North Charles Street,Baltimore,21204-6819,MD,,Non-Profit,2022,Combination of counties and places,"Anne Arundel, Baltimore, Harford, Howard, Montogomery, Prince George's County",N/A,Baltimore,"Behavioral Health Provider Capacity, Access to Mental Health Services for Children & Adolescents, Access to Mental Health Services for Adults, Access to Mental Health Crisis Care, Mental Health and Substance Use Stigma, Social Determinants of Health","Crisis Care Programs for behavioral health, Support services for families of people struggling with mental health or substance issues, Staff shortages, Community-based counseling services for adolescents / children, Awareness of resources and services in the community, Early intervention for substance use disorders, Mental health and SUD services for children / adolescents, Resources and services for adults with co-occurring MH and SUD issues, Community-based counseling services for adults, Intermediate level of mental health care for adults, Affordable housing, School-based behavioral health education and early intervention and services, Diversity in behavioral health providers, Integrated care, Care Coordination, Transportation services, Medical Assisted Treatment (MAT) for opioid addiction, Transitions of care services for people moving from one level of care to another, Commercial insurance coverage of behavioral health services, Resources and services for people with IDD, Mental health stigma reduction, Detox services for people misusing drugs or alcohol, Recovery programs for people with SUD",https://www.sheppardpratt.org/files/resources/2022-sheppard-pratt-chna-report-final-05272022.pdf,https://www.sheppardpratt.org/files/resources/sheppard-pratt-implementation-plan-final-slides.pdf,N/A,,
6320280,Sinai Hospital of Baltimore,2401 West Belvedere Avenue,Baltimore,21215-5271,MD,LifeBridge Health,Non-Profit,2021,Combination of zip codes and places,N/A,"21215, 21207, 21117, 21216, 21208, and 21209.",Baltimore,"Alcohol/drug addiction, mental health (depression/anxiety),diabetes/high blood sugar, heart disease/blood pressure, lack of job opportunities, housing/homelessness, neighborhood safety/violence, limited access to healthy foods","Heart disease, mental health and depression/substance abuse, community health and wellness education, diabetes, housing, food insecurity, community safety",https://www.lifebridgehealth.org/Uploads/Public/main/about/CommunityHealthandWellbeing/SinaiCHNA.pdf,https://www.lifebridgehealth.org/Uploads/Public/main/about/CommunityHealthandWellbeing/SinaiIP.pdf,N/A,,
6320410,Spring Grove Hospital Center,55 Wade Avenue,Baltimore,21228-4663,MD,,Unable to Find,N/A unable to find,,,,,,,,,,,
6320830,Springfield Hospital Center,6655 Sykesville Road,Sykesville,21784-7966,MD,,Unable to Find,N/A unable to find,,,,,,,,,,,
6320350,Suburban Hospital,8600 Old Georgetown Road,Bethesda,20814-1497,MD,Johns Hopkins Health System,Non-Profit,2022,List of Counties,"Montgomery, Prince George's, Frederick",N/A,N/A,"Access to Care, Healthy Behaviors,Education,Income,Job, Enviroment","Acces to mental health providers, Access to Primary Care Providers, Lack of insurence, Food Insecurity, Adult Obesity, Physical Inactivity,Workforce/Labor Shortages, Income Inequality, Hosing Cost Burden",https://www.hopkinsmedicine.org/suburban_hospital/_documents/community_health/CHNA-2022.pdf,https://www.hopkinsmedicine.org/suburban_hospital/_documents/community_health/CHNA-2022.pdf,N/A,,
6320465,Thomas B. Finan Center,10102 Country Club Road SE,Cumberland,21502-8339,MD,,Unable to Find,N/A unable to find,,,,,,,,,,,
6320500,Union Hospital,106 Bow Street,Elkton,21921-5596,MD,,Non-Profit,2022,List of Counties,Cecil,N/A,N/A,"Access to Health Services, Cancer, Childhood Trauma/Adverse Childhood Experiences, LGBTQ+ Health Disparities, Mental Health, Nutrition, Obesity, Physical Inactivity, Smoking, Tobacco, Vape Product Use, Substance Use Disorders","Behavioral Health, Cancer, Childhood Trauma, Diabetes",https://www.uhcc.com/about-us/community-benefit/reports/,https://www.uhcc.com/about-us/community-benefit/reports/,N/A,,
6320569,University of Maryland Baltimore Washington Medical Center,301 Hospital Drive,Glen Burnie,21061-5899,MD,University of Maryland Medical System,Non-Profit,2022,Combination of counties and zip codes,Anne Arundel,"21060, 21061, 21122, 21144, 
21225",N/A,"Mental Health, Maternal and Child Health, Heart Disease, Cancer","Chronic Health Conditions, Behavioral Health, Maternal and Child Health, Health Care Access, Safe and Healthy Social Environments",fy23-25-chna.pdf (umms.org),https://www.umms.org/bwmc/-/media/files/um-bwmc/community/community-reports/fy2325-chna-implementation-plan.pdf?upd=20220816014821,N/A,,
6320610,University of Maryland Capital Region Health Prince George's Hospital Center,3001 Hospital Drive,Cheverly,20785-1189,MD,University of Maryland Medical System,Non-Profit,2022,Combination of counties and zip codes,Prince George's,"20705, 20706, 20707, 20708, 20710, 20712, 20715, 20716, 20720, 20721, 20722, 20735, 20737, 20740, 20742, 20743, 20744, 20745, 20746, 20747, 20748, 20770, 20772, 20774, 20781, 20785, 20904",N/A,"Social Determinants of Health ‚ Behavioral Health ‚ Obesity & Metabolic Syndrome ‚ Cancer, HIV, Maternal and Infant Health",Social Determinants of Health ‚ Behavioral Health ‚ Obesity & Metabolic Syndrome ‚ Cancer,https://www.umms.org/capital/-/media/files/um-capital/community/community-reports/2022-community-health-assessment.pdf?upd=20221109201957,https://www.umms.org/capital/-/media/files/um-capital/community/2022-chna-implementation-plan-um-capital-region-health.pdf?upd=20220706134949,UMCapitalCommunityHealth@umm.edu,,
6320640,University of Maryland Charles Regional Medical Center,5 Garrett Avenue,La Plata,20646-5960,MD,University of Maryland Medical System,Non-Profit,2021,List of Counties,Charles,N/A,N/A,Mental health resources and services ‚ Substance use disorders ‚ Transportation ‚ Chronic disease management ‚ Obesity/overweight ‚ COVID-1,Mental health resources and services ‚ Substance use disorders ‚ Transportation ‚ Chronic disease management ‚ Obesity/overweight ‚ COVID-1,chna-2021-charles.pdf (umms.org),https://www.umms.org/charles/-/media/files/um-charles/community/fy-2022-2024/health-improvement-plan-2021.pdf?upd=20210624150117,N/A,,
6320590,University of Maryland Harford Memorial Hospital,501 South Union Avenue,Havre De Grace,21078-3493,MD,University of Maryland Medical System,Non-Profit,2021,"Combination of counties, zip codes, and places",Harford,"21014, 21078, 21015, 21009, 21001, 21050.","Bel Air, Aberdeen, Havre de Grace","Behavioral Health,  Chronic Disease Prevention and Wellness, Family Stability and wellness","Behavioral Health,  Chronic Disease Prevention and Wellness, Family Stability and wellness",chna-2021.pdf (umms.org),https://www.umms.org/uch/-/media/files/um-uch/community/chna-2021.pdf?upd=20210628145619,N/A,,
6320330,University of Maryland Medical Center,22 South Greene Street,Baltimore,21201-1595,MD,University of Maryland Medical System,Non-Profit,2021,Combination of zip codes and places,N/A,"21201, 21215, 21216, 21217, 21223, 21229, 21230",Baltimore ,"Heart Disease/High Blood Pressure, Diabetes/High Blood Sugar, Alcohol/Drug Addiction, Mental Health (Depression/Anxiety), Overweight/Obesity","Mental Health, Substance Abuse, Maternal and Child Health, Chronice Disease- Cardiovascular Disease/Obesity, Chronice Disease- HIV/HCV Prevention, Diabetes. Violence Prevention, Local Hiring/Career Advancement, Pediatrics Mental Health, Pediatrics Asthma, Pediatrics Obesity",https://www.umms.org/ummc/-/media/files/ummc/community/community-health-needs-assessment/chna-fy-2021.pdf?upd=20210629195808,https://www.umms.org/ummc/-/media/files/ummc/community/community-health-needs-assessment/chna-implementation-fy2021.pdf?upd=20210629195710,msynan@umm.edu,,
6320200,University of Maryland Medical Center Midtown Campus,827 Linden Avenue,Baltimore,21201-4606,MD,University of Maryland Medical System,Non-Profit,2021,"Combination of counties, zip codes, and places","Charles, Dorchester, Frederick","21201, 21215, 21216, 21217, 21223, 21229, 21230",Baltimore,"Heart Disease/High Blood Pressure, Diabetes/High Blood Sugar, Alcohol/Drug Addiction, Mental Health (Depression/Anxiety), Overweight/Obesity","Mental Health, Substance Abuse, Maternal and Child Health, Chronice Disease- Cardiovascular Disease/Obesity, Chronice Disease- HIV/HCV Prevention, Diabetes. Violence Prevention, Local Hiring/Career Advancement, Pediatrics Mental Health, Pediatrics Asthma, Pediatrics Obesity",https://www.umms.org/midtown/-/media/files/ummc/community/community-health-needs-assessment/chna-fy-2021.pdf?upd=20210629195808,https://www.umms.org/midtown/-/media/files/ummc/community/community-health-needs-assessment/chna-implementation-fy2021.pdf?upd=20210629195710,msynan@umm.edu,,
6320170,University of Maryland Rehabilitation & Orthopaedic Institute,2200 Kernan Drive,Baltimore,21207-6697,MD,University of Maryland Medical System,Non-Profit,2021,Combination of counties and places,"Baltimore, Howard, Anne Arundel",N/A,Baltimore,"Diabetes, Smoking, High Blood Pressure, Lack of Insurance, Cost of Healthcare, Lack of Information about Services, Reading Issures, Lack of advocacy ","Quality of Life - Social Support, Quality of Life - Active Lifestyle, Transition of Community - Patient Navigation, Transition to Community - Dental Clinic, Community Education/Awareness  ",https://www.umms.org/rehab/-/media/files/um-rehab/community/chna-2021v3.pdf?upd=20211110194352,https://www.umms.org/rehab/-/media/files/um-rehab/community/community-health-needs-assessment/community-health-needs-assessment-process-summary-2021.pdf?upd=20210621154246,msynan@umm.edu,,
6320420,University of Maryland Shore Medical Center at Chestertown,100 Brown Street,Chestertown,21620-1499,MD,University of Maryland Medical System,Non-Profit,2022,"Combination of counties, zip codes, and places","Caroline, Dorchester, Kent, Queen Anne's, Talbot","21620, 21661, 21678, 21651, 21617",Baltimore,"Mental health (depression, anxiety), Alcohol/Drug addiction, Overweight/obesity, Diabetes/high blood sugar, Cancer","Mental health/substance abuse access to care ,Chronic Disease management , Preventive/wellness programs , Cancer ",https://www.umms.org/shore/-/media/files/um-shore/community/community-health-reports/chna-2022.pdf?upd=20220614155733,https://www.umms.org/shore/-/media/files/um-shore/community/community-health-reports/chip-2022.pdf?upd=20220614155719,msynan@umm.edu,,
6320370,University of Maryland Shore Medical Center at Dorchester,300 Byrn Street,Cambridge,21613-1908,MD,University of Maryland Medical System,Non-Profit,N/A unable to find,,,,,,,,,,,
6320480,University of Maryland Shore Medical Center at Easton,219 South Washington Street,Easton,21601-2996,MD,University of Maryland Medical System,Non-Profit,2022,"Combination of counties, zip codes, and places","Caroline, Dorchester, Kent, Queen Anne's, Talbot","21601, 21613  21629  21632 , 21655 ,  21643,  21639,  21663,  21617,  21660, 21673 , 21625 , 21620 ","Baltimore, Easton, Cambridge, Denton, Federalsburg, Preston, Hurlock, Greensboro, Saint Michaels, Centreville, Ridgely, Trappe, Cordova,Chestertown","Mental health (depression, anxiety), alcohol/drug addiction, overweight/obesity, diabetes/high blood sugar, cancer","Mental health/substance abuse, access to care, chronic disease management, preventative/wellness programs, cancer",https://www.umms.org/shore/-/media/files/um-shore/community/community-health-reports/chna-2022.pdf?upd=20220614155733,https://www.umms.org/shore/-/media/files/um-shore/community/community-health-reports/chip-2022.pdf?upd=20220614155719 ,nicole.morris@maryland.gov,,
6320260,University of Maryland St. Joseph Medical Center,7601 Osler Drive,Towson,21204-7582,MD,University of Maryland Medical System,Non-Profit,2021,"Combination of counties, zip codes, and places",Baltimore ,"21227, 21207, 21221, 21222, 21250, 21030, 21234, 21237, 21031, 21136, 21204, 21220, 21244, 21252, 21117, 21236, 21286, 21133, 21208, 21209, 21228, 21219, 21153, 21162, 21052, 21071, 21093, 21152, 21156, 21163, 21128, 21053, 21057, 21120, 21131, 21155, 21013, 21082, 21087, 21111, 21161, 21051","Baltimore, Halethorpe, Gwynn Oak, Essex, Dundalk, Baltimore, Cockeysville, Parkville, Rosedale, Hunt Valley, Reisterstown, Towson, Middle River, Windsor Mill, Towson, Owings Mills, Nottingham, Towson, Randallstown, Pikesville, Baltimore, Catonsville, Sparrows Point, Stevenson, White Marsh, Fort Howard, Glyndon, Lutherville Timonium, Sparks Glencoe, Upper Falls, Woodstock, Perry Hall, Freeland, Glen Arm, Parkton, Phoenix, Upperco, Baldwin, Hydes, Kingsville, Monkton, White Hall, Fork","Physical health, safety, substance use disorders, food security, access to care, income, mental health, built environment, transportation options and transit ","Behavioral health, including health and substance use disorders, physical health, health disparities ",https://www.umms.org/sjmc/-/media/files/um-sjmc/community/community-health/202021-baltimore-county-chna--final-accessible.pdf?upd=20210611170512,https://www.umms.org/sjmc/-/media/files/um-sjmc/community/community-health/fy2224-implementation-plan.pdf?upd=20210611170529,N/A,,
6320515,University of Maryland Upper Chesapeake Medical Center,500 Upper Chesapeake Drive,Bel Air,21014-4324,MD,University of Maryland Medical System,Non-Profit,2021,"Combination of counties, zip codes, and places",Harford,"21040, 21001, 21078, 21014, 21015, 21009, 21050, 21040, 21085, 21047, 21084, 21154, 21017, 21028, 21034, 21160, 21132, 21161, 21904, 21093, 21921, 21237, 21237, 21220, 21130, 21105","Edgewood, Aberdeen, Harve de Grace, Bel Air","Behavioral Health(Mental health and Substance use Disorders), Chronic Disease Prevention and Wellness, Family Stability","Behavioral Health(Mental health and Substance use Disorders), Chronic Disease Prevention and Wellness, Chronic Disease Prevention and Wellness: Tobacco Use Prevention, Chronic Disease Prevention and Wellness: Cancer, Chronic Disease Prevention and Wellness: Stroke, Chronic Disease Prevention and Wellness: Diabetes, Chronic Disease Prevention and Wellness: Heart Disease, Chronic Disease Prevention and Wellness: Respiratory Disease, Chronic Disease Prevention and Wellness: Injury And Prevention/Flu Vaccine, Family Stability",https://www.umms.org/uch/-/media/files/um-uch/community/chna-2021.pdf?upd=20210628145619,https://www.umms.org/uch/-/media/files/um-uch/community/chna-implementation-2021.pdf?upd=20210628145642,N/A,,
6320340,Veterans Affairs Maryland Health Care System-Baltimore Division,10 North Greene Street,Baltimore,21201-1524,MD,Department of Veterans Affairs,Unable to Find,N/A unable to find,,,,,,,,,,,
6320360,Walter Reed National Military Medical Center,8901 Wisconsin Avenue,Bethesda,20889-5600,MD,"Bureau of Medicine and Surgery, Department of the Navy",Public,N/A unable to find,,,,,,,,,,,
6320585,Western Maryland Hospital Center,1500 Pennsylvania Avenue,Hagerstown,21742-3194,MD,,Public,N/A unable to find,,,,,,,,,,,
6320206,Western Maryland Regional Medical Center,12500 Willowbrook Road SE,Cumberland,21502-6393,MD,,Non-Profit,2022,List of Counties,Allegany,N/A,N/A,"Access to safe and affordable and reliable transportation, access to healthy foods and local food sources, home and community safety, substance use, mental health, healthy living","Obesity, heart disease and stroke, diabetes, Opioid Addictiona and Substance Abuse, Access to Behavioral Health services",https://cdn.upmc.com/-/media/upmc/about/community-commitment/2022-community-commitment/western-central-pa-and-maryland-chna-report.pdf?la=en&rev=44b0cd3152a54b179109565789740f8c&hash=A2010C6E8A750CE1C2E7DBFDD0C13C3B&_ga=2.109253765.185525814.1667155100-1660471039.1667155100,https://cdn.upmc.com/-/media/upmc/about/community-commitment/2022-community-commitment/western-central-pa-and-maryland-chna-report.pdf?la=en&rev=44b0cd3152a54b179109565789740f8c&hash=A2010C6E8A750CE1C2E7DBFDD0C13C3B&_ga=2.109253765.185525814.1667155100-1660471039.1667155100,N/A,,
