ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6160580,Day Kimball Hospital,320 Pomfret Street,Putnam,06260-1836,CT,,Non-Profit,2021,List of Counties,Windham,N/A,N/A,"COVID-19 Response, Transportation, Food Insecurity, Fall Prevention, Stroke, Cancer Services, Surgical Services, Diabetes, Behavioral Health","COVID-19 Response, Transportation, Food Insecurity, Fall Prevention, Stroke, Cancer Services, Surgical Services, Diabetes, Behavioral Health",https://www.daykimball.org/_files/public/files/Resources/2021-DKH_CHNA_final.pdf,https://www.daykimball.org/_files/public/files/Resources/2022-DKH-CHIP.pdf,N/A
6160720,Gaylord Hospital,50 Gaylord Farm Road,Wallingford,06492-7048,CT,,Non-Profit,2019,List of Counties,"New Haven,Hartford, Fairfiel,  Litchfield, Middlesex, New London, Tolland, Windham",N/A,N/A,"Brain health and Mild Cognitive Impairment (MCI) programming, Expanding healthcare options for those involved in work place injuries, Access to pulmonary services ventilator weaning and care giver teaching, Wellness lectures and access to adaptive sports opportunities","Brain Health and Mild Cognitive Impairment programming, Expand healthcare options for those involved in work place injuries, Pulmonary/COPD rehabilitation, ventilation weaning and care giver training,  Provide wellness lectures and access to adaptive sports opportunities",https://www.gaylord.org/Portals/0/CHNA/Gaylord%20Community%20Health%20Needs%20Assessment.pdf,https://www.gaylord.org/Portals/0/CHNA/Gaylord%20Community%20Health%20Needs%20Assessment.pdf,N/A
,,,,,,,Non-Profit,2022,Combination of counties and places,"New Haven, Hartford",N/A,"Wallingford, Cheshire, North Haven, Madison, Cromwell","Expand healthcare options for those involved in workplace injuries, Increase access to neurological-based therapy services, Recover lapsed athletes and engage new adaptive athletes to participate in adaptive sports, Address the community-wide nursing shortage by opening a CNA academy",Injured Workers: Increased Work Conditioning Programming; Neurological Patient Population: Outpatient Therapy Services; Disabled and Vision-Impaired Sport and Recreation Participants: Increase Opportunities for In-Person and Virtual Activities; Workforce Development: Offer training for certified nurse's assistants,https://www.gaylord.org/Portals/0/CHNA/2022%20Community%20Health%20Needs%20Assessment_GSH_Sept2022.pdf?ver=4ugCvrWmo71riR09XxGkGQ%3D%3D,https://www.gaylord.org/Portals/0/CHNA/2022%20Community%20Health%20Needs%20Assessment_GSH_Sept2022.pdf?ver=4ugCvrWmo71riR09XxGkGQ%3D%3D,N/A
6160160,Greenwich Hospital,5 Perryridge Road,Greenwich,06830-4697,CT,Yale New Haven Health,Non-Profit,2022,Combination of counties and places,"Fairfield, Westchester",N/A,"Greenwich, Connecticut,Town of Rye,Rye Brook, Rye City,Newyork City ","Access to Care and Services, Behavioral Minds: Healthy Minds, Healthy Living: Healthy Bodies","Community Health and Wellbeing, Access to Care and Services,  Behavioral Health: Healthy Minds, Healthy Living",https://www.greenwichhospital.org/-/media/Files/CHNA-2022/2022_Greenwich_Hospital_CHNA_CHIP.ashx,https://www.greenwichhospital.org/-/media/Files/CHNA-2022/2022_Greenwich_Hospital_CHNA_CHIP.ashx,N/A
6160120,Griffin Hospital,130 Division Street,Derby,06418-1326,CT,,Non-Profit,2019,Combination of counties and places,"Hartford, New Britain, Middletown",N/A,"Charter Oak Health Center, Community Health Center, INC, Community Health and Wellness Center of Greater Torrington, East Hartford Community Healthcare, Fair Haven Community Health, Generations Family Health Center, Cornell Scott-Hill Health Center, Intercommunity Health Care, Norwalk Community Health Center, Optimus Health Care, Southwest Communuty Health Center, StayWell HealthCare, United Community and Family Services, Wheeler Clinic ","General Healthh Status, Chronic Illness and Conditions, Disabilities, Exercise and Activity, Tobbaco, Alcohol and Drug Use, Emotional Health, Access to Healthcare ","Access to care, Autism services, Increasing psychical activity levels, dementia memory loss",https://hfsc.org/wp-content/uploads/2019/07/2019_chna_report_ed_07252019.pdf,https://hfsc.org/wp-content/uploads/2019/07/2019_chna_report_ed_07252019.pdf,N/A
6160003,Hartford Hospital,80 Seymour Street,Hartford,06102-8000,CT,Hartford HealthCare,,2022,List of Places,N/A,N/A,"Bloomfield, East Hartford, East Windsor, Enfield, Hartford, Manchester, Newington, Rocky Hill, South Windsor, West Hartford, Wethersfield, Windsor","Acess to free or low-cost healthcare services for all residents; Outpatient mental health services capacity for adults, adolescents, and children - including in-home and caregiver support; Integrated case management and multiple health-related services ""under one roof"" for high need patients; Housing assistance for cost-burdened households; Recruit and retain medical and mental health care staff with DEI awareness; Food insecurity in priority communities; Mental health and substance use disorder transition care for inmates being released from jail; Focused initiatives addressing chronic health conditions; Additional programs to enhance access to care for lower-income families; Broad-based, integrated services --- medical, mental health, substance use disorder; SDoH - for people and families experiencing homelessness; Care coordination and support to health manage care for patients with complex health conditions; Enhanced collaboration with community partners; Substance use disorder crisis care and treatment","Expand awareness and access to mental health and SUD services, Strengthen diversity and inclusion in staff recruitment and retention, Improve access to care in underserved communities and high need patients",https://hartfordhealthcare.org/file%20library/chna/chna-hartford-hospital-2022.pdf,https://hartfordhealthcare.org/file%20library/chna/chip-2022-hh.pdf,N/A
6160219,Hebrew Senior Care,1 Abrahms Boulevard,West Hartford,06117-1525,CT,,,N/A unable to find,,,,,,,,,
6160370,Hospital for Special Care,2150 Corbin Avenue,New Britain,06053-2298,CT,,,2019,List of Places,N/A,N/A,"Hartford, New Britain, Middletown","Chronic Illnesses and Conditions, Disability, Exercise and Activities, Tobacco Alcohol and Drug Abuse, Emotional Health, Access to Healthcare","Access to Care, Autism Services, Increasing Acitivty Levels, Dementia Memory Loss",https://hfsc.org/wp-content/uploads/2019/07/2019_chna_report_ed_07252019.pdf,https://hfsc.org/wp-content/uploads/2019/07/2019_chna_report_ed_07252019.pdf,N/A
6160650,Johnson Memorial Medical Center,201 Chestnut Hill Road,Stafford Springs,06076-4005,CT,Trinity Health,,2022,"Combination of counties, zip codes, and places",Tolland,NA,"Windsor, Ellington, Enfield, Somers, Stafford","Population, Family Economic Security, Health Care Access and Affordability, Health Status and Outcomes, Community Trust and Civic Engagement","Substance Abuse/Mental Health, Aging Population and Isolation, Homelessness, Smoking/Vaping, Obesity ",https://www.trinityhealthofne.org/assets/documents/community-benefit/jmh_-2022-chna-report-final.pdf,https://www.trinityhealthofne.org/assets/documents/community-benefit/johnson-implementation-strategy_fy23-25.pdf,phone:  860-714-5770
6160480,Lawrence + Memorial Hospital,365 Montauk Avenue,New London,06320-4769,CT,Yale New Haven Health,,2022,"Combination of counties, zip codes, and places",New London,"06371, 05420, 06333, 06357, 06375, 06385, 06335, 06320, 06340, 06339,06355, 06359, 06378, 06379","East Lyme, Groton, Ledyard, Lyme, New London, North Stonington, Old Lyme, Stonington, Waterford","Financial Security; Drugs and Alcohol; Affording Food; Stable Housing; Mental Health; Affording Medical Care, Prescriptions, and Supplies","Access to Care, Behavioral Health, Healthy Living",https://www.lmhospital.org/about/community-involvement/community-partnerships/Community-Health-Needs-Assessment,https://www.lmhospital.org/about/community-involvement/community-partnerships/Community-Health-Needs-Assessment,uwc.211ct.org 
6160280,Manchester Memorial Hospital,71 Haynes Street,Manchester,06040-4188,CT,Prospect Medical Holdings,For-Profit,2019,List of Places,N/A,N/A,"Andover, Bolton, Coventry, Ellington, Manchester, South Windsor, Tolland, Vernon, Willington","Access to Healthcare, Cancer, Diabetes, Nutrition & Physical Activity, Heart Disease, Mental Health/Substance Abuse","Access to Healthcare, Cancer, Diabetes, Nutrition & Physical Activity, Heart Disease, Mental Health/Substance Abuse",https://www.echn.org/globalassets/echn/about-echn-content/2019-echn-chna-report-final.pdf,https://www.echn.org/globalassets/echn/about-echn-content/2019-echn-chna-implementation-plan.pdf,N/A
6160727,Masonicare Health Center,22 Masonic Avenue,Wallingford,06492-3048,CT,,Non-Profit,2020,List of Counties,"New Haven, Fairfield, New London, Hartford, Windham, Litchfield, Middlesex, Tolland",N/A,N/A,"Access to wellness, disease prevention, and ongoing mental health services; Homecare for those with limitation in their daily activities of living as it relates to mental health needs; Transportation to mental health services for those who no longer drive and/or are unable to use public transportation","Access to wellness, disease prevention, and ongoing mental health services; Homecare for those with limitation in their daily activities of living as it relates to mental health needs; Transportation to mental health services for those who no longer drive and/or are unable to use public transportation",https://www.masonicare.org/application/files/8416/6601/2027/2020_MHC_Community_Health_Needs_Assessment__Implementation_Plan.pdf,https://www.masonicare.org/application/files/8416/6601/2027/2020_MHC_Community_Health_Needs_Assessment__Implementation_Plan.pdf,N/A
6160340,Middlesex Hospital,28 Crescent Street,Middletown,06457-3650,CT,,Non-Profit,2022,List of Places,N/A,N/A,"Chester, Clinton, Cromwell, Deep River, Durham, East Haddam, East Hampton, Essex, Haddam, Killingworth, Middlefield, Middletown, Old Saybrook, Portland, Westbrook, Colchester, Lyme, Marlborough, Old Lyme, and five towns in its secondary service area: Guilford, Hebron, Madison, Meriden, Rocky Hill","Asthma, Cancer; Chronic Obstructive Pulmonary Disease (COPD); Depressive Disorder; Diabetes; Heart Disease; Hypertension; Marijuana Use among Young Adults; Maternal Child Health; Mental Health (children, adolescents, adults) exacerbated by COVID-19; Oral Health; Overweight / Obesity; Substance Use Disorder - Alcohol Use Disorder, Opioid Use Disorder, Tobacco Use; Access to Health Care Services (including mental health and substance use disorder); Computer & Broadband Internet Access; Food Insecurity / Lack of Access to Healthy Foods; Housing Insecurity; Poverty / Income Constrained / Income Disparities; Utility Affordability; Transportation Access; Access to & Affordable Childcare; COVID-19 Impact; Falls; Health Disparities due to Structural Racism / Racism is a Public Health Crisis; Older Adult Population; Race / Ethnicity Health Disparities; Race / Ethnicity Mortality Disparities; Trauma - Adults, Trauma - Adverse Childhood Experiences (ACEs); Vaccination Disparities","Mental Health - All Ages, Substance Use Issues, Healthy Aging, Maternal Child Health, Chronic Diseases",https://middlesexhealth.org/files/dmHTMLFile/middlesex-health-chna-2022.pdf,https://middlesexhealth.org/files/dmHTMLFile/middlesex-health-2022-chna-implementation-strategy.pdf,catherine.rees@midhosp.org
6160001,MidState Medical Center,435 Lewis Avenue,Meriden,06451-2101,CT,Hartford HealthCare,,2022,List of Places,N/A,N/A,"Cheshire, Meriden, Southington, Wallingford","Dental Care For Children In Priority Communities; Suicide Prevention; Outpatient Mental Health Services Capacity for Adults, Adolescents, and Children; Inpatient Substance Use Disorder Treatment Beds; Care Coordination and Support to Help Manage Care for Patients With Complex Health Conditions","Dental Care For Children In Priority Communities; Suicide Prevention; Outpatient Mental Health Services Capacity for Adults, Adolescents, and Children; Inpatient Substance Use Disorder Treatment Beds; Care Coordination and Support to Help Manage Care for Patients With Complex Health Conditions",https://hartfordhealthcare.org/file%20library/chna/chna-midstate-medical-center-2022.pdf?_ga=2.214546775.191350939.1671249905-1745538586.1671249905&_gl=1*m8ozzj*_ga*MTc0NTUzODU4Ni4xNjcxMjQ5OTA1*_ga_4604MZZMMD*MTY3MTI0OTkwOS4xLjEuMTY3MTI1MDA2Mi42MC4wLjA.,https://hartfordhealthcare.org/file%20library/chna/chna-midstate-medical-center-2022.pdf?_ga=2.214546775.191350939.1671249905-1745538586.1671249905&_gl=1*m8ozzj*_ga*MTc0NTUzODU4Ni4xNjcxMjQ5OTA1*_ga_4604MZZMMD*MTY3MTI0OTkwOS4xLjEuMTY3MTI1MDA2Mi42MC4wLjA.,N/A
6160350,Milford Hospital,300 Seaside Avenue,Milford,06460-4603,CT,,,2022,List of Places,N/A,N/A,"Bethany, Branford, East Haven, Guilford, Hamden, Madison, New Haven, North Bradford, Orange, West Haven, WoodBridge","Drugs and Alcohol, Financial security, stable housing, affordable medical care and prescriptions, mental health, affording food","Access to Care, Behavioral Health, Child Wellbeing, Healthy Living ",file:///Users/sierrapittman/Downloads/2022_Yale_New_Haven_Hospital_CHNA_CHIP_Final.pdf,file:///Users/sierrapittman/Downloads/2022_Yale_New_Haven_Hospital_CHNA_CHIP_Final.pdf,Phone: 203-876-4000
6160011,Mount Sinai Rehabilitation Hospital,490 Blue Hills Avenue,Hartford,06112-1513,CT,Trinity Health,Non-Profit,2022,Combination of counties and places,Hartford,N/A,"Andover, Avon, Berlin, Bloomfield, Bolton, Canton, Columbia, Coventry, East Granby, East Hartford, East Windsor, Ellington, Enfield, Farmington, Glastonbury, Granby, Hartford, Hebron, Manchester, Mansfield, Marlborough, New Britain, Newington, Plainville, Rocky Hill, Simsbury, Somers, South Windsor, Southington, Stafford,Suffield, Tolland, Vernon, West Hartford, Wethersfield, Willington,Windsor, Windsor Locks.","Population, Family economic security, Neighborhoods and the environment, Health care access and affordability, Health status and outcomes, Community trust and civic engagement","Population, Family economic security, Neighborhoods and the environment, Health care access and affordability, Health status and outcomes, Community trust and civic engagement",https://www.trinityhealthofne.org/assets/documents/community-benefit/msrh_-2022-chna-report-final.pdf,https://www.trinityhealthofne.org/assets/documents/community-benefit/msrh_-2022-chna-report-final.pdf,N/A
6160815,Natchaug Hospital,189 Storrs Road,Mansfield Center,06250-1683,CT,Hartford HealthCare,Non-Profit,2022,Combination of counties and places,"Tolland, Windham",N/A,"Chaplin, Columbia, Coventry, Hampton, Lebanon, Mansfield, Scotland, Windham","Healthcare services for children with special needs and their families, suicide prevention, recruit and retain medical and mental health care staff with DEI awareness, adaptive equipment for people living with long-term disability, co-locating case managers and behaviroal health providers with primary care, multilingual medical and mental health services, additional programs to enhance access to care for lower-income families, broad-based integrated services- medical, mental health, substance use disorder, SDoH- for people and familes experiencing homelessness, care coordination and support to help manage care for patients with complex heatlh conditions, enhanced collaboration with community partners","Promote healthy behaviors and lifestyles,  reduce the burden of chronic disease, improve the coordination of services and access to care, enhance community-based behavioral health services",https://hartfordhealthcare.org/file%20library/chna/chna-natchaug-hospital-2022.pdf?_ga=2.70183637.412098606.1670879058-2109866830.1670879058&_gl=1*r6hgk5*_ga*MjEwOTg2NjgzMC4xNjcwODc5MDU4*_ga_4604MZZMMD*MTY3MDg3OTA1OC4xLjAuMTY3MDg3OTA2MC41OC4wLjA.,https://hartfordhealthcare.org/file%20library/chna/chip-2022-natchaug.pdf,N/A
6160530,Norwalk Hospital,34 Maple Street,Norwalk,06850-3894,CT,Nuvance Health,Non-Profit,2022,Combination of counties and places,Fairfield,N/A,"New Canaan, Weston, Westport, Wilton","Violence (including gun violence), mental health/depression, stopping falls among elderly, dental care, access to healthy nutritious foods, adolescent and child health, cancer, women's and maternal health care, COVID-19, heart disease, high blood pressure","Address Chronic Disease, Promote Well-Being and Address Mental and Substance Use Disorders",https://www.nuvancehealth.org/-/media/pdf-files/community/2022/2022-norwalk-hospital-community-health-needs-assessment.pdf,https://www.nuvancehealth.org/-/media/pdf-files/community/2023/2022-nuvance-chip--norwalk-hospital.pdf,N/A
6160590,Rockville General Hospital,31 Union Street,Vernon,06066-3160,CT,Prospect Medical Holdings,For-Profit,2019,List of Places,N/A,N/A,"Andover, Bolton, Coventry, E. Hartford, Ellington, Manchester, So. Windsor, Tolland, Vernon, Willington","Access to healthcare, cancer, diabetes, nutrition & physical activity, heart disease, mental health/substance abuse","Access to healthcare; diabetes, nutrition, and physical activity; heart disease and stroke; mental health and substance abuse; cancer; family planning and infant/child health",https://www.echn.org/globalassets/echn/about-echn-content/2019-echn-chna-report-final.pdf,https://www.echn.org/globalassets/echn/about-echn-content/2019-echn-chna-implementation-plan.pdf,N/A
6160004,Saint Francis Hospital and Medical Center,114 Woodland Street,Hartford,06105-1208,CT,Trinity Health,Non-Profit,2022,List of Places,N/A,N/A,"Andover, Avon, Berlin, Bloomfield, Bolton, Canton, Columbia, Coventry, East Granby, East Hartford, East Windsor, Ellington, Enfield, Farmington, Glastonbury, Granby, Hartford, Hebron, Manchester, Mansfield, Marlborough, New Britain, Newington, Plainville, Rocky Hill, Simsbury, Somers, South Windsor, Southington, Stafford, Suffield, Tolland, Vernon, West Hartford, Wethersfield, Willington, Windsor, Windsor Locks","Population, Family Economic Security, Neighborhoods and the Environment, Health Care Access and Affordability, Health Status and Outcomes, Community Trust and Civic Engagement","Asthma, Obesity & Diabetes, Mental Health, Substance Abuse, access to healthy foods, Stable housing, neighborhood safety",https://www.trinityhealthofne.org/assets/documents/community-benefit/sfh_-2022-chna-report-final.pdf,https://www.trinityhealthofne.org/assets/documents/community-benefit/sfh_-2022-chna-report-final.pdf,N/A
6160740,Saint Mary's Hospital,56 Franklin Street,Waterbury,06706-1281,CT,Trinity Health,Non-Profit,2022,Combination of counties and places,New Haven,N/A,"Beacon Falls, Bethlehem, Bridgewater, Cheshire, Goshen, Litchfield, Middlebury, Morris, Naugatuck, New Milford, Oxford, Prospect , Roxbury, Southbury, Thomaston, Warren, Washington, Waterbury, Watertown, Wolcott, Woodbury","Access to Care, Outreach & Community Trust, Systems Change","Access to Care, Outreach & Community Trust, Systems Change",https://www.trinityhealthofne.org/assets/documents/community-benefit/smh_-2022-chna-report-final.pdf,https://www.trinityhealthofne.org/assets/documents/community-benefit/saint-marys-implementation-strategy_fy23-25.pdf,N/A
6160610,Sharon Hospital,50 Hospital Hill Road,Sharon,06069-2096,CT,"Health Quest Systems, Inc.",Non-Profit,2022,List of Counties,"Litchfield, Dutchess",N/A,N/A,"Behavioral Health, Health Risk Factors and Chronic Disease, Maternal and Child Health","Prevent Chronic Diseases, Promote Well-Being and Prevent Mental and Substance Use Disorders ",https://www.nuvancehealth.org/about-us/community-and-wellness/community-benefit,https://www.nuvancehealth.org/about-us/community-and-wellness/community-benefit,N/A
6160380,Silver Hill Hospital,208 Valley Road,New Canaan,06840-3899,CT,,Non-Profit,2020,Combination of counties and places, Fairfield,N/A,"Bethel, Bridgeport, Brookfield, Danbury, Darien, Easton, Fairfield, Greenwich, Monroe, New Canaan, New Fairfield, Newtown, Norwalk, Shelton, Sherman, Stamford, Stratford, Redding, Ridgefield, Trumbull, Weston, Westport, Wilton","Substance Abuse: Alcohol, Underage Drinking, Vaping, Marijuana/THC/Cannabinoids; Mental Health: Depression, Anxiety, Trauma; Adolescent Mental Health: Depression, Suicidality; Barriers to treatment: Navigating the Mental Health System, Stigma, High Out-of-Pocket Costs for Insured, Lack of Medicaid Providers","Substance Abuse, Mental Health, Adolescent Mental Health, Barriers to treatment",https://silverhillhospital.org/wp-content/uploads/2017/08/Final-Summary-Report-Silver-Hill-2020-CHNA.pdf,https://silverhillhospital.org/wp-content/uploads/2017/08/Final-Summary-Report-Silver-Hill-2020-CHNA.pdf,N/A
6160035,Southwest Connecticut Mental Health System,1635 Central Avenue,Bridgeport,06610-2717,CT,Connecticut Department of Mental Health and Addiction Services,Non-Profit,N/A unable to find,,,,,,,,,
6160010,St. Vincent's Medical Center,2800 Main Street,Bridgeport,06606-4292,CT,Ascension Healthcare,,2022,List of Places,N/A,N/A,"Bridgeport, Easton, Fairfield, Milford, Monroe, Stratford, Trumbull ","Access to healthcare, behavioral health, child well-being, health lifestyles ","Access to healthcare, behavioral health, child well-being, health lifestyles ",https://hartfordhealthcare.org/file%20library/chna/chna-st-vincents-medical-center-2022.pdf?_ga=2.56940908.719144304.1671250547-1721105108.1671250547&_gl=1*m3g8no*_ga*MTcyMTEwNTEwOC4xNjcxMjUwNTQ3*_ga_4604MZZMMD*MTY3MTI1MDU0Ny4xLjAuMTY3MTI1MDU1MS41Ni4wLjA.,https://hartfordhealthcare.org/file%20library/chna/chip-2022-svmc.pdf?_ga=2.186864622.719144304.1671250547-1721105108.1671250547&_gl=1*wzjrjj*_ga*MTcyMTEwNTEwOC4xNjcxMjUwNTQ3*_ga_4604MZZMMD*MTY3MTI1MDU0Ny4xLjAuMTY3MTI1MDU1OC40OS4wLjA.,N/A
6160009,Stamford Hospital,One Hospital Plaza,Stamford,6902,CT,,Non-Profit,2019,Combination of counties and places,Fairfield,N/A,"Stamford, Darien","Mental Health, Substance Use Disorder, Access to Services, Nutrition and Obesity","Behavioral Health, Access to Health and Social Services, Nutrition",file:///C:/Users/moonc/Downloads/CHNA2019.pdf,file:///C:/Users/moonc/Downloads/CHNA2019.pdf,N/A
,,,,,,,Non-Profit,2022,Combination of counties and places,Fairfield,N/A,"Stamford, Darien","Behavioral Health, Access to Primary and Preventative Care, Housing","Behavioral Health, Access to Primary and Preventative Care, Housing",file:///C:/Users/moonc/Downloads/Community%20Health%20Needs%20Assessment%202022.pdf,file:///C:/Users/moonc/Downloads/Community%20Health%20Needs%20Assessment%202022.pdf,N/A
6160005,The Connecticut Hospice,100 Double Beach Road,Branford,06405-4909,CT,,Non-Profit,N/A unable to find,,,,,,,,,
6160013,The Hospital of Central Connecticut,100 Grand Street,New Britain,06052-2017,CT,Hartford HealthCare,Non-Profit,2022,List of Places,N/A,N/A,"Berlin, Bristol, New Britain, Newington, Plainville, Southington, Wolcott","Suicide Prevention; Gero-Psych And Dementia Care; Support For Family Members Of A Person Being Treated For Substance Use Disorder; Mental Health Stigma Reduction; Outpatient Mental Health Services Capacity for Adults, Adolescents, and Children Including in-home and caregiver support; Mental Health Crisis Services And Community Awareness Of Available Resources; Healthcare Services For Children With Special Needs; Co-Locating Case Managers And Behavioral Health Providers With Primary Care; Focused Initiatives Addressing Chronic Health Conditions; Additional Programs To Enhance Access to Care For Lower-income Families; Broad-based, integrated services, Medical, Mental Health, Substance Use Disorder, SDoH for People and Families Experiencing Homelessness; Care Coordination and Support to Help Manage Care for Patients With Complex Health Conditions; Enhanced Collaboration with Community Partners; Substance Use Disorder Crisis Care and Treatment","Suicide Prevention; Gero-Psych And Dementia Care; Support For Family Members Of A Person Being Treated For Substance Use Disorder; Mental Health Stigma Reduction; Outpatient Mental Health Services Capacity for Adults, Adolescents, and Children Including in-home and caregiver support; Mental Health Crisis Services And Community Awareness Of Available Resources; Healthcare Services For Children With Special Needs; Co-Locating Case Managers And Behavioral Health Providers With Primary Care; Focused Initiatives Addressing Chronic Health Conditions; Additional Programs To Enhance Access to Care For Lower-income Families; Broad-based, integrated services, Medical, Mental Health, Substance Use Disorder, SDoH for People and Families Experiencing Homelessness; Care Coordination and Support to Help Manage Care for Patients With Complex Health Conditions; Enhanced Collaboration with Community Partners; Substance Use Disorder Crisis Care and Treatment",https://hartfordhealthcare.org/file%20library/chna/chna-hospital-of-central-connecticut-2022.pdf,N/A,N/A
