ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6350200,Charleston Surgical Hospital,1306 Kanawha Boulevard East,Charleston,25301-3001,WV,,,N/A unable to find,,,,,,,,,
6350009,Cornerstone Hospital of Huntington,"2900 First Avenue, Two East",Huntington,25702-1241,WV,Cornerstone Healthcare Group,,N/A unable to find,,,,,,,,,
6350270,Davis Medical Center,Gorman Avenue and Reed Street,Elkins,26241,WV,Davis Health System,Non-Profit,2022,List of Counties,"Barbour, Pocahontas, Randolph, Tucker, Upshur, Webster",N/A,N/A,"Substance Abuse, Mental Health, Chronic Disease Management, Transportation","Substance Abuse, Mental Health, Chronic Disease Management, Transportation",https://www.davishealthsystem.org/Content/Uploads/davishealthsystem.org/files/2022_DMC_CHNA.pdf,https://www.davishealthsystem.org/Content/Uploads/davishealthsystem.org/files/2022_DMC_CHNA.pdf,N/A
6350002,Encompass Health Rehabilitation Hospital of Huntington,6900 West Country Club Drive,Huntington,25705-2000,WV,Encompass Health Corporation,For-Profit,N/A unable to find,,,,,,,,,
6350005,Encompass Health Rehabilitation Hospital of Morgantown,1160 Van Voorhis Road,Morgantown,26505-3437,WV,Encompass Health Corporation,Non-Profit,N/A unable to find,,,,,,,,,
6350615,Encompass Health Rehabilitation Hospital of Parkersburg,3 Western Hills Drive,Parkersburg,26105-8122,WV,Encompass Health Corporation,For-Profit,N/A unable to find,,,,,,,,,
6350650,Encompass Health Rehabilitation Hospital of Princeton,120 Twelfth Street,Princeton,24740-2352,WV,Encompass Health Corporation,For-Profit,N/A unable to find,,,,,,,,,
6350300,Fairmont Regional Medical Center,1325 Locust Avenue,Fairmont,26554-1435,WV,Alecto Healthcare,Non-Profit,N/A unable to find,,,,,,,,,
6350315,Grafton City Hospital,1 Hospital Plaza,Grafton,26354-1283,WV,,Non-Profit,2022,Combination of counties and zip codes,Taylor,26354,N/A,"Access to Care, Chronic disease, Behavioral health","Chronic disease prevention, Mental health, Substance use disorder",https://www.monhealth.com/Uploads/Public/Documents/Grafton/2022%20CHNA%20Report.pdf,"https://www.monhealth.com/Uploads/Public/Documents/Grafton/CHNA%20-%20CHIP%20%202022-25%20Final%209-2022.docx#:~:text=Grafton%20City%20Hospital%20(GCH)%20is%20a%20governmental,by%20the%20City%20of%20Grafton%2C%20West%20Virginia.",N/A
6350625,Grant Memorial Hospital,117 Hospital Drive,Petersburg,26847-9566,WV,,Non-Profit,2019,List of Counties,"Grant, Hampshire, Hardy, Mineral, Pendleton",N/A,N/A,"Substance Use/Abuse, Cancers, Obesity, Diabetes, Heart Disease and Stroke","Cancer, Substance Use and Abuse, Obesity and Co-morbid Issues",https://www.grantmemorial.com/wp-content/uploads/2021/11/2019CHNA.pdf,N/A,N/A
6350680,Greenbrier Valley Medical Center,202 Maplewood Avenue,Ronceverte,24970-1334,WV,"Community Health Systems, Inc.",,N/A unable to find,,,,,,,,,
6350675,Hampshire Memorial Hospital,363 Sunrise Boulevard,Romney,26757-4607,WV,Valley Health System,Non-Profit,2019,List of Counties,"Hampshire, Hardy, Mineral, Morgan",N/A,N/A,"Behavioral and Health Status Factors; Access to Primary, Preventive and Specialty Care; Social and Economic Factors; Mental Health and Substance Abuse","Behavioral and Health Status Factors; Access to Primary, Preventive and Specialty Care; Social and Economic Factors; Mental Health and Substance Abuse",https://www.valleyhealthlink.com/documents/community%20health/HMH-2019-CHNA.pdf,https://www.valleyhealthlink.com/documents/community%20health/HMH-2020-2022-CHNA-Implementation-Strategy.pdf,540-536-8000
6350215,Highland Hospital,300 56th Street SE,Charleston,25304-2361,WV,Alameda Health System,Non-Profit,2020,List of Places,N/A,N/A,"CAMC General Hospital CAMC Memorial Hospital, CAMC Women and Children's Hospital",Access to substance use disorder treatment and recovery; Access to substance abuse prevention education;  Access to health promotion and chronic disease prevention education; Lack of services for the aging; Safe and affordable housing,Wellness promotion; chronic disease prevention education,https://www.camc.org/sites/default/files/communitybenefit/2020-2022%20Community%20Health%20Needs%20Assessment%20and%202020-2022%20Implementation%20Strategy%20Final.pdf,https://www.camc.org/sites/default/files/communitybenefit/2020-2022%20Community%20Health%20Needs%20Assessment%20and%202020-2022%20Implementation%20Strategy%20Final.pdf,(888)219-1340
6359121,Highland-Clarksburg Hospital,3 Hospital Plaza,Clarksburg,26301-9316,WV,N/A,Non-Profit,2020,List of Counties,"Berkeley, Harrison, Kanawha, Marion, Monongalia, Nicholas, Preston, Ohio, Randolph, Wood",N/A,N/A,"For specialized therapeutic services, To increase the number of mental health professionals in our area to address behavioral health problems; For education regarding behavioral health and advocacy for those experiencing behavioral health problems, To eliminate the stigma associated with seeking counseling; To improve the counseling experience and outcomes","For specialized therapeutic services, To increase the number of mental health professionals in our area to address behavioral health problems; For education regarding behavioral health and advocacy for those experiencing behavioral health problems, To eliminate the stigma associated with seeking counseling; To improve the counseling experience and outcomes",https://www.highlandclarksburghospital.com/health-assessment,https://www.highlandclarksburghospital.com/health-assessment,wpatterson@highlandhospital.net
6350410,Huntington Veterans Affairs Medical Center,1540 Spring Valley Drive,Huntington,25704-9300,WV,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6350672,Jackson General Hospital,122 Pinnell Street,Ripley,25271-9101,WV,West Virginia University Health System,Non-Profit,2021,List of Counties,Jackson,N/A,N/A,"Substance/drug abuse/addiction and mental health services; Management of Chronic Illness (Diabetes, Heart and Lung Disease); Income Inequality; Access to care for low income residents; Services for seniors; Insurance issues (not having insurance or not being accepted locally); Weight management programs; Tobacco cessation; Lack of affordable non-emergent; transportation for medical care, particularly for home bound individuals; Emergency Preparedness","Addiction, Mental Health, Obesity/unhealthy lifestyle",https://wvumedicine.org/wp-content/uploads/2022/08/Jackson-General-Hospital-2021-Community-Health-Needs-Assessment.pdf ,https://wvumedicine.org/wp-content/uploads/2022/08/JGH-Community-Health-Implementation-Plan_2022.pdf ,Tom Bias: tbias@hsc.wvu.edu      
6350645,Jefferson Medical Center,300 South Preston Street,Ranson,25438-1631,WV,West Virginia University Health System,Non-Profit,2022,List of Counties,"Berkeley, Jefferson, Morgan",N/A,N/A,"Substance use disorder, mental health, live well chronic disease, community women's health screening, diabetes community","Substance use disorder, mental health, live well chronic disease, community women's health screening, diabetes community",https://wvumedicine.org/wp-content/uploads/2023/03/bmc_jmc_community_health_needs_assessment_2022.pdf ,https://wvumedicine.org/wp-content/uploads/2023/05/Berkeley-Medical-Center-Jefferson-Medical-Center-Community-Health-Implementation-Plan-2023.pdf ,"Dr. Megan Govindan, RDN: megan.govindan@hsc.wvu.edu"
6350450,Logan Regional Medical Center,20 Hospital Drive,Logan,25601-3452,WV,LifePoint Health,Non-Profit,N/A unable to find,,,,,,,,,
6350245,Louis A. Johnson Veterans Affairs Medical Center,1 Medical Center Drive,Clarksburg,26301-4199,WV,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6350510,Martinsburg Veterans Affairs Medical Center,510 Butler Avenue,Martinsburg,25405-9990,WV,Department of Veterans Affairs,Unable to Find,N/A unable to find,,,,,,,,,
6350380,Mildred Mitchell-Bateman Hospital,1530 Norway Avenue,Huntington,25705-1358,WV,,Public,N/A unable to find,,,,,,,,,
6350317,Minnie Hamilton HealthCare Center,186 Hospital Drive,Grantsville,26147-7100,WV,Minnie Hamilton Health System ,Non-Profit,2022,List of Counties,"Calhoun, Wirt, Gilmer",N/A,N/A,"Substance abuse, Mental health, Cardiovascular disease, Diabetes, Cancer ","llegal Drug Use and Substance Abuse, Poverty/Family Income and Unemployment, Tobacco Use, Obesity and Related Diseases, Depression and Behavioral Health Needs ",https://nebula.wsimg.com/004328d754e4e395e38ef84e5a385c7b?AccessKeyId=1164648FCAEEA44A4AC0&disposition=0&alloworigin=1 ,https://nebula.wsimg.com/20e37f925411d1bbf4c6ede8d39f6d37?AccessKeyId=1164648FCAEEA44A4AC0&disposition=0&alloworigin=1 ,"Dr. Megan Govindan, RDN megan.govindan@hsc.wvu.edu"
6350555,Mon Health Medical Center,1200 J D Anderson Drive,Morgantown,26505-3486,WV,Mon Health System,Non-Profit,2022,List of Counties,Monongalia,N/A,N/A,"Cancer, Substance Use & Abuse, Mental Health, Obesity","Cancer, Substance Use & Abuse, Mental Health, Obesity",https://www.monhealth.com/Uploads/Public/Documents/Mon%20Health%20Medical%20Center%20Community%20Health%20Needs%20Assessment%20-%20December%202022.pdf ,https://www.monhealth.com/Uploads/Public/Documents/MHMC%20Community%20Health%20Implementation%20Plan%20-%20May%202023.pdf ,"Dr. Megan Govindan, RDN megan.govindan@hsc.wvu.edu"
6350540,Montgomery General Hospital,401 Sixth Avenue,Montgomery,25136-2116,WV,,Non-Profit,2022,List of Counties,"Kanawha, Fayette, Clay, Nicholas",N/A,N/A,"Substance abuse, Obesity in adults, Diabetes ","Availability of drugs, mental health issues, Generational addiction, Poor diet/nutrition, Physical Inactivity, Genetics/family influence, Obesity ",https://img1.wsimg.com/blobby/go/43b5b7fd-afca-4a10-b00b-ed0b8a25eeb4/downloads/MGH%20NEEDS%20ASSESSMENT%202022.pdf?ver=1694025299864,https://img1.wsimg.com/blobby/go/43b5b7fd-afca-4a10-b00b-ed0b8a25eeb4/downloads/CHNAImplementationPlan.docx?ver=1694025299862,klegg@kingeryandcompany.com
6350820,Ohio Valley Medical Center,2000 Eoff Street,Wheeling,26003-3870,WV,Alecto Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6350011,Peterson Healthcare and Rehabilitation Hospital,20 Homestead Avenue,Wheeling,26003-6638,WV,,Non-Profit,N/A unable to find,,,,,,,,,
6350590,Plateau Medical Center,430 Main Street,Oak Hill,25901-3455,WV,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6350635,Rivers Health,2520 Valley Drive,Point Pleasant,25550-2031,WV,Marshall Health Network,Non-Profit,2019,Combination of counties and zip codes,"Mason, Gallia, Meigs, Jackson","25550, 45631, 25260, 25515, 25123, 25253, 25287, 25265, 45614, 25106, 45769, 45760, 25247, 45771",N/A,"Chronic Disease Management, Unhealthy Lifestyles, Drug and Alcohol Abuse","Chronic Disease Management, Unhealthy Lifestyles, Drug and Alcohol Abuse",https://pvalley.org/wp-content/uploads/2019/09/2019-CHNA-and-plan.pdf,https://rivershealth.org/assets/PVH/Documents/2019-CHNA-and-plan.pdf,N/A
6350480,Pocahontas Memorial Hospital,150 Duncan Road,Buckeye,24924,WV,,Non-Profit,2019,List of Counties,Pocahontas,N/A,N/A,"mental health, access to specialty care, chronic disease managment","mental health, access to specialty care, chronic disease managment ",https://www.pmhwv.org/wp-content/uploads/2019/07/CHNA-2019.pdf,https://www.pmhwv.org/wp-content/uploads/2019/07/CHNA-IMPLEMENTATION-STRATE,N/A
6350420,Potomac Valley Hospital,100 Pin Oak Lane,Keyser,26726-5908,WV,West Virginia University Health System,Non-Profit,2021,List of Counties,"Mineral, Allegany, Garrett",N/A,N/A,Drug and/or alcohol use; Adult obesity; Cancers; Diabetes; Mental health problems; Cost of health care and/or medications; Limited job opportunities; Poverty; Lack places to play or healthy activities for kids; Alcohol use; Lack of exercise; Smoking; Unhealthy eating choices,"Substance Use, Abuse, and Mental Health; Obesity and Diabetes; Cancer; Chronic Disease Management; Poverty and Employment Issues",https://wvumedicine.org/potomac-valley-hospital/wp-content/uploads/sites/2/2021/10/PVH_2021_Community-Health-Needs-Assessment-Report.pdf,https://wvumedicine.org/potomac-valley-hospital/wp-content/uploads/sites/2/2021/10/PVH_2021_Community-Health-Needs-Assessment-Report.pdf,tbias@hsc.wvu.edu
6350425,Preston Memorial Hospital,150 Memorial Drive,Kingwood,26537-1495,WV,Mon Health System,,2019,Combination of counties and zip codes,Preston,"26374, 26444, 26537, 26705, 26410, 26519, 26542, 26716, 26425, 26547, 26764",N/A,"obesity, chronic lung disease, opioid abuse, diabetes, coronary heart disease ","obesity, chronic lung disease, opioid abuse, diabetes, coronary heart disease",https://www.monhealth.com/Uploads/Public/Documents/PDFs/2019%20CHNA.pdf,https://www.monhealth.com/Uploads/Public/Documents/PDFs/2019%20CHNA.pdf,N/A
6350642,Princeton Community Hospital,122 12th Street,Princeton,24740-2352,WV,WVU Medicine ,Non-Profit,2019,Combination of counties and zip codes,"Mercer, McDowell, Wyoming ","24605, 24701, 24712, 24739, 24740, 24747, 24918, 25801, 25813, 25825, 25922, 25971",N/A,"Chronic disease management, unhealthy lifestyles, drug and alcohol abuse ","Chronic disease management, unhealthy lifestyles, drug and alcohol abuse ",http://pchonline.org/wp-content/uploads/2020/02/2019-Princeton-CHNA_Final_6.27.2019-1.pdf,N/A,N/A
6350006,Raleigh General Hospital,1710 Harper Road,Beckley,25801-3397,WV,LifePoint Health,Non-Profit,N/A unable to find,,,,,,,,,
6350310,Reynolds Memorial Hospital,800 Wheeling Avenue,Glen Dale,26038-1697,WV,West Virginia University Health System,Non-Profit,2022,List of Counties,"Monongalia, Marion",N/A,N/A,"Obesity and Associated chronic disease, Substance abuse and mental health issues, cancer","Obesity and Associated chronic disease, substance abuse and mental health issues, Cancer",https://wvumedicine.org/wp-content/uploads/2022/11/Ruby-Memorial-Hospital-CHNA-October-2022.pdf,https://wvumedicine.org/wp-content/uploads/2023/06/J.W.-Ruby-CHIP-2023.pdf,"Dr. Megan Govindan, megan.govindan@hsc.wvu.edu"
6350370,River Park Hospital,1230 Sixth Avenue,Huntington,25701-2312,WV,"Universal Health Services, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6350739,Roane General Hospital,200 Hospital Drive,Spencer,25276-1050,WV,,Non-Profit,2022,"Combination of counties, zip codes, and places",Roane,"25276, 25286, 25270, 25243, 25271, 25259, 25234","Spencer, Walton, Reedy, Gandeeville, Ripley, Looneyville, Arnoldsburg","Diabetes, Mental health, Obesity, Cardiac Conditions, Poor Mental Health, Physical Inactivity, Poor Nutrition, Mental Health Treatment, Emergency Services, Primary Care","Comprehensive Mental Health Treatment Options, Obesity/Overweight: Weight Management, Food Insecurity/Nutrition Education, Health Care Providers: Primary and Specialty Care",https://roanegeneralhospital.com/wp-content/uploads/2023/01/2022-CHNA.pdf,https://roanegeneralhospital.com/wp-content/uploads/2023/01/2022-Implementation-Strategies.pdf,Info@rghwv.org
6350180,Saint Francis Hospital,333 Laidley Street,Charleston,25301-1628,WV,"Thomas Health System, Inc.",Non-Profit,2022,List of Counties,"Butler, Cape Girardeau, Scott, Stoddard",N/A,N/A,"Cancer; Communicable diseases, including COVID-19; Diabetes and other chronic diseases; Heart disease; Maternal and child health; Mental and behavioral disorders; Obesity, nutrition, and activity","Obesity, Nutrition and Activity Levels, Mental and Behavioral Disorders, Heart Disease, Cancer, Preventative and Screening Services",https://www.sfmc.net/wp-content/uploads/2022/06/Saint_Francis_Healthcare_System_Community_Health_Needs_Assessment_2022_-_Executive_Summary_and_Implementation_Plan.pdf,https://www.sfmc.net/wp-content/uploads/2022/06/Saint_Francis_Healthcare_System_Community_Health_Needs_Assessment_2022_-_Executive_Summary_and_Implementation_Plan.pdf,(304) 347-6500
6350008,Select Specialty Hospital-Charleston,"333 Laidley Street, 3rd Floor East",Charleston,25301-1614,WV,Select Medical Corporation,Non-Profit,N/A unable to find,,,,,,,,,
6359070,Sistersville General Hospital,314 South Wells Street,Sistersville,26175-1098,WV,,Non-Profit,2021,List of Counties,Washington,N/A,N/A,"Chronic disease, Access to healthcare, Community outreach, Behavioral health, Poverty ","Chronic disease, Access to healthcare, Community outreach, Behavioral health, Poverty",https://mhsystem.org/assets/documents/Community%20Health%20Needs%20Assessment%20Final%209-30-21.pdf,https://mhsystem.org/assets/documents/Community%20Health%20Needs%20Assessment%20Final%209-30-21.pdf,N/A
6350110,St. Joseph's Hospital of Buckhannon,1 Amalia Drive,Buckhannon,26201-2276,WV,West Virginia University Health System,Non-Profit,2019,List of Counties,Upshur,N/A,N/A,"Substance abuse, Disease prevention and management, Access to care/transportation","Substance abuse, Disease prevention and management, Access to care/transportation",https://wvumedicine.org/st-josephs-hospital/wp-content/uploads/sites/15/2020/09/SJH-Community-Health-Needs-Assessment-CHNA-2019-Final-11.26.19.pdf,https://wvumedicine.org/st-josephs-hospital/wp-content/uploads/sites/15/2020/11/SJH-Community-Health-Implementation-Plan-CHIP-2019-Final-7.22.2020.pdf,N/A
6350400,St. Mary's Medical Center,2900 First Avenue,Huntington,25702-1272,WV,Mountain Health Network,Non-Profit,2022,List of Counties,"Cabell, Wayne, Lincoln, Mason, Putnam, Kanawha, Mingo, Logan, Boone, Raleigh",N/A,N/A,"Behavioral health, Substance use disorder, Chronic disease prevention and management, Aging population, Food insecurity","Behavioral health, Substance use disorder, Chronic disease prevention and management, Aging population, Food insecurity",https://www.st-marys.org/about-smmc/community-health-needs-assessment/chna-2022/,https://www.st-marys.org/about-smmc/community-health-needs-assessment/chna-2022/,N/A
6350800,Stonewall Jackson Memorial Hospital,230 Hospital Plaza,Weston,26452-8558,WV,Mon Health System,Non-Profit,2022,List of Places,N/A,N/A,Weston,"Drugs abuse, Obesity, Cancer, Heart disease, Diabetes, High blood pressure","Drugs abuse, Obesity, Cancer, Heart disease, Diabetes, High blood pressure",https://www.monhealth.com/Uploads/Public/Documents/Stonewall/2022_CHNA_Lewis_County_WV.pdf ,https://www.monhealth.com/Uploads/Public/Documents/MHMC%20Community%20Health%20Implementation%20Plan%20-%20May%202023.pdf ,N/A
6350325,Summers County ARH Hospital,115 Summers Hospital Rd,Hinton,25951-2407,WV,"Appalachian Regional Healthcare, Inc.",Non-Profit,2022,List of Counties,Summers,N/A,N/A,"Drug abuse, Drug treatment-lack of treatment options, Grandparents raising grandchildren, Students having unmet needs after leaving school, Transportation, Mental health, consistency with providers, More mental health specialists in schools, Need more activities for youth, HIV, Hepatitis C, Heart disease, Diabetes, Stroke, High blood pressure, Cost of healthcare, Poverty, Smoking/tobacco use, Nutrition education, Lack services for seniors wanting to stay home","Heart disease, Prevention and Health Education, Mental Health",https://www.arh.org/wp-content/uploads/2022/07/Summers-County-ARH-CHNA-2022.pdf ,https://www.arh.org/wp-content/uploads/2022/07/Summers-County-ARH-CHNA-2022.pdf ,Melody Nall: melody.nall@uky.edu
6350765,Summersville Regional Medical Center,400 Fairview Heights Road,Summersville,26651-9308,WV,,Non-Profit,2021,List of Counties,"Fayette, Greenbrier, Webster, Nicholas, Clay, Braxton, Lewis, Gilmer",N/A,N/A,"Obesity, Chronic Disease, Physical Activity and Nutrition, Substance Use and Abuse, Poverty","Obesity, Chronic Disease, Physical Activity and Nutrition, Substance Use and Abuse, Poverty",https://wvumedicine.org/wp-content/uploads/2022/08/BCMH-SRMC-2021-Community-Health-Needs-Assessment.pdf,BCMH-SRMC-Community-Health-Implementation-Plan_2022.pdf,N/A
6350710,Thomas Memorial Hospital,4605 MacCorkle Avenue SW,South Charleston,25309-1398,WV,"Thomas Health System, Inc.",Non-Profit,2020,List of Counties,"Putnam, Kanawha",N/A,N/A,"Lack of access to health promotion and chronic disease prevention and education, Safe roads and transportation, Lack of affordable childcare options, Workforce readiness, Barriers to employment, lack of safe and adequate recreational spaces in neighborhoods","Lack of access to health promotion and chronic disease prevention and education, Safe roads and transportation, Lack of affordable childcare options, Workforce readiness, Barriers to employment, lack of safe and adequate recreational spaces in neighborhoods",https://thomashealth.org/wp-content/uploads/2020/12/TMH-CHNA-and-IS-with-Appendices-12-31-2020.pdf,https://thomashealth.org/wp-content/uploads/2020/12/TMH-CHNA-and-IS-with-Appendices-12-31-2020.pdf,N/A
6350220,United Hospital Center,327 Medical Park Drive,Bridgeport,26330-9006,WV,West Virginia University Health System,Non-Profit,2022,List of Counties,"Harrison, Doddridge",N/A,N/A,"Substance abuse and use, obesity and chronic disease, cancer","Substance abuse and use, obesity and chronic disease, cancer",https://wvumedicine.org/wp-content/uploads/2022/11/Ruby-Memorial-Hospital-CHNA-October-2022.pdf,https://wvumedicine.org/wp-content/uploads/2023/06/J.W.-Ruby-CHIP-2023.pdf,megan.govindan@hsc.wvu.edu
6350060,War Memorial Hospital,One Healthy Way,Berkeley Springs,25411-7463,WV,Valley Health System,Non-Profit,2022,List of Counties,"Berkeley, Hampshire, Morgan, grant, hardy, jefferson, mineral",N/A,N/A,"Behavioral and Health  Status Factors, Access to Primary/Preventative/Specialty Care, Social and Economic Factors, Mental Health and Substance Abuse, Health Outcomes","Behavioral and Health  Status Factors, Access to Primary/Preventative/Specialty Care, Social and Economic Factors, Mental Health and Substance Abuse, Health Outcomes",https://www.valleyhealthlink.com/documents/content/WarMH-CHNA-2022.pdf,https://www.valleyhealthlink.com/documents/community%20health/War-2020-2022-CHNA-Implementation-Strategies.pdf,N/A
6350753,Webster County Memorial Hospital,324 Miller Mountain Drive,Webster Springs,26288-1087,WV,Davis Health System,Non-Profit,2021,List of Counties,"Webster, Nicholas, Braxton",N/A,N/A,"Access to care, Behavior Health, Drug abuse, Physical Activity & Nutrition and Public Health Education","Access to care, Behavior Health, Drug & Alcohol Abuse, Physical Activity & Nutrition and Public Health education",https://www.wcmhwv.org/_files/ugd/292c43_e4cfa4570c724f44b425284a54e6cd37.pdf,N/A,mailto:SamanthaR@wcmhwv.org
6350755,Weirton Medical Center,601 Colliers Way,Weirton,26062-5091,WV,Allegheny Health Network,Non-Profit,2019,Combination of counties and zip codes,"Brooke, Hancock, Washington, Pennsylvannia, Jefferson, Ohio","26062, 26037, 26047, 43952, 26070, 15021, 26035, 43964, 43953",N/A,"Access to Care, Health Behavior, Drug & Alcohol Abuse, Physical Activity & Nutrition, Public Health Education, Tobacco Use","Chronic Disease management, Unhealthy lifestyles, Drug and Alcohol abuse",https://www.weirtonmedical.com/2019-chna-final.pdf,https://www.weirtonmedical.com/files/2022-CHNA-Action-Plan.pdf,info@getstrategy.com
6350780,Welch Community Hospital,454 McDowell Street,Welch,24801-2097,WV,West Virginia University Health System,Non-Profit,N/A unable to find,,,,,,,,,
