ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6230150,Berwick Hospital Center,701 East 16th Street,Berwick,18603-2397,PA,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6230200,Bradford Regional Medical Center,116 Interstate Parkway,Bradford,16701-1036,PA,Upper Allegheny Health System,Non-Profit,2018,"Combination of counties, zip codes, and places",McKean,"16701, 16727, 16729, 16745, 16744, 16732, 16726, 16738, 16745, 16731, 16750, 16749, 16724","Bradford, Derrick City, Duke Center, Rixford, Rew, Gifford, Cyclone, Lewis Run, Eldred, Turtlepoint, Smethport, Crosby","Diabetes; obesity (children and adults); illicit/prescription drug abuse; access to dental services; mental health; cardiovascular disease (heart disease, cholesterol, etc.); alcohol abuse; influenza and pneumonia; smoking; access to affordable medication","Chronic Disease (Cardiovascular Disease, Diabetes, Overweight/Obesity); Access to Healthcare (including Dental); Mental Health; Substance Use Disorder",https://drive.tiny.cloud/1/fma0ckgi8l71unwv372o9bkc28qzcn65s72m80cndsw3awok/58bff6fb-fd7f-46f7-b94e-55b2e615c15c,https://drive.tiny.cloud/1/fma0ckgi8l71unwv372o9bkc28qzcn65s72m80cndsw3awok/8304544f-faff-4784-92b8-dbeebbb935f1,info@brmc.com
6230460,Brandywine Hospital,201 Reeceville Road,Coatesville,19320-1536,PA,Tower Health,Non-Profit,2019,"Combination of counties, zip codes, and places","Chester, Lancaster","19520, 19344, 19343, 19316, 17527, 19365, 19367, 19320, 19372, 19335, 19341, 19380, 19358, 19383, 19382, 19310","Elverson, Honey Brook, Glenmoore, Brandamore, Parksburg, Pomeroy, Coatesville, Thorndale, Downingtown, Exton, West Chester, Atglen","Access to Care, Chronic Conditions, Physical Activity and Nutrition, Mental Health, Substance Use Disorder, Prevention Care","Obesity, Mental Health, Addiction, Access to Care",https://testing-stage.towerhealth.org/sites/default/files/pdfs/2020-10/2019-Brandywine-CHNA.pdf,N/A,"Office: 201 Reeceville Rd, Coatesville, PA 19320; Phone: 610-383-8000; Brandywine.TowerHealth.org"
6232335,Brooke Glen Behavioral Hospital,7170 Lafayette Avenue,Fort Washington,19034-2301,PA,"Universal Health Services, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6230260,Bryn Mawr Hospital,130 South Bryn Mawr Avenue,Bryn Mawr,19010-3160,PA,Main Line Health,Non-Profit,N/A unable to find,,,,,,,,,
6239205,Bryn Mawr Rehabilitation Hospital,414 Paoli Pike,Malvern,19355-3300,PA,Main Line Health,Non-Profit,2022,Combination of counties and zip codes,"Chester, Delaware, Montgomery, Philadelphia ","19301, 19312, 19320, 19333, 19335, 19341, 19343, 19344, 19348, 19355, 19372, 19380, 19382, 19383, 19390, 19425, 19460, 19465, 19475, 19008, 19010, 19013, 19014, 19015, 19018, 19026, 19050, 19060, 19061, 19063, 19064, 19073, 19082, 19083, 19085, 19086, 19087, 19317, 19319, 19342, 19373, 19003, 19004, 19041, 19066, 19072, 19096, 19401, 19403, 19405, 19406, 19426, 19428, 19453, 19462, 19464, 19468, 19525, 19131, 19139, 19143, 19151",N/A,"Mental Health Conditions, Access To Care (Primary and Specialty), Chronic Disease Prevention and Management, Substance Use and Related Disorders, Healthcare and Health Resources Navigation, Racism and Discrimination in Health Care, Food Access, Culturally and Linguistically Appropriate Services,  Community Violence, Housing, Socioeconomic Disadvantage,  Neighborhood Conditions","Mental Health Conditions, Access To Care (Primary and Specialty), Chronic Disease Prevention and Management, Substance Use and Related Disorders, Healthcare and Health Resources Navigation, Racism and Discrimination in Health Care, Food Access, Culturally and Linguistically Appropriate Services,  Community Violence, Housing, Socioeconomic Disadvantage,  Neighborhood Conditions",https://www.mainlinehealth.org/-/media/files/pdf/basic-content/about/chna/2022/rchna-bryn-mawr-rehab-2022.pdf,N/A,N/A
6232880,Bucktail Medical Center,1001 Pine Street,Renovo,17764-1620,PA,,Non-Profit,2022,"Combination of counties, zip codes, and places",Clinton ,"17764, 17745, 17747, 16822, 17751, 17721","Renovo, South Renovo, Chapman Township, East Keating Township, Grugan Township, Leidy Township, Noyes Township","Mental and Behavioral Health; Hospital Admissions and Insurance; Socio-economic Status (unemployment, poverty, access to grocery store, education)","heart disease, chronic lower respiratory diseases, Alzheimer's disease, colorectal cancer, diabetes",https://bucktailmedicalcenter.org/wp-content/uploads/2023/06/1-Community-Health-Needs-Assessment-Plan-2022.pdf,https://bucktailmedicalcenter.org/wp-content/uploads/2023/06/1-Community-Health-Needs-Assessment-Plan-2022.pdf,N/A
6230270,Butler Health System,1 Hospital Way,Butler,16001-4697,PA,Independence Health System,Non-Profit,2022,Combination of counties and zip codes,Butler,"16001, 16002, 16003, 16020, 16022, 16023, 16024, 16025, 16027, 16029, 16030, 16033, 16034, 16035, 16037, 16038, 16039, 16040, 16041, 16045, 16046, 16048, 16050, 16051, 16052, 16053, 16055, 16056, 16059, 16061, 16063, 16066",N/A,"mental/behavioral health, food insecurity, access to care, transportation, COVID-19, substance abuse and addiction, diabetes, obesity, child care, health education","substance abuse, increased mental health need, and the metabolic complications of improper diets (obesity and diabetes); lack of exercise; lack of health education",https://www.independence.health/documents/content/BHS_CHNA_2022_Report.pdf,https://www.independence.health/documents/content/BHS_CHNA_2022_Report.pdf,N/A
6230082,Cancer Treatment Centers of America-Eastern Regional Medical Center,1331 East Wyoming Avenue,Philadelphia,19124-3808,PA,Cancer Treatment Centers of America,For-Profit,N/A unable to find,,,,,,,,,
6230310,Canonsburg Hospital,100 Medical Boulevard,Canonsburg,15317-9762,PA,Allegheny Health Network,Non-Profit,2021,"Combination of counties, zip codes, and places",Washington ,"15019, 15317, 15342, 15057, 15330, 15367, 15055, 15363, 15321, 15060","Bulger, Canonsburg, Houston, McDonald, Eighty-Four, Venetia, Lawrence, Strabane, Cecil, Midway","Transportation, Access to Care, Substance Use Disorder, Diabetes, Heart Disease, Diversity, Equity, Inclusion","Access to Care, Behavioral Health, Chronic Conditions (Diabetes & Heart Disease)",https://www.ahn.org/content/dam/ahn/en/dmxahn/documents/about/caring-for-our-community/community-health-needs-assessment-canonsburg-2021.pdf,https://www.ahn.org/content/dam/ahn/en/dmxahn/documents/about/caring-for-our-community/community-health-needs-assessment-canonsburg-2019.pdf,Kannu.Sahni@highmarkhealth.org
6230360,Chambersburg Hospital,112 North Seventh Street,Chambersburg,17201-1720,PA,WellSpan Health,Non-Profit,N/A unable to find,,,,,,,,,
6233520,Chan Soon-Shiong Medical Center,600 Somerset Avenue,Windber,15963-1331,PA,,Non-Profit,2022,List of Counties,"Cambria, Somerset",N/A,N/A,"Access to Quality Health Services/Barriers to Healthcare; Chronic Disease; Physical Activity and Nutrition; Tobacco Use; Mental Health and Substance Use Disorder; Healthy Environment; Healthy Women, Mothers, Babies, and Children; Infectious Disease; Injury","Lifestyle Intervention, Chronic Disease Management, Access to Quality Healthcare",https://www.windbercare.org/wp-content/uploads/2022/06/CSSMCW-CHNA-2022-Final.pdf,https://www.windbercare.org/wp-content/uploads/2022/11/CSSMCW-CHNA-Implementation-Plan-FINAL.pdf,Kimberly Oleksa; koleksa@windbercare.org
6231710,Chestnut Hill Hospital,8835 Germantown Avenue,Philadelphia,19118-2718,PA,Tower Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Montgomery, Philadelphia","19031, 19038, 19118, 19119, 19128, 19138, 19144, 19150. 19422, 19444, 19462","Flourtown, Glenside, Chestnut Hill, Mt. Airy, Roxborough, West Oak Lane, Germantown, Cedarbrook, Blue Bell, Lafayette Hill, Plymouth Meeting","Access to Health Care, Social Determinants of Health (SDOH), Disease Prevention and management, Access to Behavioral Health Services","Access to Equitable Care, Behavioral Health, Health Education and Prevention, Health Equity",https://www.templehealth.org/sites/default/files/inline-files/CHNA-2022.pdf,https://www.templehealth.org/sites/default/files/inline-files/TH-CHH-Implementation-Strategy-Report.pdf,"Office: 8835 Germantown Avenue, Philadelphia, PA 19118 Phone: 215-248-8200 towerhealth.org/locations/chestnut-hill-hospital"
6231730,Children's Hospital of Philadelphia,3401 Civic Center Boulevard,Philadelphia,19104-4319,PA,,Non-Profit,2022,Combination of counties and places,"Montgomery, Bucks, Chester, Delaware, Philadelphia",N/A,"Upper Perkiomen Valley, Central Perkiomen Valley, Pottstown, Lower Perkiomen Valley, Audubon, North Penn and Lansdale, Blue Bell, Upper Dublin, Willow Grove, Greater Abington, Lower Eastern Montgomery, Norristown, Conshohocken, King of Prussia, Main Line East, Upper Bucks, Central Bucks, Lower Central Bucks, Lower Bucks, Southern Chester, Central-West Chester, Kennett, West Chester, Downingtown/Glenmoore, Northern Chester, Northwest Chester, Central-East Chester, Airport Corridor, Central Delaware County, Chester/I-95 Corridor, Main Line Central, Route 3 Corridor,  Upper Darby and Lansdowne, Western Delaware County, Center City, Far North Philadelphia, Far Northeast Philadelphia, Lower Northeast Philadelphia, North Philadlephia-East, North Philadelphia-West, Northwest Philadelphia, River Wards, South Philadelphia-East, South Philadelphia-West, Southwest Philadelphia, West Philadelphia","Mental Health Conditions; Access to Care (Primary and Speciality); Chronic Disease Prevention and Management; Substance Use and Related Disorders; Healthcare and Health Resources Navigation; Racism and Discrimination in Health Care; Food Access; Culturally and Linguistically Appropriate Services; Community Violence; Housing; Socioeconomic Disadvantage (eg., Poverty, Unemployment); Neighborhood Conditions (eg., Blight, Greenspace, Air/Water Quality, etc.)","Mental Health Conditions; Access to Care (Primary and Speciality); Chronic Disease Prevention and Management; Substance Use and Related Disorders; Healthcare and Health Resources Navigation; Racism and Discrimination in Health Care; Food Access; Culturally and Linguistically Appropriate Services; Community Violence; Housing; Socioeconomic Disadvantage (eg., Poverty, Unemployment); Neighborhood Conditions (eg., Blight, Greenspace, Air/Water Quality, etc.)",https://media.chop.edu/data/files/pdfs/community-health-needs-assessment.pdf,https://media.chop.edu/data/files/pdfs/chna-summary-and-implementation-plan.pdf,N/A
6239055,Clarion Hospital,One Hospital Drive,Clarion,16214-8501,PA,QHR,Non-Profit,2021,Combination of counties and zip codes,Clarion,"16331, 16232",N/A,"Substance abuse/addiction, Mental health/Depression, Obesity","Physical Activity and Nutrition, Behavioral Health and Substance Abuse, Food Insecurity",https://www.clarionhospital.org/documents/CHNA/CHNA-2021-FINAL.pdf,https://www.clarionhospital.org/documents/clarion/CHNA-2021-Goals-and-Implementation-Strategies.pdf,N/A
6230018,Clarion Psychiatric Center,2 Hospital Drive,Clarion,16214-8502,PA,"Universal Health Services, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6230420,Clarks Summit State Hospital,1451 Hillside Drive,Clarks Summit,18411-9504,PA,,Non-Profit,N/A unable to find,,,,,,,,,
6230470,Coatesville Veterans Affairs Medical Center,1400 Black Horse Hill Road,Coatesville,19320-2040,PA,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,
6230052,Conemaugh Memorial Medical Center,1086 Franklin Street,Johnstown,15905-4398,PA,Duke LifePoint Healthcare,Non-Profit,2019,Combination of counties and places,"Cambria, Somerset",N/A,"Ebensburg, Johnstown, Beaverdale, Northwest Somerset, Ashville, Brownstown, Carrolltown, Cassandra, Chest Springs, Cresson, Daisytown, Dale, East Conemaugh, Ebensburg, Ehrenfeld, Ferndale, Franklin, Gallitzin, Geistown, Hastings, Lilly, Lorain, Loretto, Nanty-Glo, Northern Cambria, Patton Portage, Sankertown, Scalp Level, South Fork, Southmont, Summerhill, Tunnelhill, Vintondale, Westmont, Wilmore Adams, Allegheny, Barr, Blacklick, Cambria, Chest, Clearfield, Conemaugh, Cresson, Croyle, Dean, East Carroll, East Taylor, Elder, Gallitzin, Jackson, Lower Yoder, Middle Taylor, Munster, Portage, Reade, Richland, Stonycreek, Summerhill, Susquehanna, Upper Yoder, Washington, West Carroll, West Taylor, White Beaverdale, Belmont, Blandburg, Colver, Dunlo, Elim, Mundys Corner, Oakland, Revloc, Riverside, Salix, Sidman, Spring Hill, St. Michael, Johnstown, VincoCoupon, Flinton, New Germany, Twin Rocks Addison, Benson, Berlin, Boswell, Callimont, Casselman, Central City, Confluence, Garrett, Hooversville, Indian Lake, Jennerstown, Meyersdale,  New Baltimore, New Centerville, Paint, Rockwood, Salisbury Seven Springs, Shanksville, Somerset, Stoystown, Ursina, Wellersburg, Windber Addison, Allegheny, Black, Brothersvalley, Conemaugh, Elk Lick, Fairhope, Greenville, Jefferson, Jenner, Larimer, Lincoln, Lower Turkeyfoot, Middlecreek, Milford, Northampton, Ogle, Paint, Quemahoning, Shade, Somerset, Southampton, Stonycreek, Summit, Upper Turkeyfoot Cairnbrook, Davidsville, Edie, Friedens, Jerome Acosta, Deal, Gray Jenners, Markleton, Springs",Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,N/A
6231415,Conemaugh Meyersdale Medical Center,200 Hospital Drive,Meyersdale,15552-1249,PA,Duke LifePoint Healthcare,Non-Profit,2019,List of Counties,"Cambria, Somerset",N/A,N/A,Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,N/A
6233170,Conemaugh Miners Medical Center,290 Haida Avenue,Hastings,16646-5610,PA,Duke LifePoint Healthcare,Non-Profit,2019,List of Counties,"Cambria, Somerset",N/A,N/A,Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,Substance abuse; Decrease obesity/increase healthy living; Mental health needs; Parental support/youth opportunities; Access/affordable healthcare; Jobs/socioeconomics; Infrastructure/best practices,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,https://www.conemaugh.org/sites/conemaugh/assets/uploads/CHNA_Conemaugh_Community%20report_2019_PUB.pdf,N/A
6232920,Conemaugh Nason Medical Center,105 Nason Drive,Roaring Spring,16673-1202,PA,LifePoint Health,Non-Profit,N/A unable to find,,,,,,,,,
6230516,Coordinated Health-Bethlehem,2310 Highland Avenue,Bethlehem,18020-8920,PA,,Non-Profit,2022,List of Counties,Northampton,N/A,N/A,"Mental Health Prevention and Educatoin, School-Based Behavioral Health Services, Housing Instability","Mental Health Prevention and Educatoin, School-Based Behavioral Health Services, Housing Instability",https://www.lvhn.org/sites/default/files/2022-06/N18221_CHNA_Northampton_County_2022.pdf,https://www.lvhn.org/sites/default/files/2022-08/N20046%20CHNA%20Implementation%20Plan%202022.pdf,Samantha_A.Shaak@lvhn.org
6230400,Crozer-Chester Medical Center,One Medical Center Boulevard,Upland,19013-3995,PA,Prospect Medical Holdings,For-Profit,N/A unable to find,,,,,,,,,
6230067,Curahealth Heritage Valley,1000 Dutch Ridge Road,Beaver,15009-9727,PA,Curahealth Hospitals,Non-Profit,2022,Combination of counties and zip codes,Beaver,"15001, 15009, 15010, 15026, 15043, 15050, 15052, 15059, 15061, 15066, 15074, 15077, 15081, 16115, 16120, 16136, 16141",N/A,"Counseling Service for Mental Health, Chronic Disease Management, Programs for Substance Use, Access to Care, Reducing Cost of Healthcare, Disease Prevention Programs, Mental Health Crisis Services, In-home Care for Seniors with Limited Mobility, Affordable Healthcare, Wellness Initiatives, Diversity Equity and Inclusion, Free or low-cost Transportation","Behavioral Health, Chronic Disease Managment, Substance Use Disorder, Process of Care",https://www.heritagevalley.org/wp-content/uploads/2022/06/Heritage-Valley-Health-System-Community-Health-Needs-Assessment-Report-Updated.pdf,https://www.heritagevalley.org/wp-content/uploads/2022/06/Heritage-Valley-Beaver-Implementation-Plan-2022.pdf,N/A
6230044,Curahealth Pittsburgh,7777 Steubenville Pike,Oakdale,15071-3409,PA,Curahealth Hospitals,Non-Profit,N/A unable to find,,,,,,,,,
6230540,Danville State Hospital,200 State Hospital Drive,Danville,17821-9198,PA,,Public,N/A unable to find,,,,,,,,,
6230610,Delaware County Memorial Hospital,501 North Lansdowne Avenue,Drexel Hill,19026-1114,PA,Prospect Medical Holdings,Non-Profit,N/A unable to find,,,,,,,,,
6230185,Devereux Children's Behavioral Health Center,655 Sugartown Road,Malvern,19355-3303,PA,Devereux,Non-Profit,N/A unable to find,,,,,,,,,
