ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6451414,Mayo Clinic Health System - Oakridge in Osseo,13025 Eighth Street,Osseo,54758-7634,WI,Mayo Clinic,Non-Profit,2022,List of Counties,Trempealeau ,N/A,N/A,"Mental Health, Substance Abuse & Alcohol Misuse, Chronic Disease Prevention & Obesity","Mental Health, Substance Abuse & Alcohol Misuse, Chronic Disease Prevention & Obesity",https://www.mayoclinichealthsystem.org/-/media/shared-files/documents/chna/2022-chna-reports/2022-mchs-oakridge-chna-report.pdf?la=en&hash=D009DE492C4999DD8D0CAC51CA49B680,https://www.mayoclinichealthsystem.org/-/media/shared-files/documents/chna/2022-chna-reports/2022-mchs-oakridge-chna-report.pdf?la=en&hash=D009DE492C4999DD8D0CAC51CA49B680,N/A
6450280,Upland Hills Health,800 Compassion Way,Dodgeville,53533-1956,WI,,Non-Profit,2022,"Combination of counties, zip codes, and places",Iowa,"53506, 53507, 53533, 53543, 53554, 53565, 53569, 53582","Avoca, Barneveld, Dodgeville, Highland, Livingston, Mineral Point, Montfort, Ridgeway","Access to Child Care, Access to transportation, Addiction Medicine, Affordable Housing Options, Aging Concerns, AODA Services, Bullying, Cancers, Fitness programs/services/facilities, Mental Health and Alcohol/Drug Abuse/Misuse, Nutrition/Weight Loss/Exercise, Preventative Health and Wellness, Senior Living & long-term care services and facilities","Mental Health and Alcohol/Chemical Dependency, Access to Transportation, Health Eating/Weight Loss and Exercise (Healthy Living), Aging Concerns",https://www.uplandhillshealth.org/wp-content/uploads/2022/09/UHH-CHNA-Final-9-22-2022-1.pdf,https://www.uplandhillshealth.org/wp-content/uploads/2022/09/UHH-CHNA-Final-9-22-2022-1.pdf,N/A
6450160,Beloit Health System,1969 West Hart Road,Beloit,53511-2299,WI,,Non-Profit,N/A unable to find,,,,,,,,,
6450035,Amery Hospital and Clinic,265 Griffin Street East,Amery,54001-1439,WI,HealthPartners,Non-Profit,2021,List of Counties,Polk,N/A,N/A,"Mental Health and Well-being, Access to Health, Access to Care, Nutrition and Physical Activity, Substance Use","Mental Health and Well-being, Access to Health, Access to Care, Nutrition and Physical Activity, Substance Use",https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/2021-amery-community-health-needs-assessment.pdf,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/amery-hospital-and-clinic-implementation-report.pdf,katherine.j.ellefson@amerymedical.com
6451430,Flambeau Hospital,98 Sherry Avenue,Park Falls,54552-1467,WI,Marshfield Clinic Health System,Non-Profit,2016,List of Counties,"Sawyer, Rusk, Iron, Oneida, Price, Ashland",N/A,N/A,"Mental health, substance abuse, alcohol misuse, healthy growth and development, obesity, physical activity, healthy nutrition, tobacco use and exposure, chronic disease","AODA and Mental Health, Chronic Disease Prevention and Nutrition and Healthy Foods, Aging Population",https://www.marshfieldclinic.org/ClinicLocations/Documents/2016-Flambeau-CHNA.pdf,https://www.marshfieldclinic.org/ClinicLocations/Documents/2016-Flambeau-CHNA-Implementation-Strategy.pdf,N/A
6450405,Gundersen Moundview Hospital & Clinics,402 West Lake Street,Friendship,53934-9699,WI,,Non-Profit,2021,Combination of counties and places,Adams,N/A,Friendship,"Generational Cycle of Trauma and Abuse, Higher Wage Jobs, Dental Care, Alcohol and Drug Abuse, Healthly Eating Awareness and Knowledge","Mental Health, Health Care Cost and Access, Substance Abuse, Workforce and Economic Devlopment",https://www.gundersenhealth.org/document/22396,https://www.gundersenhealth.org/document/22396,N/A
6450700,Marshfield Medical Center - Ladysmith,900 College Avenue West,Ladysmith,54848-2116,WI,Marshfield Clinic Health System,Non-Profit,2021,Combination of counties and places,Rusk,N/A,"Ladysmith, Bruce, Conrath, Glen Flora, Hawkins, Ingram, Sheldon, Tony, Weyerhaeuser","Alcohol and Substance Abuse, Behavioral Health, Chronic Disease, Social Determinants of Health","Alcohol and Substance Abuse, Behavioral Health, Chronic Disease, Social Determinants of Health",https://www.marshfieldclinic.org/ClinicLocations/Documents/MMC-Ladysmith%20Community%20Health%20Needs%20Assessment%202021.pdf,https://www.marshfieldclinic.org/ClinicLocations/Documents/MMC-Ladysmith%20Implementation%20Strategy.pdf,communityhealth@marshfieldclinic.org
6450030,Oakleaf Surgical Hospital,1000 OakLeaf Way,Altoona,54701-3016,WI,National Surgical Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6450360,Aurora Lakeland Medical Center,W3985 County Road NN,Elkhorn,53121-4389,WI,Advocate Aurora Health,Non-Profit,2020,Combination of counties and places,Walworth,N/A,"Delevan, Elkhorn, Lake Geneva, Whitewater, Bloomfield, Darien, Delavan, East Troy, Geneva, Lafayette, LaGrange, Linn, Lyons, Richmond, Sharon, Spring Prairie, Sugar Creek, Troy, Walworth, Whitewater, Bloomfield, Darien, East Troy, Fontana, Genoa City, Mukwonago, Sharon, Walworth, Williams Bay","Access and coverage; Chronic diseases (asthma, diabetes, heart disease, overweight/obesity, cancer); Alcohol/tobacco use; Nutrition/physical activity; High blood pressure; High cholesterol; Injury/violence; Reproductive health; Mental health","Access and coverage, Behavioral health, Social determinants of health",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/almc-chna-2020.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/lakeland-is-2022-update.pdf,N/A
6450239,Aurora Medical Center Grafton,975 Port Washington Road,Grafton,53024-9201,WI,Advocate Aurora Health,Non-Profit,2020,Combination of counties and places,Ozaukee,N/A,"Cedarburg, Mequon, Port Washington, Belgium, Fredonia, Grafton, Saukville, Bayside, Newburg, Thiensville, Dacada, Decker, Decker Corner, Hamilton, Holy Cross, Horns Corners, Knellsville, Lake Church, Lakefield, Little Kohler, Ulao, Sauk Trail Beach, Waubeka","Access and coverage; Chronic diseases (asthma, diabetes, heart disease, overweight/obesity, cancer); Alcohol/tobacco use; Nutrition/physical activity; High blood pressure; High cholesterol; Injury/violence; Reproductive health; Mental health","Access and coverage, Behavioral health, Social determinants of health",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/amcg-chna-2020.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/grafton-2022-is-update.pdf,N/A
6450019,Aurora Medical Center Kenosha,10400 75th Street,Kenosha,53142-7884,WI,Advocate Aurora Health,Non-Profit,2020,Combination of counties and places,Kenosha,N/A,"Kenosha, Brighton, Paris, Randall, Salem, Somers, Wheatland, Bristol, Genoa City, Paddock Lake, Pleasant Prairie, Silver Lake, Twin Lakes, Bassett, Benet Lake, Berryville, Brighton, Camp Lake, Central Park, Chapin, Fox River, Kellogg's Corners, Klondike, Lake Shangrila, Liberty Corners, Lily Lake, New Munster, Paris, Powers Lake, Salem Oaks, Salem, Somers, Trevor, Voltz Lake, Wilmot","Access and coverage; Chronic diseases (asthma, diabetes, heart disease, overweight/obesity, cancer); Alcohol/tobacco use; Nutrition/physical activity; High blood pressure; High cholesterol; Injury/violence; Reproductive health; Mental health","Access and coverage, Behavioral health, Social determinants of health",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/amck-chna-2020.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/kenosha-2022-is-update.pdf,N/A
6451660,Richland Hospital,333 East Second Street,Richland Center,53581-1914,WI,,Non-Profit,2022,Combination of counties and zip codes,"Richland, Sauk, Grant","53518, 53556, 53573, 53581, 53588",N/A,"Mental Health, Substance Abuse, Obesity","Mental Health, Substance Abuse Prevention and Treatment, Obesity  Treatment and Prevention",https://www.richlandhospital.com/2022-chna-document/,https://www.richlandhospital.com/2021-chip-document/,n/a
6451795,Spooner Health,1280 Chandler Drive,Spooner,54801-1299,WI,HealthTech Management Services,Non-Profit,2022,List of Counties,Washburn,N/A,N/A,"Mental health, substance use, access to care, chronic disease, poverty, basic needs, COVID-19, lack of community education","Mental health, substance abuse, access to care",https://spoonerhealth.com/wp-content/uploads/2022/03/CHNA_Spooner_2022_FINAL.pdf,https://spoonerhealth.com/wp-content/uploads/2022/06/CHNA_Implementation_Plan_Spooner_2022_Final.docx,N/A
6452020,Waukesha Memorial Hospital,725 American Avenue,Waukesha,53188-5099,WI,"ProHealth Care, Inc.",Non-Profit,2022,Combination of counties and places,"Waukesha, Racine, Jefferson",N/A,"East Troy, Elkhorn, Waterford, Burlington, Watertown","Nutrition and obesity, Substance abuse, Mental Health","Nutrition and obesity, Substance abuse, Mental Health",https://www.prohealthcare.org/app/files/public/1c601ebd-0613-4456-8b90-245215a0e1b6/WMH%20CHNA%202022.pdf,https://www.prohealthcare.org/app/files/public/48e57980-2afb-46a3-9713-e58949fde32a/WMH%20CHNA%20Implementation%20Strategy%202022.pdf,N/A
6451670,Ripon Medical Center,845 Parkside Street,Ripon,54971-8505,WI,SSM Health,Non-Profit,2021,Combination of counties and places,"Green Lake, Fond du Lac, Winnebago, Waushara",N/A,Ripon,"mental health, alcohol & other drug use, SDOH, food security & nutrition, infectious disease, chronic disease, physical activity, injury & violence, tobacco use & exposure, oral health, reproductive & sexual health, environmental & occupational health, maternal & child health ","Mental health, chronic disease, substance abuse",https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-ripon-medical-center-chna-2021.pdf,https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-ripon-medical-center-chna-2021.pdf,n/a
6450110,SSM Health St. Clare Hospital-Baraboo,707 14th Street,Baraboo,53913-1597,WI,SSM Health,Non-Profit,2021,List of Counties,"Sauk, Adams, Columbia, Juneau",N/A,N/A,"mental health; obestiy/health eating/physical activity; alchohol, tobacco, & other drugs; sexual health; dental care; chronic disease prevention; educational attainment; poverty, especially childhood; living wages & affordable housting; social disconnection; discrimination; transportation access","mental health; affordable housing; alcohol, tobacco & other drug abuse (ATODA)",https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-st-clare-baraboo-chna-2021.pdf,https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-st-clare-baraboo-chna-2021.pdf,N/A
6451830,Ascension St. Michael's Hospital,900 Illinois Avenue,Stevens Point,54481-3196,WI,Ascension Healthcare,Non-Profit,2019,List of Counties,Portage,N/A,N/A,"Healthy Weight, Mental Health, Alcohol and other drug abuse","Healthy Weight, Mental Health, Alcohol and other drug abuse",https://www.aspirus.org/Uploads/Public/Documents/CHNAs/2019%20St%20Michaels%20Hospital%20CHNA.pdf,https://www.aspirus.org/Uploads/Public/Documents/CHNAs/2019/2019-2022%20St%20Michaels%20Hospital%20Implementation%20Strategy.pdf,N/A
6451920,Aurora Medical Center - Manitowoc County,5000 Memorial Drive,Two Rivers,54241-3900,WI,Advocate Aurora Health,Non-Profit,2022,List of Counties,Manitowoc ,N/A,N/A,"Access to innovative care and services, Behavioral Health: Mental health and substance use, Living Well: Hospital specific priorities addressing one or more social drivers of health","Access to innovative care and services, Behavioral Health: Mental health and substance use, Living Well: Hospital specific priorities addressing one or more social drivers of health",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/2022-manitowoc-community-health-needs-assessment.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/2022-manitowoc-community-health-needs-assessment.pdf,N/A
6450810,SSM Health St. Mary's Hospital,700 South Park Street,Madison,53715-1830,WI,SSM Health,Non-Profit,2021,List of Counties,Dane,N/A,N/A,"Low birthweight births, Infant mortality, Death rate due to diabetes, Death rate due to stroke, Obesity prevalence, Asthma exacerbation, Mental health conditions prevalence","Reproductive Justice, Chronic conditions, Behavioral health, Injury",https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-st-marys-madison-chna-2021.pdf,https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-st-marys-madison-chna-2021.pdf,N/A
6450015,Mercyhealth Hospital and Trauma Center - Janesville,1000 Mineral Point Avenue,Janesville,53548-2982,WI,Mercy Health System,Non-Profit,2020,List of Counties,Rock,N/A,N/A,"Mental Health, Drug and Alcohol Abuse, Access to Care, Chronic disease, Physical Activity, Oral Health, Nutrition","Mental Health, Drug and Alcohol Abuse, Access to Care, Chronic disease, Oral Health, Nutrition",https://res.cloudinary.com/dpmykpsih/image/upload/mercyhealth-site-398/media/a8a095e29bcf4676b53d9bb3f6d5da78/mhtc-2020-community-health-needs-assessment.pdf,https://res.cloudinary.com/dpmykpsih/image/upload/mercyhealth-site-398/media/91e8eac9a47a4e73be5fc10cf78d576f/rock-county-6920.pdf,N/A
6450244,Ascension Columbia St. Mary's Hospital Milwaukee,2301 North Lake Drive,Milwaukee,53211-4508,WI,Ascension Healthcare,Non-Profit,2019,List of Counties,Milwaukee,N/A,N/A,"Access to Care, Chronic Disease, Infant Mortality, Mental Health, Alcohol and Substance Use, Violence, Sexually Transmitted Infections","Access to Care, Chronic Disease Prevention, Infant Mortality, Mental Health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2019-ascension-columbia-st-marys-hospital-milwaukee-chna-report.pdf,N/A,N/A
6451500,Ascension Columbia St. Mary's Hospital Ozaukee,13111 North Port Washington Road,Mequon,53097-2416,WI,Ascension Healthcare,,2020,List of Counties,Ozaukee,N/A,N/A,"Access to Care, Chronic Disease Prevention, Mental Health, Alcohol and Substance Use, Adverse Childhood Experiences","Access to Care, Chronic Disease Prevention, Mental Health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2020-ascension-columbia-st-marys-hospital-ozaukee-chna-report.pdf,N/A,N/A
6450300,Ascension Eagle River Hospital,201 Hospital Road,Eagle River,54521-8835,WI,Ascension Healthcare,Non-Profit,2020,List of Counties,"Forest, Oneida, Vilas",N/A,N/A,"Chronic Disease, Mental Health, Alcohol and Other Drug Abuse ","Chronic Disease, Mental Health, Alcohol and Other Drug Abuse ",https://www.aspirus.org/Uploads/Public/Documents/CHNAs/2019%20St%20Mary's%20Hospital%20CHNA.pdf,https://www.aspirus.org/Uploads/Public/Documents/CHNAs/2019%20St%20Mary's%20Hospital%20CHNA.pdf,N/A
6450242,Rehabilitation Hospital of Wisconsin,1625 Coldwater Creek Drive,Waukesha,53188-8028,WI,Kindred Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6451740,Aurora Sheboygan Memorial Medical Center,2629 North Seventh Street,Sheboygan,53083-4998,WI,Advocate Aurora Health,Non-Profit,2020,Combination of counties and places,Sheboygan,N/A,"Plymouth, Sheboygan, Sheboygan Falls, Adell, Cascade, Cedar Grove,  Elkhart Lake, Glenbeulah, Howards Grove, Kohler, Oostburg, Random Lake, Waldo, Greenbush, Herman, Holland, Lima, Lyndon, Mitchell, Mosel, Plymouth, Rhine, Russell, Scott, Sheboygan, Sheyboygan Falls, Sherman, Wilson ","Access and Coverage, Behavioral Health, Social Determinants of Health ","Access and Coverage, Behavioral Health, Social Determinants of Health ",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/asmmc-chna-2020.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/sheboygan-2022-is-update.pdf,N/A
6450610,Froedtert South - Kenosha Medical Center,6308 Eighth Avenue,Kenosha,53143-5082,WI,,Non-Profit,2020,Combination of counties and places,Kenosha,N/A,"Kenosha, Brighton, Paris, Randall, Salem, Somers, Wheatland, Bristol, Genoa City, Paddock Lake, Pleasant Prairie, Silver Lake, Twin Lakes, Bassett, Benet Lake, Berryville, Brighton, Camp Lake, Central Park, Chapin, Fox River, Kellogg's Corners, Klondike, Lake, Shangri-la, Liberty Corners, Lily Lake, New Munster, Paris, Powers Lake, Salem Oaks, Trevor, Voltz Lake, Wilmot","Mental Health, Substance Use and Abuse, Access to Health Care, Adverse Childhood Experiences, Nutrition, Chronic Disease, Alcohol Abuse, Physical Activity, Injury and Violence, Oral Health, Environmental and Occupational Health, Growth and Development, Reproductive and Sexual Health, Tobacco, Communicable Disease ","Mental Health, Substance Use and Abuse, Access to Health Care, Adverse Childhood Experiences (ACEs), Nutrition ",https://www.froedtertsouth.com/documents/27/Community_Health_Needs_Assessment_2020_1.pdf,https://www.froedtertsouth.com/documents/27/Community_Health_Needs_Assessment_2020_1.pdf,N/A
6451280,Monroe Clinic,515 22nd Avenue,Monroe,53566-1598,WI,SSM Health,Non-Profit,2021,List of Counties,Green ,N/A,N/A,"Adverse Childhood Experiences (ACEs), Housing, Mental Health","Adverse Childhood Experiences (ACEs), Housing, Mental Health",https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-monroe-clinic-chna-2021.pdf,https://www.ssmhealth.com/SSMHealth/media/Documents/about/chna/wisconsin/ssm-health-monroe-clinic-chna-2021.pdf,N/A
6451340,"Rogers Memorial Hospital, Inc.",34700 Valley Road,Oconomowoc,53066-4599,WI,,Non-Profit,2020,List of Counties,"Dane, Kenosha, Milwaukee, Racine, Washington, Waukesha",N/A,N/A,"Enhance and expand Rogers' levels of care, Empower communities, organizations, and individuals through mental health education and stigma reduction strategies, Advance workforce development initiatives","Enhance and expand Rogers' levels of care, Empower communities, organizations, and individuals through mental health education and stigma reduction strategies, Advance workforce development initiatives",https://rogersbh.org/application/files/4116/5583/0532/2022CHNA_Final.pdf,https://rogersbh.org/application/files/4116/5583/0532/2022CHNA_Final.pdf,N/A
6452120,Milwaukee County Behavioral Health Division,9455 Watertown Plank Road,Milwaukee,53226-3559,WI,,Non-Profit,N/A unable to find,,,,,,,,,
6450295,AdventHealth Durand,1220 Third Avenue West,Durand,54736-1600,WI,AdventHealth,Non-Profit,2022,Combination of counties and places,"Pepin, Buffalo, Dunn, Pierce, Eau Claire",N/A,NA,"Cancer, Cardiovascular Disease, Food Insecurity,  Preventative Care - Screenings, Obesity, Physical Health & Activity","Nutrition and Healthy Eating, Physical Health, Diabetes",https://www.adventhealth.com/sites/default/files/assets/2022-chna-adventhealth-durand_0.pdf,https://www.adventhealth.com/sites/default/files/assets/2020-2022-Community-Health-Plan-Durand-FINAL.pdf,Tali.Schmitz@AdventHealth.com
6451580,Ascension All Saints,3803 Spring Street,Racine,53405-1690,WI,Ascension Healthcare,Non-Profit,2021,List of Counties,Racine,N/A,N/A,"Alcohol and Drug Use, Community Safety","Access to care, Access to Healthy Foods, Mental health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2021-chna-ascension-all-saints-hospital-spring-street-campus.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2021-is-ascension-all-saints-hospital-spring-street-campus.pdf,N/A
6450215,Ascension Calumet Hospital,614 Memorial Drive,Chilton,53014-1597,WI,Ascension Healthcare,Non-Profit,2021,List of Counties,Calumet,N/A,N/A,"Economic Stability and Employment, Mental Conditions and Suicide, Nutrition, Physical Activity and Obesity, Safe and Affordable Housing, Social Connectedness and Belonging","Alcohol and Drug use, Diet and Excercise, Mental Health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2021-chna-ascension-calumet-hospital.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/wisconsin/2022-is-ascension-calumet-hospital.pdf,N/A
6451615,Ascension St. Mary's Hospital,2251 North Shore Drive   ,Rhinelander,54501-6710,WI,Ascension Healthcare,Non-Profit,2019,List of Counties,"Forest, Oneida, Vilas",N/A,N/A,"Mental Health, Alcohol and other drug abuse, Chronic Disease","Mental Health, Alcohol and other drug abuse, Chronic Disease",https://www.aspirus.org/Uploads/Public/Documents/CHNAs/2019%20St%20Mary's%20Hospital%20CHNA.pdf,N/A,N/A
6452130,Aurora Psychiatric Hospital,1220 Dewey Avenue,Wauwatosa,53213-2598,WI,Advocate Aurora Health,Non-Profit,2019,List of Counties,Milwaukee,N/A,N/A,"Access and Coverage, Behavioral health, Social determinants of health ","Access and Coverage, behavioral health, social determinants of health",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/2019-mke-chna-final.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/aurora-psych-2022-is-update.pdf,N/A
6450850,Aurora Medical Center - Bay Area,3003 University Drive,Marinette,54143-4110,WI,Advocate Aurora Health,Non-Profit,2022,List of Counties,"Marinette, Menominee",N/A,N/A,"Substance Abuse, Mental Health, Obesity, Housing, Transportation","Access to innovative care and services; Behavioral Health: Mental health and substance use; Living Well: Nutrition, physical activity and obesity, Workforce development",https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/2022-bay-area-community-health-needs-assessment.pdf,https://www.aurorahealthcare.org/assets/documents/community-benefits/hospitals/bay-area-2022-is-update.pdf,N/A
