ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6340047,Capital Hospice,4715 15th Street North,Arlington,22205-2640,VA,,Unable to Find,N/A unable to find,,,,,,,,,
6341063,Carilion Franklin Memorial Hospital,180 Floyd Avenue,Rocky Mount,24151-1389,VA,Carilion Clinic,Non-Profit,2021,Combination of counties and zip codes,"Franklin, Henry","24055, 24065, 24067, 24078, 24088, 24092, 24101, 24102, 24112, 24121, 24137,  24151, 24176, 24184",N/A,"Mental Health: alcohol & drug use, stress, mental health problems; Access to Care: access to primary care, access to dental care; Health Behaviors: high prevalence of chronic disease (general), obesity, poor diet; Access to Services: transportation, lack of knowledge of community resources","Mental Health: alcohol & drug use, stress, mental health problems; Access to Care: access to primary care, access to dental care; Health Behaviors: high prevalence of chronic disease (general), obesity, poor diet; Access to Services: transportation, lack of knowledge of community resources",https://www.carilionclinic.org/sites/default/files/2022-01/2021%20Franklin%20CHNA%20Report_FINAL.pdf,N/A,N/A
6340677,Carilion Giles Community Hospital,159 Hartley Way,Pearisburg,24134-2471,VA,Carilion Clinic,Non-Profit,2021,Combination of counties and zip codes,"Giles, Monroe","24134, 24124, 24136, 24147, 24150",N/A,"Transportation and transit system, Poor diet, Lack of exercise","Alcohol and drug use, Child abuse and neglect, Access to mental/behavioral health services, Access to specialty care, Lack of health literacy, Lack on knowledge of healthy behaviors, Access to substance use services, culture healthy behaviors not a priority",https://www.carilionclinic.org/sites/default/files/2022-01/2021%20Giles%20Area%20CHA%20Report_FINAL.pdf,N/A,N/A
6340780,Carilion New River Valley Medical Center,2900 Lamb Circle,Christiansburg,24073-6344,VA,Carilion Clinic,Non-Profit,2021,Combination of counties and zip codes,"Montgomery, Pulaski, City of Radford, Floyd, Wythe, Giles","24073, 24060, 24343, 24149, 24360",N/A,"Access to physical and mental health care services, Nutritious foods, Freedom from addiction, trauma and crime","Mental Health, Socioeconomic factors, Health Behavior",https://www.carilionclinic.org/sites/default/files/2022-01/2021%20CNRV%20CHA%20Report_FINAL.pdf,N/A,N/A
6341040,Carilion Roanoke Memorial Hospital,1906 Belleview Avenue Southeast,Roanoke,24014-1838,VA,Carilion Clinic,Non-Profit,2018,List of Counties,"City of Roanoke, Roanoke, Franklin, City of Salem, Bedford, Craig",N/A,N/A,"Poverty, lack of transportation, substance use","Poverty and low average household income, Transportation and transit system, Access to mental and behavioral health services, Access to substance use services, Culture: healthy behaviors not a priority, High uninsured and underinsured population, Affordable and safe housing, Access to dental care, Poor diet, High cost of care, Educational attainment",https://www.carilionclinic.org/sites/default/files/2020-11/2018%20Roanoke%20Valley%20Community%20Health%20Assessment%20Report%20FINAL%2012.13.18.pdff,N/A,N/A
6340410,Carilion Stonewall Jackson Hospital,1 Health Circle,Lexington,24450-2492,VA,Carilion Clinic,For-Profit,2021,List of Counties,"Lexington City, Buena Vista city, Rockbridge",N/A,N/A,N/A,"Mental Health: Access to mental/behavioral health services, Stress, Mental health problems (general), Alcohol and drug use; Socioeconomic Factors: Poverty/low average household income; Health Behaviours: Overweight/obesity; COVID-19: COVID-19 impact",https://www.carilionclinic.org/sites/default/files/2022-01/2021%20Rockbridge%20Area%20CHA%20Report_FINAL.pdf,N/A,N/A
6341175,Carilion Tazewell Community Hospital,141 Ben Bolt Avenue,Tazewell,24651-9700,VA,Carilion Clinic,Non-Profit,2021,List of Counties,Tazewell ,N/A,N/A,N/A,"Mental Health, Socioeconomic factors, Culture, Health Behavior",https://www.carilionclinic.org/sites/default/files/2022-01/2021%20Tazewell%20County%20CHA%20Report_FINAL.pdf,N/A,N/A
6340100,Catawba Hospital,5525 Catawba Hospital Drive,Catawba,24070-2115,VA,Virginia Department of Mental Health,Non-Profit,N/A unable to find,,,,,,,,,
6340050,Centra Bedford Memorial Hospital,1613 Oakwood Street,Bedford,24523-1213,VA,"Centra Health, Inc.",Non-Profit,2021,Combination of counties and places,Bedford,N/A,Bedford,"Mental health and substance use disorders & access to services, access to healthcare services, isssues impacting children and their families, transportation, aging and eldercare, chronic disease, employment/job assistance, financial stability, housing, dental care & dental problems ","Access to affordable healthcare, access to mental health services and mental health problems, substance use and alcohol and illegal drug use, access to healthy foods
",https://www.centrahealth.com/sites/default/files/2022-11/2021_cbmh_chna_compiled-_final.pdf,https://www.centrahealth.com/sites/default/files/2022-11/centra-implementationplan2022-bedford.public_6-28-22.pdf,N/A
6340013,Centra Lynchburg General Hospital,1901 Tate Springs Road,Lynchburg,24501-1109,VA,"Centra Health, Inc.",Non-Profit,2021,Combination of counties and places,"Amherst, Appomattox, Campbell, Pittsylvania",N/A,Lynchburg,"Access to Mental Health Services, Transportation, Childcare, Food Insecurity & Nutrition, Housing
","Access to Healthcare Services, Mental Health & Substance Use Disorders & Access to Services, Issues Impacting Children and their Families, Poverty, Aging and Eldercare, Housing, Financial Stability, Chronic Disease , Food Insecurity & Nutrition, Equity Inclusion and Diversity",https://www.centrahealth.com/sites/default/files/2022-11/2021_centra_hospital_chna_compiled-_final%20%281%29.pdf,https://www.centrahealth.com/sites/default/files/2022-11/centra-implementationplan2022-lynchburg.public_6-28-22.pdf,N/A
6340230,Centra Southside Community Hospital,800 Oak Street,Farmville,23901-1199,VA,"Centra Health, Inc.",Non-Profit,2021,Combination of counties and places,"Amelia, Buckingham, Charlotte, Cumberland, Lunenburg, Nottoway, Prince Edward",N/A,Farmville,"Access to Mental Health Services, Transportation, Access to Healthcare, Substance Use, Access to Housing","Access to Healthcare Services, Broadband/Internet Access, Issues Impacting Children and their Families, Mental Health & Substance Use Disorders & Access to Services, Aging and Eldercare, Chronic Disease, Coordination of Resources & Community Outreach, Education & Literacy (Pre-k & Public Schools), Housing and Homelessness, Employment/Job Assistance",https://www.centrahealth.com/sites/default/files/2022-11/2021_csch_chna_compiled-_final%20%281%29.pdf,centrahealth.com/sites/default/files/2022-11/centra-implementationplan2022-farmville.public_6-28-22.pdf,N/A
6340225,Centra Specialty Hospital,3300 Rivermont Avenue,Lynchburg,24503-2030,VA,"Centra Health, Inc.",Non-Profit,2021,Combination of counties and places,"Amherst, Appotomox, Campbell, Pittsylvania",N/A,Lynchburg,"Access to Mental Health Services, Transportation, Childcare, Food Insecurity & Nutrition, Housing
","Access to Healthcare Services; Mental Health & Substance Use Disorders & Access to Services; Issues Impacting Children and their Families; Poverty; Aging and Eldercare; Housing; Financial Stability; Chronic Disease; Food Insecurity & Nutrition; Equity, Inclusion, and Diversity",https://www.centrahealth.com/sites/default/files/2022-11/2021_centra_hospital_chna_compiled-_final%20%281%29.pdf,https://www.centrahealth.com/sites/default/files/2022-11/centra-implementationplan2022-lynchburg.public_6-28-22.pdf,N/A
6340690,Central State Hospital,26317 West Washington Street,Petersburg,23803-2727,VA,Virginia Department of Mental Health,Public,N/A unable to find,,,,,,,,,
6340180,Central Virginia Training Center,210 East Colony Road,Madison Heights,24572-2005,VA,Virginia Department of Mental Health,Public,N/A unable to find,,,,,,,,,
6340145,Chesapeake Regional Medical Center,736 Battlefield Boulevard North,Chesapeake,23320-4941,VA,Chesapeake Regional Healthcare,Unable to Find,2021,List of Places,N/A,N/A,Chesapeake,"Chronic diseases, Substance abuse, housing, Fresh food/Nutrition, Elderly/Seniors","Access to care, Mental health issues, Affordable healthcare, Customer Service, Transportation to Medical Appointments",https://chesapeakeregional.com/sites/default/files/2023-04/2021%20CHNA%20REPORT_FINAL.pdf,N/A,info@chesapeakeregional.com
6340830,Children's Hospital of Richmond at VCU-Brook Road Campus,2924 Brook Road,Richmond,23220-1298,VA,VCU Health System,Non-Profit,2019,List of Counties,"Chesterfield, Hanover, Henrico, King George, Powhatan, Spotsylvania, Stafford",N/A,N/A,"Access to supportive services, Access to healthcare, Safe, Community engagement, Acces to school services","Access to supportive services, Access to healthcare, Safe",https://www.chrichmond.org/-/media/chrichmond-media/file/childrensrehabsvcs2019ch,N/A,N/A
6340578,Children's Hospital of The King's Daughters,601 Children's Lane,Norfolk,23507-1910,VA,CHKD Health System,Non-Profit,2019,List of Counties,"Chesapeake, Franklin, Hampton, Newport news, norfolk, Poquoson, Portsmouth, Suffolk, Virgina beach, Williamsburg",N/A,N/A,"Mental/behavioral health, Obesity, Child Abuse, Ashtma, Sexually transmitted infections, teenage pregnancy, Alcohol/Substance abuse, Social determinants",Pediatric Mental/Behavioral health,https://www.chkd.org/uploadedFiles/Documents/About_Us/Community%20Benefits_2019%20Community%20Health%20Needs%20Assessment.pdf,N/A,N/A
6340009,Chippenham Hospital,7101 Jahnke Road,Richmond,23225-4044,VA,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6340800,Clinch Valley Medical Center,6801 Governor G C Peery Highway,Richlands,24641-2194,VA,LifePoint Health,For-Profit,N/A unable to find,,,,,,,,,
6340540,Coastal Virginia Rehabilitation,245 Chesapeake Avenue,Newport News,23607-6038,VA,Select Medical Corporation,For-Profit,N/A unable to find,,,,,,,,,
6341100,Commonwealth Center for Children and Adolescents,1355 Richmond Road,Staunton,24401-9146,VA,Virginia Department of Mental Health,Non-Profit,2022,Combination of counties and places,Augusta,N/A,"Staunton, Waynesboro","Access to health care services, cancer, diabetes, heart disease and stroke, housing, infant health and family planning, injury and violence, mental health, nutrition, physical activity and weight, oral health, potentially disabling activites, respiratory disease, subdtance abuse, tobacco use","Attain healthy, thriving lives and well-being free of preventable disease, disability, injury, and premature death; Eliminate health disparities, achieve health equity, and attain health literacy to improve the health and well-being of all; Create social, physical, and economic environments that promote attaining the full potential for health and well-being for all; Promote healthy development, healthy behaviors, and well-being across all life stages; Engage leadership, key constituents, and the public across multiple sectors to take action and esign policies that improve the health and well-being of all",https://www.augustahealth.com/wp-content/uploads/2022/08/2022-PRC-CHNA-Report-Augusta-Health2.pdf,N/A,N/A
6340515,Cumberland Hospital for Children and Adolescents,9407 Cumberland Road,New Kent,23124-2029,VA,"Universal Health Services, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6340014,Dickenson Community Hospital,312 Hospital Drive,Clintwood,24228,VA,Ballad Health,Non-Profit,2021,List of Counties,Dickenson ,N/A,N/A,"Transportation, Adverse Childhood Experiences (ACEs), Food Insecurity/Lack of Proper Nutrition, Housing, Education, Discrimination, Access to Care, Substance Abuse, Mental Health, Chronic Disease","Substance abuse, mental health, transportation",https://www.balladhealth.org/sites/default/files/Dickenson_Community_Health_Needs_Assessment_2021.pdf,N/A,N/A
6348005,Dominion Hospital,2960 Sleepy Hollow Road,Falls Church,22044-2030,VA,HCA Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6341190,Eastern State Hospital,4601 Ironbound Road,Williamsburg,23188-2652,VA,Virginia Department of Mental Health,Unable to Find,N/A unable to find,,,,,,,,,
6340146,Encompass Health Rehabilitation Hospital of Fredericksburg,300 Park Hill Drive,Fredericksburg,22401-3387,VA,Encompass Health Corporation,For-Profit,N/A unable to find,,,,,,,,,
6340236,Encompass Health Rehabilitation Hospital of Northern Virginia,24430 Millstream Drive,Aldie,20105-3098,VA,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6340147,Encompass Health Rehabilitation Hospital of Petersburg,95 Medical Park Boulevard,Petersburg,23805-9233,VA,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6340011,Encompass Health Rehabilitation Hospital of Virginia,5700 Fitzhugh Avenue,Richmond,23226-1800,VA,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6341165,Fauquier Hospital,500 Hospital Drive,Warrenton,20186-3099,VA,LifePoint Health,Non-Profit,2020,List of Counties,"Fauquier, Rappahannock",N/A,N/A,"Affordable health insurance, Mental health services, Healthcare for uninsured and underinsured, Substance use services, Services for weight control, Chronic disease services, Specialty care services, Dental services, Pharmacy services, Primary care services, Home health services, Public health services, Vision services, Services for quitting smoking, Workplace health services, Maternal and infant health, Hospital services, Hearing services, Physical rehabilitation",N/A,https://www.fauquierhealth.org/sites/fauquier/assets/uploads/Fauquier%20and%20Rappahannock%20CHNA%20Report_FINAL%20Delivered%209.30.20.pdf,N/A,N/A
6340240,Fort Belvoir Community Hospital,9300 Dewitt Loop,Fort Belvoir,22060-5285,VA,"Department of the Army, Office of the Surgeon General",Non-Profit,N/A unable to find,,,,,,,,,
6341220,Hallmark Youthcare - Richmond,12800 West Creek Parkway,Richmond,23238-1116,VA,,For-Profit,N/A unable to find,,,,,,,,,
6340370,Hampton Veterans Affairs Medical Center,100 Emancipation Drive,Hampton,23667-0001,VA,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,
6340012,Henrico Doctors' Hospital,1602 Skipwith Road,Richmond,23229-5205,VA,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6349171,Hiram W. Davis Medical Center,26317 West Washington Street,Petersburg,23803-2727,VA,Virginia Department of Mental Health,Public,N/A unable to find,,,,,,,,,
6340022,Hospital for Extended Recovery,"600 Gresham Drive, Suite 700",Norfolk,23507-1904,VA,Sentara,Non-Profit,2022,Combination of counties and places,"Isle of Wight, Southampton",N/A,"Norfolk, Chesapeake, Virginia Beach, Portsmouth, Suffolk, Franklin","Mental Health needs, Need affordable and accessible, Cardiovascular, Heart Disease, Diabetes, Hypertension, Obesity, Asthma and RAD, Health literacy, Smoking, Vaping, Food insecurity, Elder Care","Behavioral Health, Chronic Disease, Social Determinants of Health ",https://shc-p-001.sitecorecontenthub.cloud/api/public/content/0963eefb497e44f2902fc4fa184d990d?v=34098c30,N/A,N/A
6340960,Hunter Holmes McGuire Veterans Affairs Medical Center-Richmond,1201 Broad Rock Boulevard,Richmond,23249-0002,VA,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,
6340020,Inova Alexandria Hospital,4320 Seminary Road,Alexandria,22304-1535,VA,Inova Health System,Non-Profit,2022,List of Zip Codes,N/A,"22003, 22041, 22312, 22151, 22152, 22150, 22310, 22303, 22153, 22315, 22306, 22307, 22079, 22060, 22309, 22308, 22304, 22301, 22302, 22305, 22311, 22204, 22206, 22202",N/A,"Chronic Conditions, Economic Stability, Healthcare Access, Injuries and Violence, Mental Health, Neighborhood and Built Environment, Obesity, Nutrition and Physical Activity, Oral Health, Sexual and Reproductive Health, Tobacco and Substance Use","Economic Stability, Healthcare Access, Mental Health, Neighborhood and Built Environment",https://www.inova.org/sites/default/files/about-inova/community/Inova_CHNA_Alexandria_2022.pdf,https://www.inova.org/sites/default/files/about-inova/community/2022_Alexandria_Implementation_Strategy.pdf,N/A
6340231,Inova Fair Oaks Hospital,3600 Joseph Siewick Drive,Fairfax,22033-1798,VA,Inova Health System,Non-Profit,2019,List of Counties,"Loudoun, Fairfax, Price William",N/A,N/A,"Chronic conditions, economic stability, healthcare access, injuries and violence, mental health, neighborhood and built environment, tobacco and substance abuse","Chronic conditions, economic stability, healthcare access, injuries and violence, mental health, neighborhood and built environment, tobacco and substance abuse",https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev/2019_Fair_Oaks_Community_Health_Assessment_rev_09.30.21.pdf,https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev_2/2019_Fair_Oaks_Community_Health_Assessment_rev_09.30.21.pdf,fairfaxcounty.gov/health
6340490,Inova Fairfax Hospital,3300 Gallows Road,Falls Church,22042-3300,VA,Inova Health System,Non-Profit,2019,Combination of counties and zip codes,"Loudoun, Fairfax, Price William","20105, 20152,20166, 20164, 20165, 22079, 22039, 22153, 22315, 22150, 22015, 22152, 22151, 22310, 22312, 22003, 22015, 20124, 20121, 20120, 20151, 20171, 20191,20170, 20194, 20190, 22033, 22124, 22181, 22182, 22102, 22067, 22101, 22043, 22027, 22031, 22046, 22042, 22031, 22003, 22041, 22044 22060, 22309, 22308, 22306, 20169, 20155, 20143, 20109, 20136, 20181, 20111, 20112, 22134, 22172, 22025, 22193, 22192, 22026, 22191, 22192",N/A,"Chronic Conditions, Economic Stablity,Healthcare Access, Injuries & Violence, Mental Health, Neighborhood & Built environment, Obesity, Nutrition, & Physical Acitivity, Tobacco & Substance Abuse","Chronic Conditions, Economic Stablity,Healthcare Access, Injuries & Violence, Mental Health, Neighborhood & Built environment, Obesity, Nutrition, & Physical Acitivity, Tobacco & Substance Abuse",https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev/2019_Fairfax_Community_Health_Assessment_rev_09.30.21.pdf,https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev_2/2019_Fairfax_Community_Health_Assessment_rev_09.30.21.pdf,fairfaxcounty.gov/health
6340400,Inova Loudoun Hospital,44045 Riverside Parkway,Leesburg,20176-5101,VA,Inova Health System,Non-Profit,2019,Combination of counties and zip codes,"Loudoun, Fauquier","20180, 20176, 20197, 20129, 20132, 20158, 20141, 20135, 20184, 20117, 20105, 20175, 20147, 20148, 20152, 20164, 20165, 20166",N/A,"Chronic conditions, Economic stability, Healthcare access, Infectious disease and immunization, Injuries and violence, Mental health, Neighborhood and built environment, Oral health, Tobacco and substance use","Chronic conditions, Healthcare access, Behavioral health",https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev/2019_Loudoun_County_Community_Health_Assessment_rev_09.30.21.pdf,https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev_2/2019_Loudoun_County_Community_Health_Assessment_rev_09.30.21.pdf,N/A
6340030,Inova Mount Vernon Hospital,2501 Parker's Lane,Alexandria,22306-3209,VA,Inova Health System,Non-Profit,2019,"Combination of counties, zip codes, and places",Fairfax,"22079, 22060, 22315, 22306, 22309, 22308, 22307, 22303, 22314, 22301, 22302, 22305",Alexandria City,"Chronic Conditions, Economic Stablity,Healthcare Access, Injuries & Violence, Mental Health, Neighborhood & Built environment, Obesity, Nutrition, & Physical Acitivity, Tobacco & Substance Abuse","Chronic Conditions, Economic Stablity,Healthcare Access, Injuries & Violence, Mental Health, Neighborhood & Built environment, Obesity, Nutrition, & Physical Acitivity, Tobacco & Substance Abuse",https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev/2019_Mount_Vernon_Community_Health_Assessment_rev_09.30.21.pdf,https://www.inova.org/sites/default/files/about-inova/Inova%20in%20the%20Community/CHNA/2019_rev_2/2019_Mount_Vernon_Community_Health_Assessment_rev_09.30.21.pdf,fairfaxcounty.gov/health
6340350,John Randolph Medical Center,411 West Randolph Road,Hopewell,23860-2938,VA,HCA Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6340010,Johnston Memorial Hospital,16000 Johnston Memorial Drive,Abingdon,24211-7659,VA,Ballad Health,Non-Profit,2021,List of Counties,"Russell, Washington, Smyth",N/A,N/A,"Substance abuse, mental health, access to care, chronic disease","Substance abuse, mental health, access to care, chronic disease",https://www.balladhealth.org/sites/default/files/JMH_Community_Health_Needs_Assessment_2021.pdf,N/A unable to find,N/A unable to find
6340660,Kempsville Center for Behavioral Health,860 Kempsville Road,Norfolk,23502-3980,VA,,Unable to Find,N/A unable to find,,,,,,,,,
6340630,Lake Taylor Transitional Care Hospital,1309 Kempsville Road,Norfolk,23502-2286,VA,,Unable to Find,N/A unable to find,,,,,,,,,
6340008,Lewis-Gale Medical Center,8633 Grassy Hill Rd,Boones Mill,24065,VA,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,
