ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6440805,Ascension St. John Hospital,22101 Moross Road,Detroit,48236-2148,MI,Ascension Healthcare,,2021,List of Counties,Wayne ,N/A,N/A,"Chronic Disease,  Diet and Exercise, Mental and Behavioral Health, Access to Care","Obesity reduction and diabetes prevention, Mental health/substance abuse prevention, Improving Maternal/Infant Health",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-is-ascension-st-john-hospital.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-is-ascension-st-john-hospital.pdf,N/A
6442395,Ascension St. Joseph Hospital,200 Hemlock Street,Tawas City,48763-9237,MI,Ascension Healthcare,,2021,List of Counties,Iosco ,n/a,N/A,"Mental and Behavioral Health, including substance use disorder and addiction; Alcohol & Drug Use; including alcohol consumption, prescription drug misuse, and marijuana; Housing; Healthcare Providers & Services including broadband internet; Community Safety including human trafficking, violent crimes, and domestic violence; Transportation; Employment including lack of job opportunities; Obesity & Health Behaviors, including physical activity; Chronic Disease, including cancer, diabetes, heart disease, and hypertension","Mental and Behavioral Health including substance use disorder and addiction, Healthcare Providers & Services, Chronic Disease",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-chna-ascension-st-joseph-hospital.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-is-ascension-st-joseph-hospital.pdf,N/A
6442290,Ascension St. Mary's of Michigan,800 South Washington Avenue,Saginaw,48601-2594,MI,Ascension Healthcare,Non-Profit,2020,List of Counties,Saginaw ,N/A,N/A,"Mental Health, Obesity Related Chronic Disease, Violence and Neighborhood Safety","Mental Health, Obesity Related Chronic Disease , Violence and Neighborhood Safety",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2020-ascension-st-marys-chna-report.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2020-ascension-st-marys-chna-report-implementation-strategy.pdf,N/A
6441990,Ascension Standish Hospital,805 West Cedar Street,Standish,48658-9526,MI,Ascension Healthcare,Non-Profit,2021,List of Counties,Arenac ,N/A,N/A,"Mental and Behavioral Health, including substance use disorder and addiction; Child Health and Development, including Adverse Childhood Experiences; Education, including high school and post-secondary education completion, and/or disconnected youth; Income, including poverty, inequality/ household income, and food insecurity; Obesity & Health Behaviors, including physical activity; Chronic Disease, including cancer, diabetes, heart disease, and hypertension","Mental and Behavioral Health including substance use disorder and addiction, Chronic Disease, including cancer, diabetes, heart disease, and hypertension, Healthy Behaviors",https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-chna-ascension-standish-hospital.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/michigan/2021-chna-ascension-standish-hospital.pdf,N/A
6440015,"Aspirus Iron River Hospitals & Clinics, Inc.",1400 West Ice Lake Road,Iron River,49935-9526,MI,"Aspirus, Inc.",Non-Profit,2022,List of Counties,"Gogebic, Houghton, Keweenaw, Ontonagon",N/A,N/a,"Health insurance is expensive or has high costs for co-pays and deductibles, Drug abuse, Lack of health insurance, Unemployment, wages and economic conditions","Mental health, Substance use, Chronic diseases",https://www.aspirus.org/Uploads/Public/Documents/Reports/2022%20CHNA%20Reports/2022_Ironwood_Assessment.pdf,https://www.aspirus.org/Uploads/Public/Documents/Reports/2022%20CHNA%20Reports/2022_Ironwood_Assessment.pdf,N/A
6441450,"Aspirus Ironwood Hospitals & Clinics, Inc.",N10561 Grand View Lane,Ironwood,49938-9622,MI,"Aspirus, Inc.",Non-Profit,2022,List of Counties,"Houghton, Keweenaw, Ontonagon, Iron, Gogebic",N/A,N/A,"Health insurance is expensive or has high costs for co-pays and deductibles, Drug abuse, Lack of health insurance, Unemployment, wages and economic conditions","Mental health, Substance use, Chronic diseases",https://www.aspirus.org/Uploads/Public/Documents/Reports/2022%20CHNA%20Reports/2022_Ironwood_Assessment.pdf,https://www.aspirus.org/Uploads/Public/Documents/Reports/2022%20CHNA%20Reports/2022_Ironwood_Assessment.pdf,N/A
6441660,"Aspirus Keweenaw Hospital, Inc.",205 Osceola Street,Laurium,49913-2134,MI,"Aspirus, Inc.",,2022,List of Counties,"Houghton, Keweenaw, Ontonagon, Iron, Gogebic ",N/A,N/A,"mental health, substance use,chronic diseases, health insurance is expensive or has high costs for co-pays and deductibles, drug abuse, lack of health insurance, unemployment, wages, and economic conditions","mental health, substance use,chronic diseases ",https://www.aspirus.org/Uploads/Public/Documents/Reports/2022%20CHNA%20Reports/2022_Ironwood_Assessment.pdf,n/a,N/A
6442000,"Aspirus Ontonagon Hospital, Inc.",601 South Seventh Street,Ontonagon,49953-1459,MI,"Aspirus, Inc.",Non-Profit,2019,List of Counties,"Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",N/A,N/A,Chronic Diseases; Prevention Education; community fitness; Diabetes Education; Substance Abuse; Long-term care,Chronic Diseases; Prevention Education; community fitness; Diabetes Education; Substance Abuse; Long-term care,https://www.aspirus.org/Uploads/Public/Documents/CHNAs/AOH_CHNA-2019.pdf,n/a,n/a
6441585,Baraga County Memorial Hospital,18341 U.S. Highway 41,L'Anse,49946-8024,MI,,Non-Profit,2021,Combination of counties and places,"Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",N/A,Upper Peninsula,"Health insurance is expensive or has high costs for co-pays and deductibles, Unemployment, wages, and economic conditions, Drug use, Shortage of mental health programs and services, lack of affordable mental health care","Health insurance is expensive or has high costs for co-pays and deductibles, Unemployment, wages, and economic conditions, Drug use, Shortage of mental health programs and services, lack of affordable mental health care",https://www.co.marquette.mi.us/departments/health_department/community_health/NeedsAssessment/2021UPCHNAFINAL.pdf,N/A,rvanhowe@wuphd.org
6440185,Battle Creek Veterans Affairs Medical Center,5500 Armstrong Road,Battle Creek,49037-7314,MI,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6440405,Beaumont Hospital - Dearborn,18101 Oakwood Boulevard,Dearborn,48124-4089,MI,Beaumont Health,Non-Profit,2022,Combination of counties and zip codes,"Macomb, Oakland, Wayne","48120, 48124, 48125, 48126, 48127",N/A,"Behavioral Health, Health Education, Access to Care","Behavioral Health, Health Education, Access to Care",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/dearborn-section_digital_121622.pdf?sfvrsn=cb540fb_1/Dearborn-section_Digital_121622.pdf,N/A
6441011,Beaumont Hospital - Farmington Hills,28050 Grand River Avenue,Farmington Hills,48336-5933,MI,Beaumont Health,,2022,Combination of counties and zip codes,"Macomb,Oakland, Wayne","48033, 48034, 48075, 48127, 48135, 48150, 48152, 48154, 48167, 48168, 48170, 48185, 48204, 48219, 48221, 48223, 48227, 48228, 48235, 48238, 48239, 48240, 48322, 48323, 48331, 48334, 48335, 48336, 48374, 48375, 48377, 48390, 48393",n/a,"behavioral health, access to care, health education, income and poverty, transportation ","behavioral health, access to care, health education  ",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/farmington-hills_digital_121622.pdf?sfvrsn=36b540fb_1/Farmington-Hills_Digital_121622.pdf,N/A
6441260,Beaumont Hospital - Grosse Pointe,468 Cadieux Road,Grosse Pointe,48230-1507,MI,Beaumont Health,,2022,Combination of counties and zip codes,"Macomb, Oakland, Wayne","48201, 48026, 48035, 48045, 48066, 48080, 48081, 48082, 48089, 48025, 48027, 48213, 48214, 48215, 48224, 48225, 48230, 48234, 48236",N/A,"behavioral health, access to care, health education, income and poverty, transportation ","behavioral health, access to care, health education  ",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/grosse-pointe_digital_121622.pdf?sfvrsn=bcb640fb_1/Grosse-Pointe_Digital_121622.pdf,N/A
6442245,Beaumont Hospital - Royal Oak,3601 West Thirteen Mile Road,Royal Oak,48073-6712,MI,Beaumont Health,,2022,Combination of counties and zip codes,"Macomb, Oakland, Wayne","48044, 48042, 48203, 48342, 48212, 48234, 48235, 48340, 48219, 48223, 48015, 48341, 48091, 48089, 48030",n/a,"behavioral health, access to care, health education, income and poverty, transportation ","behavioral health, access to care, health education  ",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.edu/docs/default-source/chna/royal-oak_digital_121622.pdf?sfvrsn=a2b640fb_1/Royal-Oak_Digital_121622.pdf,N/A
6442420,Beaumont Hospital - Taylor,10000 Telegraph Road,Taylor,48180-3330,MI,Beaumont Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Macomb, Oakland, Wayne","48134, 48174, 48173, 48164, 48179, 48217, 48218, 48229, 48126, 48141, 48122 ","Flat Rock, Romulus, Rockwood, New Boston, South Rockwood, Detroit, River Rouge, Ecorse, Dearborn, Inkster, Melvindale","Access to Care, Cancer, Conditions/Diseases, Environment, Health Behaviors, Health Status, Infectious Conditions/Diseases, Injury and Death, Maternal and Child Health, Mental Health, Preventable Hospitalizations, Prevention","Behavioral Health, Health Education, Access to Care",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/taylor_digital_121622.pdf?sfvrsn=11b540fb_1/Taylor_Digital_121622.pdf,N/A
6442455,Beaumont Hospital - Trenton,5450 Fort Street,Trenton,48183-4625,MI,Beaumont Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Macomb, Oakland, Wayne","48134, 48174, 48173, 48166, 48164, 48179","Flat Rock, Romulus, Rockwood, Newport, New Boston, South Rockwood","Access to Care, Cancer, Conditions/Diseases, Environment, Health Behaviors, Health Status, Infectious Conditions/Diseases, Injury and Death, Maternal and Child Health, Mental Health, Preventable Hospitalizations, Prevention","Behavioral Health, Health Education, Access to Care",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/trenton_digital_121622.pdf?sfvrsn=f0b640fb_1/Trenton_Digital_121622.pdf,N/A
6442463,Beaumont Hospital - Troy,44201 Dequindre Road,Troy,48085-1117,MI,Beaumont Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Macomb, Oakland, Wayne","48044, 48042, 48047, 48071","Macomb, New Baltimore, Madison Heights","Access to Care, Cancer, Conditions/Diseases, Environment, Health Behaviors, Health Status, Infectious Conditions/Diseases, Injury and Death, Maternal and Child Health, Mental Health, Preventable Hospitalizations, Prevention","Behavioral Health, Health Education, Access to Care",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/troy_digital_121622.pdf?sfvrsn=d9b640fb_1/Troy_Digital_121622.pdf,N/A
6440004,"Beaumont Hospital, Wayne",33155 Annapolis Street,Wayne,48184-2405,MI,Beaumont Health,,2022,"Combination of counties, zip codes, and places",Wayne,"48111, 48135, 48141, 48174, 48184, 48185, 48186, 48187, 48188, 48242","Belleville, Garden City, Inkster, Romulus, Wayne, Westland, Canton, Detroit","Chronic disease prevention and management (cardiovascular disease, diabetes, obesity); Mental health","Decrease rates of chronic desease in children and adults by promoting healthy eating and active living behaviors, Decrease cardiovascular disease risk factors and prevent death from sudden cardiac arrest, Decrease rate of new diabetes cases and of diabetes complications, Decrease rate of mental health and substance use disorders",https://www.beaumont.org/docs/default-source/community-documents/community_health_needs_assessment_2022.pdf?sfvrsn=3abe40fb_1,https://www.beaumont.org/docs/default-source/chna/wayne_digital_121622.pdf?sfvrsn=95b640fb_1,N/A
6440053,Behavioral Center of Michigan,4050 East 12 Mile Road,Warren,48092-2534,MI,,,2020,List of Counties,Macomb,N/A,N/A,"Infectious/ chronic disease, substance abuse and behavioral health, health disparities, maternal and infant health, people with disabilities and other vulnerable populations, socioeconomic factors, leading causes of death, access to healthcare and preventive services","Infectious/ chronic disease; substance abuse and behavioral health (mainly opiod and drug-related deaths); health disparities (primarily in urban areas); maternal and infant health (particularly in rural areas); people with disabilities and other vulnerable populations such as elderly and children; socioeconomic factors (unemployment, poverty, food/ housing insecurity, and healthy behaviors); leading causes of death (heart disease and cancer); access to healthcare and preventive services",https://www.michigan.gov/-/media/Project/Websites/mdhhs/Folder4/Folder27/Folder3/Folder127/Folder2/Folder227/Folder1/Folder327/Michigan_Primary_Care_Needs_Assessment.pdf?rev=98f8bb196744456191267b6f4583b5b6,https://www.michigan.gov/-/media/Project/Websites/mdhhs/Folder4/Folder27/Folder3/Folder127/Folder2/Folder227/Folder1/Folder327/Michigan_Primary_Care_Needs_Assessment.pdf?rev=98f8bb196744456191267b6f4583b5b6,MyersA1@michigan.gov
6440155,Bronson Battle Creek Hospital,300 North Avenue,Battle Creek,49017-3307,MI,Bronson Healthcare Group,,2022,List of Counties,Calhoun,N/A,N/A,"Behavioral Health, Access to Health Services, Health Equity, Weight Status, Nutrition & Health Eating, Diabetes, Children's Health, Older Adults, Maternal, Fetal and Infant Health, Crime and Crime Prevention","Behavioral Health, Access to Health Services, Health Equity, Weight Status, Nutrition & Health Eating, Diabetes, Children's Health, Older Adults, Maternal, Fetal and Infant Health, Crime and Crime Prevention",https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-battle-creek-hospital/,https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-battle-creek-hospital/,N/A
6442030,Bronson LakeView Hospital,408 Hazen Street,Paw Paw,49079-1019,MI,Bronson Healthcare Group,Non-Profit,2021,Combination of counties and zip codes,Vanburen,"49090, 49056, 49027, 49026, 49055, 49010, 49043, 49013, 49064, 49079, 49057, 49071, 49047, 49045, 49065, 49067",N/A,Laws & Policies; Personal Experiences of Classism; Social Supports; Proximity to Healthy Food & Food Security; Mental Health & Substance Abuse; Access to Services; Experiences of Toxic Stress and Trauma; Community Connectedness; Community Development & Capacity Building; Healthcare; Social Services; Income & Poverty,Social and Institutional Inequities; Social Determinants of Health; Living Conditions; Preventable Disparities in Health Outcomes ,https://www.bronsonhealth.com/app/files/public/081dc204-e61e-429d-aa5b-f8c7ee57e387/VB%20Bronson%20CHNA%20Report%202022%20for%20Website.pdf,https://www.bronsonhealth.com/app/files/public/081dc204-e61e-429d-aa5b-f8c7ee57e387/VB%20Bronson%20CHNA%20Report%202022%20for%20Website.pdf,N/A
6441550,Bronson Methodist Hospital,601 John Street,Kalamazoo,49007-5346,MI,Bronson Healthcare Group,Non-Profit,2019,List of Counties,Kalamazoo ,N/A,N/A,"Laws & Policies; Personal Experiences of Racism; Transportation; Land Use, Parks & Recreation/Greenspace; Proximity to Affordable; Healthy Food; Mental Health & Substance Abuse; Access to Services; Experiences of Stress and Trauma; Community Connectedness; Quality Education; Healthcare; Social Services; Career Pathways; Income; Poverty",Social & Institutional Inequities; Social Determinants of Health; Disparities in Health Outcomes,https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-methodist-hospital/,https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-methodist-hospital/,N/A
6442360,Bronson South Haven Hospital,955 South Bailey Avenue,South Haven,49090-6743,MI,Bronson Healthcare Group,Non-Profit,2019,Combination of counties and zip codes,Vanburen,"49090, 49056, 49027, 49026, 49055, 49010, 49043, 49013, 49064, 49079, 49057, 49071, 49047, 49045, 49065, 49067",N/A,Laws & Policies; Personal Experiences of Classism; Social Supports; Proximity to Healthy Food & Food Security; Mental Health & Substance Abuse; Access to Services; Experiences of Toxic Stress and Trauma; Community Connectedness; Community Development & Capacity Building; Healthcare; Social Services; Income & Poverty,Social & Institutional Inequities; Social Determinants of Health; Disparities in Health Outcomes,https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-south-haven-hospital/,https://www.bronsonhealth.com/about/community-health-needs-assessment/bronson-south-haven-hospital/,N/A
6440290,Caro Center,2000 Chambers Road,Caro,48723-9296,MI,,,2022,List of Counties,Tuscola,N/A,N/A,"Access to Health services, Mental Health, Senior falls, Cancer, Chronic Disease",N/A,https://www.mclaren.org/Uploads/Public/Documents/CHNA/chna_mclaren_caro_region_2022.pdf,https://www.mclaren.org/Uploads/Public/Documents/CaroRegion/McLaren%20Caro%20Region%20-%20Community%20Health%20Needs%20Implementation%20Plan%202022.pdf,N/A
6440476,Center for Forensic Psychiatry,8303 Platt Rd,Saline,48176-9773,MI,,,N/A unable to find,,,,,,,,,
6440023,Covenant Healthcare,1447 North Harrison Street,Saginaw,48602-4727,MI,,,2020,Combination of counties and places,"Saginaw, Arenac, Bay, Clare, Gladwin, Gratiot, Isabella, Midland",N/A,"Saginaw City, Saginaw Township, Thomas Township","Mental health, addiction, obesity, infant mortality","Mental health, addiction, obesity, infant mortality",https://www.saginawpublichealth.org/media/whmijjb1/saginaw-county-2020-2023-cha-4-29-20.pdf,https://www.saginawpublichealth.org/media/whmijjb1/saginaw-county-2020-2023-cha-4-29-20.pdf,N/A
6440425,Deckerville Community Hospital,3559 Pine Street,Deckerville,48427-7703,MI,,,2022,Combination of counties and places,"Sanilac, Huron",N/A,"Applegate, Carsonville, Croswell, Deckerville, Harbor Beach, Minden City, Palms, Port Sanilac, Ruth, Sandusky, Snover","cancer, chronic disease, substance use and mental health, tobacco use and vaping, prenatal and infant health, veteran's services, access to internet ","cancer, chronic disease, substance use and mental health, tobacco use and vaping, prenatal and infant health, veteran's services, access to internet ",https://www.deckervillehosp.org/Documents/CHNA-2022.pdf,https://www.deckervillehosp.org/Documents/CHNA-2022.pdf,n/a
6441440,Dickinson County Healthcare System,1721 South Stephenson Avenue,Iron Mountain,49801-3637,MI,,,2019,List of Counties,"MIchigan, Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",N/A,N/A,"Health insurance is expensive or has high costs for co-pays and deductibles, drug abuse, lack of health insurance, uemployment, wages, economic conditions","Health insurance is expensive or has high costs for co-pays and deductibles, drug abuse, lack of health insurance, uemployment, wages, economic conditions",https://www.aspirus.org/Uploads/Public/Documents/CHNAs/AIR-CHNA-2019.pdf,https://www.aspirus.org/Uploads/Public/Documents/CHNAs/AIR-CHNA-2019.pdf,N/A
6440480,DMC - Children's Hospital of Michigan,3901 Beaubien Street,Detroit,48201-2119,MI,TENET Healthcare Corporation,For-Profit,2018,Combination of counties and zip codes,Wayne,48214,N/A,"Improve health and quality of life by strengthening educational and economic policies, protect and promote neighborhood environments that support healthy living opportunities for all, ensure the basic housing needs and health of residents are supported and sustained by increasing access to safe and affordable homes in all neighborhoods, build safe and supportive neighborhoods with all residents through collaborative social networks and community partners, promote healthier habits and wellbeing for everyone by strengthening the community's access to resources, improve health access and outcomes by coordinating community and health resources","Improve health and quality of life by strengthening educational and economic policies, protect and promote neighborhood environments that support healthy living opportunities for all, ensure the basic housing needs and health of residents are supported and sustained by increasing access to safe and affordable homes in all neighborhoods, build safe and supportive neighborhoods with all residents through collaborative social networks and community partners, promote healthier habits and wellbeing for everyone by strengthening the community's access to resources, improve health access and outcomes by coordinating community and health resources",https://detroitmi.gov/sites/detroitmi.localhost/files/2019-07/June_18%20CHA_report.pdf,https://detroitmi.gov/sites/detroitmi.localhost/files/2019-07/June_18%20CHA_report.pdf,detroitcha@detroitmi.gov
6440555,DMC - Detroit Receiving Hospital,4201 Saint Antoine Street,Detroit,48201-2153,MI,TENET Healthcare Corporation,,N/A unable to find,,,,,,,,,
6440803,DMC - Rehabilitation Institute of Michigan,261 Mack Avenue,Detroit,48201-2495,MI,TENET Healthcare Corporation,Non-Profit,N/A unable to find,,,,,,,,,
6440630,DMC - Sinai-Grace Hospital,6071 West Outer Drive,Detroit,48235-2679,MI,TENET Healthcare Corporation,,N/A unable to find,,,,,,,,,
6440027,DMC Harper University Hospital,3990 John 'R' Street,Detroit,48201-2018,MI,TENET Healthcare Corporation,For-Profit,N/A unable to find,,,,,,,,,
6442200,DMC Huron Valley-Sinai Hospital,1 William Carls Drive,Commerce Township,48382-2201,MI,TENET Healthcare Corporation,,N/A unable to find,,,,,,,,,
6440001,Duane L. Waters Hospital,3857 Cooper Street,Jackson,49201-7521,MI,,,N/A unable to find,,,,,,,,,
6440970,Eaton Rapids Medical Center,1500 South Main Street,Eaton Rapids,48827-1952,MI,,,2021,Combination of counties and places,"Clinton, Eaton, Ingham",n/a,"East Lansing city, Lansing Charter Township, Lansing city","Access to care, Behavioral Health, Affordable housing, Chronic Diseases, Mental health, healthcare quality, community safety","Access to care, Behavioral Health, Affordable housing, Chronic Diseases, Mental health, Healthcare quality, Community Safety",https://www.healthycapitalcounties.org/uploads/9/1/6/3/9163210/be01-2020-report-final_2.10.pdf,https://www.eatonrapidsmedicalcenter.org/wp-content/uploads/2019/12/Community-Health-Needs-Assessment-Implementation-Plan-For-Web.pdf,N/A
6449005,Forest Health Medical Center,135 South Prospect Street,Ypsilanti,48198-7914,MI,,,N/A unable to find,,,,,,,,,
