ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6430024,Advocate Illinois Masonic Medical Center,836 West Wellington Avenue,Chicago,60657-5147,IL,Advocate Aurora Health,Non-Profit,2022,"Combination of counties, zip codes, and places",Cook,"60610, 60613, 60614, 60618, 60622, 60625, 60626, 60630, 60634, 60639, 60640, 60641, 60642, 60645, 60647, 60651,60657, 60659, 60660, 60610, 60635","Fort Dearborn,North Center, Lincoln Park, Avondale/N. Center, Wicker Park, Ravenswood, Rogers Park, Jefferson Park, Uptown, Irving Park/Portage Park, Wicker Park,  Avalon Park North,  Logan Square, Humboldt Park, West Ridge, Rogers Park, Lakeview, Old Town/Near North Side, Elmwood, Dunning, Belmont Cragin ","Health and Nutrition, Behavioral Health, Social Drivers of Health","Access to health care, Mental Health, Substance and Alcohol Use, Health and Nutrition, Heart Disease, Respiratory Disease, Cancer, Diabete",https://www.advocatehealth.com/hospital-chna-reports-implementation-plans-progress-reports/illinois-masonic-chna-report-2022,https://www.advocatehealth.com/hospital-chna-reports-implementation-plans-progress-reports/,Elvis.munoz@aah.org
6430405,Advocate Lutheran General Hospital,1775 Dempster Street,Park Ridge,60068-1174,IL,Advocate Aurora Health,Non-Profit,2022,Combination of zip codes and places,N/a,"60641, 60707, 60018, 60634, 60630, 60074, 60706, 60656, 60714, 60090, 60077, 60016, 60070, 60053, 60076, 60056, 60631, 60005, 60646, 60004, 60067, 60025, 60089, 60068, 60062, 60047, 60026, 60015","Irving Park/Portage, Elmwood Park, Des Plaines, Dunning, Jefferson Park, Palatine, Harwood Heights, Mount Prospect, Niles, Wheeling, Skokie, Des Plaines, Prospect Heights, Morton Grove, Skokie, Harwood Heights, Norwood Park, Arlington Heights, Forest Glen, Arlington Heights, Palatine, Glenview, Buffalo Grove, Park, Ridge, Northbrook, Lake Zurich, Glenview, Deerfield","Access to Care, Health and Nutrition, Substance and Alcohol Use, Mental Health, Cancer, Respiratory Health, Diabetes, Cardiovascular Disease","Health and Nutrition, Behavioral Health",https://www.advocatehealth.com/assets/documents/chna/lutheran-general-hospital/official-2022-lgh-chna-report-.pdf,https://www.advocatehealth.com/assets/documents/chna/chip-progress-reports/lgh-chip-2021-final.pdf,AHC-CHNAReportCmtyFeedback@advocatehealth.com
6431610,Advocate Sherman Hospital,1425 North Randall Road,Elgin,60123-2300,IL,Advocate Aurora Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Kane, McHenry","60120, 60123, 60110, 60102, 60118, 60124, 60136, 60142, 60156, 60177","Algonquin, Carpentersville, Elgin, Gilberts, Huntley, Lake in the Hills, South Elgin, West Dundee","heart disase and stroke, diabetes and kidney disease, obesity, mental health, substance abuse, cancer","Behavioral Health (Mental Health and Substance Use), Obesity",https://www.advocatehealth.com/assets/documents/chna/sherman-hospital/sherman-2019-chna_final_linked_11_6_19.pdf,https://www.advocatehealth.com/assets/documents/chna/chip-progress-reports/ash-chip-2021-final.pdf, Elvis.munoz@aah.org
6431865,Advocate South Suburban Hospital,17800 South Kedzie Avenue,Hazel Crest,60429-0989,IL,Advocate Aurora Health,Non-Profit,2022,"Combination of counties, zip codes, and places",Cook ,"60478, 60409, 60411, 60452, 60476, 60419, 60443, 60428, 60461, 60445, 60422, 60429, 60487, 60466, 60471, 60423, 60425, 60473, 60426, 60430, 60477, 60438","Country Club Hills, Markham, Calumet City, Matteson, Chicago Heights, Midlothian, Ford Heights, Oak Forest, Dolton, Olympia Fields, Flossmoor, Park Forest, Frankfort, Richton Park, Glenwood, South Holland, Harvey, Thornton, Hazel Crest, Homewood, Tinley Park, Lansing","mental/behavioral health, obesity","Degree to which community partners are involved in solving/addressing the health issue, Hospital and community resources available to address the health issue, The hospital's capacity to address the health issue, The importance of the health problem to the community, Degree to which effective programs are available in the community",https://www.advocatehealth.com/assets/documents/chna/south-suburban-hospital/0806_sosub_chna_f_1_14_2020-(lr)final.pdf,https://www.advocatehealth.com/assets/documents/so-suburban-2020-2022-cmty-hlth-implementation-plan-final-lr-4-24-20.pdf, Elvis.munoz@aah.org
6431150,Advocate Trinity Hospital,2320 East 93rd Street,Chicago,60617-3909,IL,Advocate Aurora Health,Non-Profit,2022,Combination of zip codes and places,N/A,"60617, 60649, 60619, 60620, 06028, 60643","South Chicago, Grand Crossing, Auburn Gresham, Roseland, Morgan Park, South Shore, Roseland, Greater Grand Crossing , Morgan Park, Auburn Gresham","Access to care, asthma, cancer, COVID, demogrpahics, dental health, diabetes, heart disease, hypertension/stroke, metal health, survey/focus groups results, violence/homicide","Behavioral health, diabetes",https://www.advocatehealth.com/assets/documents/chna/trinity-hospital/2022-official-trinity-chna-report.pdf,https://www.advocatehealth.com/assets/documents/trinity-2020-2022-chna-implementation-plan-final-lr-4-28-20.pdf, Elvis.munoz@aah.org
6430007,Alexian Brothers Behavioral Health Hospital,1650 Moon Lake Boulevard,Hoffman Estates,60169-1010,IL,Ascension Healthcare,Non-Profit,2021,List of Zip Codes,N/A,"60007, 60010, 60067, 60074, 60102, 60103, 60107, 60110, 60118, 60120, 60123, 60133, 60169, 60172, 60173, 60192, 60193, 60194, 60195",N/A,"social and structural determinants of health; access to care and community resources; prevention and treatment of priority health conditions (chronic conditions, COVID-19, injury, maternal and child health, mental health, substance use disorders)","Social and Structural Determinants of Health; Access to Care, Community Resources, Systems Improvements; Mental Health and Substance Use Disorders; Chronic Condition Prevention and Management",https://healthcare.ascension.org/-/media/project/ascension/healthcare/markets/illinois/ilchi/pdfs/ty21-chna-alexian-brothers-behavioral-health-hospital.pdf,https://healthcare.ascension.org/-/media/project/ascension/healthcare/markets/illinois/ilchi/pdfs/ty21-chna-alexian-brothers-behavioral-health-hospital.pdf,N/A
6430010,Alton Memorial Hospital,One Memorial Drive,Alton,62002-6722,IL,BJC HealthCare,Non-Profit,2022,List of Counties,Madison,N/A,N/A,"alcohol abuse, cancer, diabetes, drug abuse, heart and vascular disease, high blood pressure, mental health, obesity, sexually transmitted diseases, stroke","mental health, alcohol and drug abuse",https://altonmemorial.thehcn.net/content/sites/altonmemorial/Final_2022_AMH_CHNA__amp_Implementation_Strategy_1.pdf,https://altonmemorial.thehcn.net/content/sites/altonmemorial/Final_2022_AMH_CHNA__amp_Implementation_Strategy_1.pdf,N/A
6430020,Alton Mental Health Center,4500 College Avenue,Alton,62002-5099,IL,"Division of Mental Health, Department of Human Services",Non-Profit,2022,"Combination of counties, zip codes, and places",Madison,"62002, 62060, 62090, 62018, 62040, 62024, 62010, 62095","Granite City, Venice, Madison, Cottage Hills, East Alton, Bethalto, Granite City, Pontoon Beach, East alton, Meadowbook, Wood River, Roxana ","Healthy Behaviors, Behavioral Health, Substance Abuse","Healthy Behaviors, Behavioral Health, Substance Abuse",https://altonmemorial.thehcn.net/content/sites/altonmemorial/Final_2022_AMH_CHNA__amp_Implementation_Strategy_1.pdf,https://altonmemorial.thehcn.net/content/sites/altonmemorial/Final_2022_AMH_CHNA__amp_Implementation_Strategy_1.pdf,n/a
6431613,AMITA Health Elk Grove Village,800 Biesterfield Road,Elk Grove Village,60007-3397,IL,Amita Health,Unable to find,2021,"Combination of counties, zip codes, and places",Cook,"60074, 60067, 60004, 60008, 60169, 60173, 60005, 60056, 60016, 60194, 60107, 60193, 60007, 60018, 60103, 60172, 60157, 60143, 60106, 60191, 60101, 60108, 60133","Elk Grove Village, Barrington, Deerfield, Des Plane, Island Lake, Lake Zurich, Mundelen, Vernon Hills, Northbook, Prospect Heights, Round Lake, Wauconda, Buffalo Grave, Wheeling, StreamWood, Hanover Park, Hoffman Parks, Roselle, Schamburg","Acute Care, Federally qualified Health, Immediate care centers","Social and Structural Determinants of Health; Mental Health and Substance Use Disorders; Access to Care, Community Resources, and Systems Improvements; Chronic Condition Prevention and Management",https://www.nch.org/wp-content/uploads/2021-CHNA-2.pdf,https://www.nch.org/wp-content/uploads/2021-CHNA-2.pdf,N/A
6431926,AMITA Health Hoffman Estates,1555 Barrington Road,Hoffman Estates,60169-1019,IL,Ascension Healthcare,Non-Profit,2019,Combination of counties and zip codes,Cook,"60102, 60110, 60118, 60123, 60010, 60192, 60120, 60107, 60103, 60074, 60067, 60195, 60169, 60173, 60194, 60193, 60172, 60133, 60007",N/A,"Social and Structural Determinants of Health; Access to care, Community Resources, and Systems Improvements; Mental Health and Substance Use Disorders; Chronic Condition Prevention and Management",N/A,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/illinois/2021-is---ascension-alexian-brothers.pdf,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/illinois/2021-is---ascension-alexian-brothers.pdf,N/A
6431443,AMITA Health Holy Family Medical Center,100 North River Road,Des Plaines,60016-1255,IL,Ascension Healthcare,Non-Profit,2022,"Combination of counties, zip codes, and places",Cook ,"60089, 60067, 60074, 60004, 60090, 60062, 60008, 60070, 60005, 60056, 60026, 60025, 60016, 60053, 60714, 60068, 60018","Inverness, Palatine, Rolling Meadows, Arlington Heights, Wheeling, Prospect Height, Northbrook, Glenview, Mount Prospect, Des Plaines, Rosemont, Park Ridge, Niles, Morton Grove, Maine",N/A,"Social and Structural Determinants of Health; Access to Care, Community Resources, and Systems Improvements; Mental Health and Substance Use Disorders; Chronic Condition Prevention and Management",N/A,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/desplaines/fy2020-2022-implementation-strategy-ahhfmc-final.pdf ,Ella.Woodford-Parker@AMITAhealth.org
6430115,AMITA Health Mercy Medical Center,1325 North Highland Avenue,Aurora,60506-1449,IL,Ascension Healthcare,Non-Profit,2021,"Combination of counties, zip codes, and places",Kane,"60502, 60504, 60505, 60506, 60519, 60538, 60542",Aurora,"Mental Health; Access to Health Services; Immunizations and Infectious Diseases; Substance Abuse; Exercise, Nutrition & Weight; Maternal, Fetal and Infant Health; Teen and Adolescent Health; Older Adults and Aging; Other chronic Diseases; Education; Environment; Public Safety; Transportation ","Behavioral Health (Mental Health and Substance Abuse); Access to Health Services; Immunizations and Infectious Disease; Exercise, Nutrition & Weight",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/aurora/2021-mmc-chna-report.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/aurora/2021-mmc-chna-ministry-overview.pdf,N/A
6431020,AMITA Health Resurrection Medical Center,7435 West Talcott Avenue,Chicago,60631-3746,IL,Ascension Healthcare,Non-Profit,2019,"Combination of counties, zip codes, and places",Cook ,"60016, 60018, 60714, 60068, 60631, 60646, 60656, 60630, 60706, 60176, 60634, 60707","Belmont-Cragin/Dunning/Montclare, Edison Park/Norwood Park, Forest Glen, Irving Park/Portage Park, Jefferson Park, Oriole Park/O'Hare, Niles, Harwood Heights, Norridge, Park Ridge, Rosemont, Des Plaines, Schiller Park, Elmwood Park/Montclare","Social and Structural Determinants of Health; Access to care, community resources, and systems improvements ","Chronic Disease Prevention and Management; Mental Health; Substance Use Disorders; Maternal and Child Health; Injury, including violence-related injury ",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/resurrectionchicago/2019-rmc-chna-overview.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/resurrectionchicago/fy2020-2022-implementation-strategy-ahrmc-final.pdf,N/A 
6431670,AMITA Health Saint Francis Hospital Evanston,355 Ridge Avenue,Evanston,60202-3399,IL,Ascension Healthcare,Unable to find,2019,Combination of counties and zip codes,Cook ,"60076, 60077, 60201, 60202, 60203, 60208, 60626, 60645, 60646, 60659, 60660, 60712",N/A,"Economic Vitality and Workforce; Education and Youth Development; Housing, Transportation, and Neighborhood; Environment; Violence and Community Safety; Injury, including Violence-related injury; Trauma-Informed Care; Maternal and Child Health","Social and Structural Determinants of Health; Access to care, community resources, and systems improvements; Chronic Condition Prevention and Management; Mental Health and Substance Use Disorders",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/saintfrancis/2019-sfhe-chna-overview.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/saintfrancis/fy2020-2022-implementation-strategy-ahsfhe-final.pdf,N/A
6431600,AMITA Health Saint Joseph Hospital,77 North Airlite Street,Elgin,60123-4912,IL,Ascension Healthcare,Non-Profit,2022,Combination of counties and zip codes,Kane,"60110, 60118, 60120, 60123, 60124, 60136, 60140, 60142, 60177",N/A,N/A,"Behavioral Health (Mental Health & Substance Abuse); Access to Health Services; Immunizations & Infectious Diseases; Nutrition, Exercise & Weight",sjhe-implementation-strategy-2022-2024.pdf,n/a,N/A
6431070,AMITA Health Saint Joseph Hospital,2900 North Lake Shore Drive,Chicago,60657-6274,IL,Ascension Healthcare,Non-Profit,2021,"Combination of counties, zip codes, and places",Cook,"60202, 60645, 60626, 60646, 60659, 60660, 60630, 60625, 60640, 60634, 60641, 60618, 60613, 60657, 60639, 60647, 60614, 60651, 60692, 60642, 60610, 60611","Lakeview, Lincoln Park, North Center, Avondale","Economic Vitality & Workforce Development; Education & Youth Development; Housing, Transportation, Neighborhood Environment; Violence & Community Safety; Trauma Informed Care; Maternal & Child Health",Social/Structural Determinants; Access to Care/Community; Resources & Systems Improvement; Mental Health & Substance; Abuse Disorders; Chronic Conditions; Maternal & Child Health ,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stjosephchicago/2019-sjhc-chna-overview.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stjosephchicago/fy2020-2022-implementation-strategy-ahsjhc-final.pdf,N/A
6431990,AMITA Health Saint Joseph Medical Center,333 North Madison Street,Joliet,60435-8200,IL,Ascension Healthcare,Non-Profit,2020,Combination of zip codes and places,N/a,"60544,60586,60403,60435,60432,60431,60404, 60436, 60433, 60421, 60410, 60481, 60446","Plainfield, Shorewood, Troy, Channahon, Joliet, Romeoville, Braidwood, Crest Hill",N/a,"Behavioral Health and Substance Use, Access to Health Care, Access to Food & Nutrition, Stabilization of the Built Environment",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stjosephjoliet/sjmc-joliet-overview.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stjosephjoliet/sjmc-joliet-implementation-strategy-2021-2023.pdf,N/A
6431090,AMITA Health Saints Mary & Elizabeth Medical Center,2233 West Division Street,Chicago,60622-3086,IL,Ascension Healthcare,Non-Profit,2019,"Combination of counties, zip codes, and places",Cook ,"60608,60623, 60644, 60624, 60612,60651, 60622, 60622, 60642, 60639, 60647,60618, 60641, 60634","Belmont-Cragin, Hermosa, Humboldt Park, Logan Square, West Town","Health equity, capacity building, social and structural determinant of health, working collaboratively, developing data systems, population health policy and advocacy","Social/Structural Determinants, Access to Care/Community Resources & Systems Improvement, Mental Health & Substance Abuse Disorders, Chronic Conditions, Maternal & Child Health",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/2019-community-health-needs-assessment-report.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stmaryelizabeth/fy2020-2022-implementation-strategy-ahsmemc-final.pdf,Victor.Villalobos@AMITAhealth.org
6432030,AMITA Health St. Mary's Hospital,500 West Court Street,Kankakee,60901-3661,IL,Ascension Healthcare,Non-Profit,2021,Combination of counties and zip codes,Kankakee,"60901, 60914, 60915, 60944, 60958, 60950, 60901, 60944, 60958",N/A, Equitable and quality healthcare,"Health and Wellness, Behavioral Health and Substance Use, Education and Employment",https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stmarykankakee/2021-smh-chna.pdf,https://www.amitahealth.org/assets/documents/about-us/supportingcommunities/stmarykankakee/sm-k-implementation-strategy-2022-2024.pdf,Kathleen.Peterson2@AMITAhealth.org
6432180,Anderson Hospital,6800 State Route 162,Maryville,62062-8500,IL,,Non-Profit,2022,"Combination of counties, zip codes, and places",Madison ,,"Collinsville, Edwardsville, Glen Carbon, Granite City, Maryville, Troy, Highland, Bethalto","Healthcare affordability,  health promotion/disease prevention, mental health, substance misuse, coronavirus disease (COVID-19)","cancer, cardiovascular disease, mental health, substance abuse",https://www.andersonhospital.org/images/pdf/Community_Health_Needs_Assessment_2022-2025.pdf,https://www.andersonhospital.org/images/pdf/Community_Health_Needs_Assessment_2022-2025.pdf,dietzm@andersonhospital.org
6432960,Andrew McFarland Mental Health Center,901 East Southwind Road,Springfield,62703-5125,IL,"Division of Mental Health, Department of Human Services",Public,N/A unable to find,,,,,,,,,
6430560,Ann & Robert H. Lurie Children's Hospital of Chicago,225 East Chicago Avenue,Chicago,60611-2991,IL,,Non-Profit,2022,List of Places,N/A,N/A,Chicago,"mental health, age-realted illness, COVID-19, homelessness, violence, healthcare acess, safety, community service acess, affordable housing","social/structural influencers of health and access to care, chronic health conditions, mental and behavioral health, violence and injury  ",https://d217e6z1w9buyp.cloudfront.net/luriechildrenhospital/Brochure/21b4694f-1de4-44af-8a73-1fbe1ad6a21b/2022-CHNA-Report-and-2023-2025-Implementation-StrategyAugust31_V.pdf,https://d217e6z1w9buyp.cloudfront.net/luriechildrenhospital/Brochure/21b4694f-1de4-44af-8a73-1fbe1ad6a21b/2022-CHNA-Report-and-2023-2025-Implementation-StrategyAugust31_V.pdf,healthycommunities@luriechildrens.org
6430017,Blessing Hospital,Broadway at 11th Street,Quincy,62305-7005,IL,,Non-Profit,2021,List of Counties,Adams,N/A,N/A,N/A,"Health(Access to Healthcare, Mental Health, Substance Abuse; Nutrition and Weight Status (Wellness and Prevention); Education (Grade Level Reading); Financial Stability",https://www.blessinghealth.org/sites/default/files/users/user15/PUBLICATIONS_2020_Blessing_CHNA_Plan.pdf,N/A,N/A
6431480,Captain James A. Lovell Federal Health Care Center,3001 Green Bay Road,North Chicago,60064-3049,IL,Department of Veterans Affairs,,N/A unable to find,,,,,,,,,
6433070,Carle Foundation Hospital,611 West Park Street,Urbana,61801-2529,IL,Carle Foundation,Non-Profit,2022,"Combination of counties, zip codes, and places",Champaign,"61820, 61821, 61822, 61801, 61802, 61803, 61866, 61874, 61873, 61880, 61864, 61877, 61878, 61847, 61863, 61871, 61815, 61824, 61825, 61826","Bondville, Broadlands, Fisher, Foosland, Gifford, Homer, Ivesdale, Longview, Ludlow, Mahomet, Ogden, Pesotum, Philo, Rantoul, Royal, Sadorus, Savoy, Sidney, St. Joseph, Thomasboro, Tolono, Ayers, Brown, Champaign, Colfax, Compromise, Condit, Crittenden, Cunningham, East Bend, Harwood, Hensley, Kerr, Ludlow, Mahomet, Newcomb, Ogden, Pesotum, Philo, Rantoul, Raymond, Sadorus, Scott, Sidney, Somer, South Homer, St. Joseph, Stanton, Tolono, Urbana","Behavioral Health, Obesity, Violence"," Healthy Behaviors and Wellness, Behavioral Health including Mental Health and Substance Use, Obesity (specific focus), Violence, Cancer, Suicides, Health Literacy",https://carle.org/getmedia/7de01437-e172-4244-9c92-3658927bd0ed/Carle-Foundation-Hospital-2022-Community-Health-Needs-Assessment.pdf,https://carle.org/getmedia/d37f1655-d149-4eef-82a9-1fde8b9fbe9e/2020-2022-CFH-Implementation-Plan.pdf,patient.relations@carle.com
6431927,Carle Hoopeston Regional Health Center,701 East Orange Street,Hoopeston,60942-1801,IL,Carle Foundation,Non-Profit,2021,List of Counties,Vermilion,N/A,N/A,"Violence, Behavioral Health, Income/Poverty","Behavioral Health, Violence, Income/Poverty",https://carle.org/getmedia/14ec9c76-e755-48bd-8cb1-0e41aa33c039/Carle-Hoopeston-Regional-Health-Center-2021-2023-Community-Health-Needs-Assessment.pdf,https://carle.org/getmedia/f866e7e1-3642-4a78-8035-a4969ae8c026/Carle-Hoopeston-Regional-Health-Center-2021-2023-Implementation-Plan.pdf,N/A
6432445,Carle Richland Memorial Hospital,800 East Locust Street,Olney,62450-2553,IL,Carle Foundation,Non-Profit,2021,List of Counties,"Richland, Lawrence, Edwards, Jasper, Clay, Crawford, Wabash, Wayne",N/A,N/A,"Mental Health Services, Flexible Transportation, Improved Access, Dental Care","Mental Health Services, Flexible Transportation, Improved Access, Dental Care",https://carle.org/getmedia/4f7d59da-2104-44e8-b6e8-555112b70ce5/2021-Carle-Richland-CHNA-FINAL.pdf,N/A,N/A
