ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6630050,Citizens Memorial Hospital,1500 North Oakland Avenue,Bolivar,65613-3011,MO,,Non-Profit,2022,Combination of counties and places,"Polk, Cedar, Dade, Dallas, Hickory, St. Clair, Greene ",N/A,"Ash Grove, Buffalo, El Dorado Springs, Greenfield, Humansville, Osceola, Pleasant Hope, Stockton, Willard","Reduction in Adsult Smoking Rate, Reduction in Mortality Rates for Substance Use/Opioid Use Disroder in the Service Area, Reduction in Adult Obesity and Physical Inactivity Rates, Increase in Avaliablity of Mental Health Providers","Reduction in Adsult Smoking Rate, Reduction in Mortality Rates for Substance Use/Opioid Use Disroder in the Service Area, Reduction in Adult Obesity and Physical Inactivity Rates, Increase in Avaliablity of Mental Health Providers",https://www.citizensmemorial.com/_common/documents/2022-cmh-community-health-needs-assessment.pdf,https://www.citizensmemorial.com/_common/documents/2022-cmh-community-health-needs-assessment.pdf,Phone: (417)-328-6010
6630585,Cox Barton County Memorial Hospital,29 NW First Lane,Lamar,64759-8105,MO,CoxHealth,Non-Profit,2022,Combination of counties and places,"Vernon, Barton, Jasper, Newton, McDonald",N/A,"Carthage, Joplin, Lamar, Neosho, Nevada","Healthcare access, economic stability, health behaviors, neighborhood & built environment, education access & quality, social & community context","Lung Disease, COVID-19, Heart Disease, Mental Health, Oral Health, Diabetes, Cancer, Substance Use & Recovery",https://media.coxhealth.com/documents/CHNA-FINAL-Joplin-2022.pdf,https://media.coxhealth.com/documents/CHNA-FINAL-Joplin-2022.pdf,N/A
6630045,Cox Medical Center Branson,525 Branson Landing Boulevard,Branson,65616-2052,MO,CoxHealth,Non-Profit,2022,Combination of counties and places,"Taney, Stone",N/A,"Branson, Hollister, Forsyth, Galena, Kimberling City, Branson West","Healthcare access, economic stability, health behaviors, neighborhood & built environment, education access & quality, social & community context","Oral Health, COVID19, Lung Disease, Heart Disease, Mental Health, Diabetes, Cancer, Substance Use & Recovery",https://media.coxhealth.com/documents/CHNA-FINAL-Branson-2022.pdf,https://media.coxhealth.com/documents/CHNA-FINAL-Branson-2022.pdf,N/A
6631320,Cox Medical Centers,1423 North Jefferson Street,Springfield,65802-1988,MO,CoxHealth,Non-Profit,2022,List of Counties,"Christian, Greene, Webster",N/A,N/A,"Mental Health, Substance Use & Recovery, COVID-19, Lung Disease, Heart Disease, Diabetes, Oral Health, Cancer","Lung Disease, Cardiovascular Disease, Mental Health",http://ozarkshealthcommission.org/wp-content/uploads/2022/12/CHNA-Final-Springfield-2022-Booklet.pdf,https://media.coxhealth.com/documents/Implementation_Plan_CHIP_2019_Springfield_Community_Final_Draft.pdf,N/A
6630730,Cox Monett Hospital,801 North Lincoln Avenue,Monett,65708-1641,MO,CoxHealth,Non-Profit,2022,Combination of counties and places,"Barry, Lawrence",N/A,"Monett, Cassville, Aurora","Cancer, COVID-19, Lung Disease, Cardiovascular Disease, Mental Health, Diabetes, Oral Health, Substane Use and Recovery","Lung Disease, Cardiovascular Disease, Mental Health, COVID-19",https://media.coxhealth.com/documents/CHNA-FINAL-Monett-2022.pdf,https://media.coxhealth.com/documents/CoxHealth_CHNA_Implementation_Strategy.pdf,N/A
6630005,Ellett Memorial Hospital,610 North Ohio Avenue,Appleton City,64724-1609,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630160,Excelsior Springs Hospital,1700 Rainbow Boulevard,Excelsior Springs,64024-1190,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630650,Fitzgibbon Hospital,2305 South 65 Highway,Marshall,65340-0250,MO,,Non-Profit,2022,"Combination of counties, zip codes, and places","Saline, Lafayette, Carroll, Chariton, Howard, Cooper, Pettis ","64320, 65321, 65330, 65339, 65339, 65340, 65344, 65340, 65347, 65349, 65351, 64622, 64623, 64633, 64639, 64643, 64668, 64680, 64682, 64687, 65236, 65261, 64660, 65281, 64681, 65286, 65332, 65254, 64001, 64020, 64021, 64022, 65327, 64037, 64096, 65332, 65334, 65301, 65302","Arrow Rock, Blackburn, Gilliam, Grand Pass, Malta Bend, Marshall, Miami, Napton, Nelson, Slater, Sweet Springs, Bogard, Bosworth, Carrollton, DeWitt, Hale, Norborne, Stet, Tina, Wakenda, Brunswick, Keytesville, Mendon,  Salisbury, Sumner, Triplett, Blackwater, Glasgow, Alma, Concordia, Corder, Dover, Emma, Higginsville, Waverly, Green Ridge, Hughesville, Sedalia ","Meaningful work and wealth, Reliable transportation, Lifelong learning, Belonging and civic muscle, Humane housing, Basic needs for health and safety, Thriving natural world","Health literacy improvement; Obesity and related chronic diseases of diabetes and high blood pressure; Preventive care and wellness (this includes continued education regarding the dangers of tobacco use, including smoking, chewing tobacco and vaping)",https://www.fitzgibbon.org/Content/Uploads/fitzgibbon.org/files/Fitzgibbon%20Hospital%202022%20CHNA%20(approved%204.26.22).pdf,N/A,N/A
6630008,Freeman Health System,1102 West 32nd Street,Joplin,64804-3503,MO,Freeman Health System,Non-Profit,2022,Combination of counties and places,"Vernon, Barton, Jasper, Newton, McDonald, Cherokee, Crawford, Labette, Ottawa, Delaware",N/A,"Rogers, Springfield, Joplin, Fort Smith, Lebanon, Bolivar, Branson, Booneville, Monett","Cancer, Covid-19, Diabetes, Heart Disease, Lung Disease, Mental Health, Oral Health, Subtance use and Recovery","Access to Care, Mental health, Diabetes, Heart disease, Lung disease",https://www.freemanhealth.com/sites/default/files/media-library/2022%20Joplin%20Community%20Summary%20FINAL.pdf,https://www.freemanhealth.com/sites/default/files/media-library/2022%20Freeman%20CHIP.pdf,communityhealth@freemanhealth.com
6630760,Freeman Neosho Hospital,113 West Hickory Street,Neosho,64850-1705,MO,Freeman Health System,Non-Profit,2022,Combination of counties and places,"Vernon, Barton, Jasper, Newton, McDonald, Cherokee, Crawford, Labette, Ottawa, Delaware",N/A,"Rogers, Springfield, Joplin, Fort Smith, Lebanon, Bolivar, Branson, Booneville, Monett","Cancer, Covid-19, Diabetes, Heart Disease, Lung Disease, Mental Health, Oral Health, Subtance use and Recovery","Access to Care, Mental health, Diabetes, Heart disease, Lung disease",https://www.freemanhealth.com/sites/default/files/media-library/2022%20Joplin%20Community%20Summary%20FINAL.pdf,https://www.freemanhealth.com/sites/default/files/media-library/2022%20Freeman%20CHIP.pdf,communityhealth@freemanhealth.com
6630199,Fulton Medical Center,10 South Hospital Drive,Fulton,65251-2510,MO,,Unable to find,N/A unable to find,,,,,,,,,
6630200,Fulton State Hospital,600 East Fifth Street,Fulton,65251-1753,MO,,Unable to find,N/A unable to find,,,,,,,,,
6630195,General Leonard Wood Army Community Hospital,4430 Missouri Avenue,Fort Leonard Wood,65473-8952,MO,"Department of the Army, Office of the Surgeon General",Public,2021,List of Places,N/A,N/A,Fort Leonard Wood,"Physical health, Behavioral health, Socio-enviornmental health, Spiritual health, Family health","Nutrition, Sleep, Tobacco use, Preventive health screenings, Behavioral health, Access to care",https://leonard-wood.tricare.mil/Portals/144/2021%20FLW%20Community%20Health%20Assessment%20Summary.pdf,N/A,N/A
6630125,Golden Valley Memorial Healthcare,1600 North Second Street,Clinton,64735-1192,MO,,Non-Profit,2019,List of Counties,"Henry, Benton",N/A,N/A,"Drug Abuse, Awareness of Mental Health specialty services, Improve quality of Nursing Homes, Obesity, Emergency Department, Economic Development, Healthcare Transportation, Urgent Care Services, Services for Autistic Children and Adults, Smoking, Visiting Specialists, Oral Surgeon Services, Increase # of Dentists who take Medicaid, Encourage Parental Guidance, Expand Community Wellness Education, Pediatric Care Services","Mental Health School focused (Diagnosis, Treatment, Aftercare) / Suicides; Economic Development; Drugs (Opioids, Meth, Heroin, Marijuana); Psychiatric Unit - Inpatient; Obesity (Nutrition / Exercise) / Food Insecurity; Poor Health Insurance (Lack of Coverage); Housing (Safe and Affordable)",https://www.gvmh.org/wp-content/uploads/2020/03/CHNA-Currently-posted-5.5.20.pdf,https://www.gvmh.org/wp-content/uploads/2020/03/CHNA-Currently-posted-5.5.20.pdf,N/A
6630230,Hannibal Regional Hospital,6000 Hospital Drive,Hannibal,63401-6887,MO,,Non-Profit,2022,"Combination of counties, zip codes, and places","Marion, Lewis, Monroe, Pike, Ralls, Shelby","63401, 63456, 63459, 63461, 63334, 63468, 63353, 63382, 63435, 63436, 63441, 63462","Hannibal, Monroe City, New London, Palmyra, Bowling Green, Shelbina, Louisiana, Vandalia, Canton, Center, Frankford, Perry","Mental health (Diagnosis, treatment, aftercare, physicians); Cost of Healthcare Services; Drug/Substance Abuse; Obesity (Nutrition/Exercise); Poverty; Underinsured/Uninsured","Mental health (Diagnosis, treatment, aftercare, physicians); Cost of Healthcare Services; Drug/Substance Abuse; Obesity (Nutrition/Exercise); Poverty; Underinsured/Uninsured",https://www.hannibalregional.org/Resources/bd42a032-caa2-4942-816d-da0fe8e02266/Hannibal%20Regional%20CHNA%202022.pdf,https://www.hannibalregional.org/Resources/bd42a032-caa2-4942-816d-da0fe8e02266/Hannibal%20Regional%20CHNA%202022.pdf,Phone: (913)-302-7264
6630025,Harrison County Community Hospital,2600 Miller Street,Bethany,64424-2701,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630165,Harry S. Truman Memorial Veterans Hospital,800 Hospital Drive,Columbia,65201-5275,MO,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6631215,Hawthorn Children Psychiatric Hospital,1901 Pennsylvania,Saint Louis,63133-1325,MO,,Public,N/A unable to find,,,,,,,,,
6630775,Heartland Behavioral Health Services,1500 West Ashland Street,Nevada,64772-1710,MO,"Universal Health Services, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6630100,Hedrick Medical Center,2799 North Washington Street,Chillicothe,64601-2902,MO,Saint Luke's Health System,Non-Profit,2021,"Combination of counties, zip codes, and places","Livingston, Linn","64631, 63566, 63557, 64638, 64601, 64635, 64656,64686",Chillicothe,"Behavioral Health Care, Increased Access to Physical Activity and Nutrition, Tobacco Cessation","Behavioral Health Care, Increased Access to Physical Activity and Nutrition, Tobacco Cessation",https://www.saintlukeskc.org/sites/default/files/2021-12/2020-1814_CHNA_HMC_plan-FINAL_web.pdf,N/A,saintlukeskc.org
6639075,Hermann Area District Hospital,509 West 18th Street,Hermann,65041-1547,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630037,Iron County Medical Center,301 North Highway 21,Pilot Knob,63663-0548,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630812,John J. Pershing Veterans Affairs Medical Center,1500 North Westwood Boulevard,Poplar Bluff,63901-3318,MO,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6630515,Kansas City Veterans Affairs Medical Center,4801 East Linwood Boulevard,Kansas City,64128-2226,MO,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6630043,Kindred Hospital Northland,500 Northwest 68th Street,Kansas City,64118-2455,MO,Kindred Healthcare,For-Profit,2018,Combination of counties and zip codes,"Platt, Clay","64152, 64153, 64079, 64068",N/A,"Mental Health, Chronic Disease, Obesity","Poor eating habits, Lack of exercise, Texting and driving",https://northlandkchealthalliance.org/wp-content/uploads/2020/10/NHA-CHNA-Final-2.21.20.pdf ,N/A,N/A
6631130,Kindred Hospital-St. Louis,4930 Lindell Boulevard,Saint Louis,63108-1510,MO,Kindred Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6630595,Lafayette Regional Health Center,1500 State Street,Lexington,64067-1107,MO,HCA Healthcare,Non-Profit,N/A unable to find,,,,,,,,,
6631360,Lakeland Behavioral Health System,440 South Market Street,Springfield,65806-2026,MO,"Acadia Healthcare Company, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6630786,Lake Regional Health System,54 Hospital Drive,Osage Beach,65065-3050,MO,,Non-Profit,2021,"Combination of counties, zip codes, and places","Camden, Laclede, Miller, Morgan"," 65011, 65017, 65020, 65324, 65632, 65463, 65026, 65032, 65470, 65037, 65486, 65047,  65049 65038, 65536, 65052, 65543, 65786, 65591, 65065, 65722, 65556, 65787, 65072 , 65567, 65078 65079, 65082, 65084 ","Barnett, Brumley, Camdenton, Climax Springs, Conway, Eldridge, Eldon, Eugene, Falcon, Gravois Mills, Iberia, Kaiser, Lake Ozark, Laurie, Lebanon, Linn Creek Lynchburg, Macks Creek, Montreal, Osage Beach, Phillipsburg, Richland, Roach, Rocky Mount,  Stoutland, Stover, Sunrise Beach, Tuscumbia, Versailles ","Heart disease, Cancer, Smoking-attributable illness","Mental health, Access to health care, Ability to pay and/or lack of insurance",https://res.cloudinary.com/dpmykpsih/image/upload/lakeregional-site-338/media/021e27e0c4f0457d8fc5c7897290ad45/chna-report-2021_final.pdf,https://res.cloudinary.com/dpmykpsih/image/upload/lakeregional-site-338/media/154e7b43b9cd4f43b683b488d9eb571a/chna-implementation-plan-2021_orange.pdf,info@lakeregional.com
6630032,Landmark Hospital of Cape Girardeau,3255 Independence Street,Cape Girardeau,63701-4914,MO,Landmark Hospitals,For-Profit,2022,"Combination of counties, zip codes, and places","Bristol, Kent, Newport, Providence, Washington","02814, 02859, 02830, 02896, 02864, 02865, 02838, 02917, 02895, 02828, 02876","Chepachet, Pascoag, Harrisville, North Smithfield, Cumberland, Lincoln, Manville, Smithfield, Woonsocket, Greenville, Burrillville","Obesity and Diabetes, Heart Disease, Cancer, Rspiratory Disease, Access to Services, Mental Health Incidence and Prevalence, Substance Use Disorder Incidence and Prevalence","Behavioral Health, Chronic Disease, Maternal and Child Health",https://landmarkmedical.org/wp-content/uploads/2022/11/Landmark-2022-CHNA-Report.pdf,https://landmarkmedical.org/wp-content/uploads/2022/11/Landmark-2022-CHNA-Report.pdf,N/A
6630176,Landmark Hospital of Columbia,604 Old 63 North,Columbia,65201-6308,MO,Landmark Hospitals,For-Profit,2021,List of Counties,Caroll,N/A,N/A,"Drug/Substance Abuse, Behavioral/Mental Health, Obesity, Employment Opportunities, Poverty, Affordable Care, Senior Care/Support, Affordable Housing, Access to Affordable & Health Foods, Child Care, Alcohol Abuse, Youth Support/Services, Health Insurance, Transportation, Exercise / Fitness, Social Support, Safe Environment","Substance Abuse (Drug & Alcohol); Mental Health (Diagnosis, Placement, Aftercare, Providers);  Obesity (Nutrition / Exercise); Uninsured / Underinsured Services; Affordable Housing; Vaccination Education",https://www.carrollcountyhospital.org/Content/Uploads/carrollcountyhospital.org/files/CHNA2021_CarrollCo_CCMH_FINAL.pdf,https://www.carrollcountyhospital.org/Content/Uploads/carrollcountyhospital.org/files/CHNA2021_CarrollCo_CCMH_FINAL.pdf,N/A
6630042,Landmark Hospital of Joplin,2040 West 32nd Street,Joplin,64804-3512,MO,Landmark Hospitals,Non-Profit,N/A unable to find,,,,,,,,,
6630600,Lee's Summit Medical Center,2100 SE Blue Parkway,Lee's Summit,64063-1007,MO,HCA Healthcare,Non-Profit,N/A unable to find,,,,,,,,,
6630605,Liberty Hospital,2525 Glenn Hendren Dive,Liberty,64068-9600,MO, ,Non-Profit,2022,Combination of counties and zip codes,Clay & Platte,"64068, 64060, 64024,64157, 64062, 64119",N/A,"Mental and behavioral health, Access to care, Chronic disease","Mental and behavioral health, Access to care, Chronic disease",https://res.cloudinary.com/dpmykpsih/image/upload/liberty-hospital-site-248/media/51641e6c5e6f4160b5276aae7b9cdc59/health_presentation_copy-with-chip.pdf,https://res.cloudinary.com/dpmykpsih/image/upload/liberty-hospital-site-248/media/ed8371e667d541d68fd6d746ce562767/2023-2025-chip-edited.pdf,N/A
6630111,"Long-Term Acute Care Hospital, Mosaic Life Care at St. Joseph",5325 Faraon Street,Saint Joseph,64506-3488,MO,Mosaic Life Care,Non-Profit,2022,List of Counties,"Buchanan, Andrew, Doniphan",N/A,N/A,"Mental Health/Substance Abuse, Access and Cost of Health Care, Obesity","Mental Health/Substance Abuse, Access and Cost of Health Care, Obesity",https://www.mymlc.com/contentassets/560700dc2aa34098b640da6faad6bdb2/mosaic-life-care-digital-chna-5.5.2022-reduced-size.pdf,N/A,N/A
6630197,Madison Medical Center,611 West Main Street,Fredericktown,63645-1111,MO,,Non-Profit,N/A unable to find,,,,,,,,,
6630010,Mercy Hospital Aurora,500 Porter Street,Aurora,65605-2365,MO,Mercy,Non-Profit,2022,Combination of counties and places,"Barry, Lawrence",N/A,Monett,"Cancer, Covid-19, Diabetes, Heart disease, Lung Disease, Mental Health, Oral Health, Substance Use and Recovery","Cancer, Covid-19, Diabetes, Heart disease, Lung Disease, Mental Health, Oral Health, Substance Use and Recovery",https://www.mercy.net/content/dam/mercy/en/pdf/chna/aurora-cassville-2022.pdf,https://www.mercy.net/content/dam/mercy/en/pdf/chip/mercy-aurora-chip-2019.pdf,N/A
6630090,Mercy Hospital Carthage,3125 Dr Russell Smith Way,Carthage,64836-7402,MO,Mercy,Non-Profit,2022,Combination of counties and places,"Vernon, Barton, Jasper, Newton, McDonald, Crawford, Cherokee, Labette, Ottawa, Delaware",N/A,Joplin,"Cancer, Covid-19, Diabetes, Heart disease, Lung disease, Mental health, Oral health, Substance use and recovery","Lung disease, Heart disease, Oral health, Cancer, Mental health",https://www.mercy.net/content/dam/mercy/en/pdf/chna/carthage-chna-2022.pdf,https://www.mercy.net/content/dam/mercy/en/pdf/chip/mercy-carthage-chip-2019.pdf,N/A
