ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6840600,Colorado Canyons Hospital and Medical Center,300 West Ottley Avenue,Fruita,81521-2118,CO,,Unable to Find,2021,List of Counties,"Mesa, Montrose, Delta, Garfield",N/A,N/A,"Economic stability, education, health care access, neighborhood and built environment, social and community","More resources for people in need, quantifying need in the community, employment opportunities",https://www.mesacounty.us/departments-and-services/public-health/community-health-data/community-health-needs-assessment-chna,N/A,mcadmin@mesacounty.us
6840015,Colorado Mental Health Institute at Fort Logan,3520 West Oxford Avenue,Denver,80236-3197,CO,,Unable to Find,N/A unable to find,,,,,,,,,
6840830,Colorado Mental Health Institute at Pueblo,1600 West 24th Street,Pueblo,81003-1499,CO,,Unable to Find,N/A unable to find,,,,,,,,,
6840590,Colorado Plains Medical Center,1000 Lincoln Street,Fort Morgan,80701-3298,CO,LifePoint Health,Non-Profit,N/A unable to find,,,,,,,,,
6849120,Community Hospital,2351 G Road,Grand Junction,81505,CO,Colorado West Healthcare System,Non-Profit,2022,List of Counties,Mesa,N/A,N/A,"Economic Stability, Education, Health Implications, Neighborhood and Built Environment, Social and Community Context","Economic Stability, Education, Health Care and Access, Neighborhood and Built Environment",https://cdn.yourcommunityhospital.com/files/2022+CH+CHNA.pdf,https://cdn.yourcommunityhospital.com/files/2022+CH+CHNA.pdf,N/A
6840740,Craig Hospital,3425 South Clarkson Street,Englewood,80113-2899,CO,,Non-Profit,2022,List of Counties,"Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, Jefferson",N/A,N/A,"Access to Care, Accessible Transportation, Financial Independence","Access to Care, Accessible Transportation, Financial Independence",https://craighospital.org/wp-content/uploads/2023/01/CHNA-Craig-Hospital-2022-Report.pdf,https://craighospital.org/wp-content/uploads/2023/01/2022-Craig-IS-Report.pdf,chna@craighospital.org
6840240,Delta County Memorial Hospital,1501 East 3rd Street,Delta,81416-2815,CO,,Non-Profit,2022,List of Counties,"Delta, Montrose",N/A,N/A,"Prevention, Education and Services to Address High Mortality Rates, Chronic Diseases, Preventable Conditions and Unhealthy Lifestyles, Continued Focus on the Aging Population & Services, Access to Primary & Specialty Care Services and Providers, Access to Mental and Behavioral Health Care Services and Providers, Access to Affordable Care and Reducing Health Disparities Among Specific Populations","Prevention, Education and Services to Address High Mortality Rates, Chronic Diseases, Preventable Conditions and Unhealthy Lifestyles, Continued Focus on the Aging Population & Services, Access to Primary & Specialty Care Services and Providers, Access to Mental and Behavioral Health Care Services and Providers, Access to Affordable Care and Reducing Health Disparities Among Specific Populations",https://deltahealthco.org/download/chna-2022/,https://deltahealthco.org/download/chna-2022/,info@deltahospital.org
6840290,Denver Health,777 Bannock Street,Denver,80204-4507,CO,,Non-Profit,2023,Combination of counties and places,Denver,N/A,Denver,"Access to Care, Behavioral Health (Mental Health and Substance Misuse), Housing and Homelessness","Access to Care, Behavioral Health (Mental Health and Substance Misuse), Housing and Homelessness",2023-dhha-community-health-needs-assessment-final (denverhealth.org),Microsoft Word - Denver Health and Hospital 2024 Implementation Plan,N/A
6849231,Denver Springs,8835 American Way,Englewood,80112-7056,CO,Springstone,Unable to Find,N/A unable to find,,,,,,,,,
6840070,East Morgan County Hospital,2400 West Edison Street,Brush,80723-1640,CO,Banner Health,Non-Profit,2019,Combination of counties and zip codes,Morgan,"80723, 80701",N/A,"Access to care, Chronic Disease Management, Behavioral Health ","Access to care, Chronic Disease Management, Behavioral Health",https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/colorado/east-morgan-community-hospital---2019-chna-report.ashx,https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/colorado/east-morgan-community-hospital---2019-chna-report.ashx,
6840540,Estes Park Medical Center,555 Prospect Avenue,Estes Park,80517-6312,CO,,Non-Profit,2020,List of Places,N/A,N/A,Estes Valley,"Behavioral Health, Collaboration, Older Adult Health, Pediatric and Family Services, Quality of Care, Surgery","Behavioral Health, Collaboration, Older Adult Health, Pediatric and Family Services, Quality of Care, Surgery",https://eph.org/wp-content/uploads/2021/05/CHNA-Final-Document-2020.pdf,https://eph.org/wp-content/uploads/2021/05/CHNA-Final-Document-2020.pdf,N/A
6840090,Evans U. S. Army Community Hospital,"1650 Cochrane Circle, Building 7500",Fort Carson,80913-4613,CO,"Department of the Army, Office of the Surgeon General",Non-Profit,N/A unable to find,,,,,,,,,
6840520,Federal Correctional Institute Hospital,9595 West Quincy Street,Littleton,80123-1159,CO,Correctional Health Partners ( CHP ).,Unable to Find,N/A unable to find,,,,,,,,,
6840021,Good Samaritan Medical Center,200 Exempla Circle,Lafayette,80026-3370,CO,SCL Health,Non-Profit,N/A unable to find,,,,,,,,,
6840645,Grand Junction Veterans Health Care System,2121 North Avenue,Grand Junction,81501-6428,CO,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,
6840885,Grand River Hospital District,501 Airport Road,Rifle,81650-8510,CO,,Non-Profit,2022,List of Counties,Garfield ,N/A,N/A,"Access to Health Care Services, Cancer, Heart Diseases and Stroke, Infant Health and Family Planning, Injury and Violence, Mental Health, Nutrition, Physical Activity, Weight, Substance Abuse","Mental Health, Substance Abuse, Nutrition, Physical Activity and weight, Heart Disease and Stroke, Access to Healthcare Services, Infant Health and Family Planning, Cancer, Injury and Violence",https://grandriverhealth.org/patients-visitors/community-needs-assessment/,N/A,N/A
6840660,Gunnison Valley Hospital,711 North Taylor Street,Gunnison,81230-2296,CO,,Non-Profit,2022,"Combination of counties, zip codes, and places",Gunnison,"81210, 81220, 81224, 81230, 81231, 81237, 81239, 81241, 81243, 81434, 81225","Almont, Cirmarron, Crested Butte, Gunnison, Ohio City, Parlin, Pitkin, Powderhorn, Somerset, Mt.Crested Butte","Mental Health, Affordability of Care, Drug/Substance Abuse, Cancer, Womens Health, Preventative Care ","Mental Health, Affordability of Care, Drug/Substance Abuse, Cancer, Womens Health, Preventative Care ",https://www.gunnisonvalleyhealth.org/documents/content/GVH-CHNA-Final-Report.pdf,https://www.gunnisonvalleyhealth.org/documents/content/GVH_Strategic-Plan_2020-2025.pdf,N/A
6840665,Haxtun Hospital District,235 West Fletcher Street,Haxtun,80731-2737,CO,,Non-Profit,N/A unable to find,,,,,,,,,
6840026,HEALTHSOUTH Rehabilitation Hospital of Colorado Springs,325 Parkside Drive,Colorado Springs,80910-3134,CO,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6840429,HEALTHSOUTH Rehabilitation Hospital of Littleton,1001 West Mineral Avenue,Littleton,80120-4507,CO,Encompass Health Corporation,Unable to Find,N/A unable to find,,,,,,,,,
6840900,Heart of the Rockies Regional Medical Center,1000 Rush Drive,Salida,81201-9627,CO,,Non-Profit,N/A unable to find,,,,,,,,,
6840039,Highlands Behavioral Health System,8565 South Poplar Way,Littleton,80130-3602,CO,"Universal Health Services, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6840130,Keefe Memorial Hospital,602 North 6th Street West,Cheyenne Wells,80810,CO,,Unable to Find,N/A unable to find,,,,,,,,,
6840156,Kindred Hospital Denver South,"2525 South Downing Street, 3 South",Denver,80210-5817,CO,Kindred Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6840024,Kindred Hospital-Aurora,700 Potomac Street 2nd Floor,Aurora,80011-6844,CO,Kindred Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6840465,Kindred Hospital-Denver,1920 High Street,Denver,80218-1213,CO,Kindred Healthcare,Unable to Find,N/A unable to find,,,,,,,,,
6840080,Kit Carson County Memorial Hospital ,286 16th Street,Burlington,80807-1697,CO,KCCMH,Non-Profit,2022,List of Counties,Kit Carson,N/A,N/A,"Mental health problems, Aging problems, Diabetes, Substance Abuse, Cancer, Obesity, Heart Disease and Stroke","Mental health, Specialty Care, Health Education and Awareness",https://www.kcchsd.org/wp-content/uploads/2022/09/signedboardCHNA.pdf,https://www.kcchsd.org/wp-content/uploads/2022/09/signedboardCHNA.pdf,mlittle@verticlestrategies.net
6849160,Lincoln Community Hospital and Nursing Home,111 6th Street,Hugo,80821-0248,CO,,Unable to Find,N/A unable to find,,,,,,,,,
6840805,Littleton Adventist Hospital,7700 South Broadway Street,Littleton,80122-2628,CO,AdventHealth,Non-Profit,2022,Combination of counties and zip codes,"Araphoe, Douglas","80010, 80011, 80012, 80013, 80014, 80015, 80016, 80017, 80018, 80041, 80044, 80046, 80047, 80103, 80104, 80105, 80108, 80109, 80110, 80111, 80112, 80113, 80116, 80118, 80120, 80121, 80122, 80124, 80125, 80126, 80129, 80130, 80131, 80134, 80135, 80137, 80138, 80150, 80151, 80155, 80160, 80161, 80163, 80165, 80166, 80246",N/A,"Housing Stability, Mental Health, Food Security/Economic Security, Access to Services, Substance Use","Access to Safe and Stable Housing, Mental Health, Food Security",https://www.adventhealth.com/sites/default/files/assets/2022-community-health-needs-assessment_1.pdf,https://www.adventhealth.com/sites/default/files/assets/adventhealth_littleton_2023-2025_community_health_plan_0.pdf,LAHCommunityBenefit@centura.org
6840755,Longmont United Hospital,1950 West Mountain View Avenue,Longmont,80501-3162,CO,CommonSpirit Health,Non-Profit,2022,Combination of counties and zip codes,"Boulder, Weld","80026, 80027, 80104, 80108, 80116, 80118, 80126, 80129, 80130, 80131, 80134, 80135, 80138, 80301, 80302, 80303, 80304, 80306, 80308, 80455, 80466, 80471, 80481, 80501, 80502, 80503, 80510, 80514, 80520, 80530, 80533, 80544, 80603, 80621, 80642, 80643, 80652, 80542, 80543, 80546, 80550, 80551, 80610, 80611, 80615, 80620, 80623, 80631, 80632, 80634, 80639, 80646, 80648, 80650, 80651, 80729, 80732, 80742, 80754, 80124, 80309, 80504, 80624, 80025, 80109, 80125, 80534, 80612, 80622, 80644, 80645, 80516, 80305, 80163, 80307, 80310, 80314, 80638, 80633",N/A,"Access to Care, Mental Health, Risk Behaviors, Substance Use, Disease and Injury, Suicides, Community Capacity Building, Food Security, Housing, Asthma","Access to Care: Mental Health, Risk Behaviors: Substance Use, Disease and Injury: Suicides, Community Capacity Building: Food Security",https://csdam.widen.net/s/kjzcxdncrh/2022-community-health-needs-assessment---longmont-united-hospital,https://csdam.widen.net/s/tfrgfsn97w/2023-community-health-implementation-strategy----longmont-united-hospital, LauraBickers@centura.org or HaroldTrujillo@Centura.org
6840012,Lutheran Medical Center,8300 West 38th Avenue,Wheat Ridge,80033-6005,CO,SCL Health,Non-Profit,2021,"Combination of counties, zip codes, and places",Jefferson ,"80002, 80003, 80004, 80005, 80007,80021, 80425, 80433,  80215, 80221, 80227, 80228, 80232, 80235,80439, 80401, 80403, 80453, 80454, 80457, 80123, 80127, 80128, 80465, 80470, 80033","Arvada, Broomfield, Buffalo Creek, Conifer, Denver, Evergreen, Golden, Idledale, Indian Hills, Kittredge, Littleton, Morrison, Pine, Wheat Ridge","Access to health care, Cancer, COVID-19, Dental Care, Diabetes, Food insecurity, Heart disease and stroke, Housing, Lung disease, Mental Health, Overweight and obesity, Substance use, Unintentional injury ","Mental Health and Substance Abuse, Food Insecurity, Housing",https://intermountainhealthcare.org/-/media/files/intermountain-health/chna-reports---peaks/lutheran-chna-2021.ashx,LMC CHIP Report 2022 (intermountainhealthcare.org),N/A
6840782,McKee Medical Center,2000 Boise Avenue,Loveland,80538-4281,CO,Banner Health,For-Profit,2019,"Combination of counties, zip codes, and places","Larimer, Loveland","80537, 80538, 80513","Loveland, Bertoud","Cancer care, Heart care, Orthopedics, Surgical Services, Women's services","Access to care, Chronic Disease Management, Behavioral health",https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/colorado/mckee-medical-center---2019-chna-report.ashx,N/A,N/A
6840014,Medical Center of Aurora,1501 South Potomac Street,Aurora,80012-5411,CO,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6840683,Melissa Memorial Hospital,1001 East Johnson Street,Holyoke,80734-1854,CO,,Non-Profit,2022,List of Counties,Phillips,N/A,N/A,"Respiratory/Lung Disease, Dental Problems, High Blood Pressure, Substance Abuse, Mental Health Problems, Heart Disease and Stroke, Diabetes, Cancer, Aging Problems","Community Engagement, Mental Health, Aging Services",https://secureservercdn.net/166.62.104.68/ihf.5ec.myftpupload.com/wp-content/uploads/2022/06/MMH-CHNA.pdf,https://secureservercdn.net/166.62.104.68/ihf.5ec.myftpupload.com/wp-content/uploads/2022/07/MMH-Implementation-Strategy.pdf,mlittle@verticalstrategies.net
6840217,Memorial Regional Health,750 Hospital Loop,Craig,81625-8750,CO,,Non-Profit,N/A unable to find,,,,,,,,,
6840016,Mercy Regional Medical Center,1010 Three Springs Boulevard,Durango,81301-8296,CO,CommonSpirit Health,Non-Profit,2022,Combination of counties and zip codes,"La Plata, Archuleta","81121, 81122, 81128, 81137, 81137, 81302, 81303, 81326, 81329, 81301, 81157",N/A,"Access to Care: Mental Health and Primary Care, Risk Behaviors: Substance Use, Disease and Injury: Suicide, Community Capacity Building: Food Security","Access to Care: Mental Health and Primary Care, Risk Behaviors: Substance Use, Disease and Injury: Suicide, Community Capacity Building: Food Security",https://csdam.widen.net/s/pzpfhvbrqm/2022-community-health-needs-assessment---mercy-hospital,https://csdam.widen.net/s/dkdkllmvlw/2023-community-health-implementation-strategy----mercy-hospital,N/A
6849170,Middle Park Medical Center-Kremmling,214 South Fourth Street,Kremmling,80459,CO,,Non-Profit,N/A unable to find,,,,,,,,,
6840795,Montrose Memorial Hospital,800 South Third Street,Montrose,81401-4212,CO,QHR,Non-Profit,2022,"Combination of counties, zip codes, and places",Montrose ,"81401, 81403, 81411, 81422, 81424, 81425, 81431","Montrose, Bedrock, Naturita, Nucla, Olathe, Redvale","Access to Mental and Behavioral Healthcare Services and Providers, Access to Primary & Speciality Care Services and Providers, Access to Affordable Care and Reducing Health Disparities Among Specific Populations, Continued Focus on  the Aging Population and Services, Need for Increased Emphasis on Housing & Transportation, Prevention, Education, and Services to Addresss High Mortaility Rates, Chrontic Disease, Preventable Conditions and Unhealthy Lifestyles","Access to Mental and Behavioral Healthcare Services and Providers, Access to Primary & Speciality Care Services and Providers, Access to Affordable Care and Reducing Health Disparities Among Specific Populations, Continued Focus on  the Aging Population and Services, Need for Increased Emphasis on Housing & Transportation, Prevention, Education, and Services to Addresss High Mortaility Rates, Chrontic Disease, Preventable Conditions and Unhealthy Lifestyles",https://montrosehealth.com/wp-content/uploads/2022/11/Montrose-Regional-Health-2022-CHNA-and-Implementation-Plan-FINAL-October-2022_compressed.pdf,https://montrosehealth.com/wp-content/uploads/2024/03/MRH-FY23-FY25-CHNA-Implementation-Plan-FINAL-Updated-March-2024.pdf,N/A
6840940,Mt. San Rafael Hospital,410 Benedicta Avenue,Trinidad,81082-2093,CO,,Non-Profit,2021,"Combination of counties, zip codes, and places",Las Animas ,"81020, 81024 , 81027, 81046, 81049, 81059, 81081, 81082, 81091","Aguilar, Boncarbo, Branson, Hoehne, Kim, Model, Trinchera, Trinidad, Weston ","Orthopedics, cardiology, mental health and elderly services, substance abuse, rehabilitation services, home, health, and hospice services, assisted living services, and long-term care services ",N/A,https://www.msrhc.org/docs/Mt_San_Rafael_Hospital_CHNA_2021.pdf,https://www.msrhc.org/docs/Mt_San_Rafael_Hospital_CHNA_2021.pdf,N/A
6840315,National Jewish Health,1400 Jackson Street,Denver,80206-2762,CO,Montrose Regional Health,Non-Profit,2022,Combination of counties and places,Denver,N/A,Surrounding counties and the state,"Respiratory, social, behavioral health","Pediatric asthma, education, access to care, health needs not assessed",https://www.nationaljewish.org/NJH/media/pdf/CHNA2022final.pdf,https://www.nationaljewish.org/getmedia/a91c34d6-fa51-4738-9f2a-7902d535f004/NJH-CHIP-2022.pdf,N/A
6840650,North Colorado Medical Center,1801 16th Street,Greeley,80631-5154,CO,Banner Health,Non-Profit,2019,"Combination of counties, zip codes, and places",Weld,"80651, 80634, 80620, 80615, 80645, 80538, 80537, 80631, 80534","East Greeley, West Greeley, Central Weld, North Weld,  Loveland, Johnston-Milliken","Access to Care, Chronic Disease Management, Behavioral Health","Access to Care, Chronic Disease Management, Behavioral Health",https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/colorado/north-colorado-medical-center---2019-chna-report.ashx,N/A,N/A
6840458,North Suburban Medical Center,9191 Grant Street,Thornton,80229-4341,CO,HCA Healthcare,Non-Profit,N/A unable to find,,,,,,,,,
6840037,Northern Colorado Long Term Acute Hospital,4401 Union Street,Johnstown,80534,CO,"Ernest Health, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6840034,Northern Colorado Rehabilitation Hospital,4401 Union Street,Johnstown,80534-2800,CO,"Ernest Health, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6849221,OrthoColorado Hospital,11650 West 2nd Place,Lakewood,80228-1527,CO,CommonSpirit Health,Unable to Find,2019,List of Counties,"Jefferson, Clear Creek, a portion of Denver County",N/A,N/A,N/A,"Behavioral Health, Healthy Eating Active Living (HEAL), Access to Care, Injury Prevention",N/A,St-Anthony-OrthoColorado-Hospital-CHIP-2017_0.pdf (centura.org),N/A
6840041,Pagosa Springs Medical Center,95 South Pagosa Boulevard,Pagosa Springs,81147-8329,CO,,Non-Profit,N/A unable to find,,,,,,,,,
6840022,Parker Adventist Hospital,9395 Crown Crest Boulevard,Parker,80138-8573,CO,AdventHealth,Non-Profit,2022,Combination of counties and zip codes,"Arapahoe, Douglas","80011, 800113, 80015, 80016, 80017, 80018, 80103, 80104, 80105, 80108, 80110, 80111, 80112,  80113, 80116, 80118, 80120, 80121, 80122, 80126, 80129, 80130, 80131, 80134, 80135, 80138, 80150, 80155, 80010, 80014, 80124, 80246, 80012, 80109, 80125, 80137, 80165,  80044, 80160, 80163, 80166, 80046, 80151, 80041, 80047, 80161 ",,"Mental Health, Access to Primary Care, Substance Use, Food Security, Health Equity","Mental Health, Access to Primary Care, Substance Use, Food Security, Health Equity",https://www.adventhealth.com/sites/default/files/assets/2022-community-health-needs-assessment_2.pdf,https://www.adventhealth.com/sites/default/files/assets/2019_community_health_implementation_plan_fy_2020_2022_-_parker_adventist_hospital.pdf,PKRCommunitybenefit@centura.org
6840850,Parkview Medical Center,400 West 16th Street,Pueblo,81003-2781,CO,,Non-Profit,2021,Combination of counties and zip codes,Pueblo,"81001, 81002, 81003, 81004, 81005, 81006, 81007, 81008",,"Health and Health Care, Alcohol and Other Drug Use,  Accessibility and ease to guided answers and information, using a ""ask a Doc/RN"" approach","Health and Health Care, Alcohol and Other Drug Use, Accessibility and ease to guided answers and information, using a ""ask a Doc/RN"" approach",https://75f30732.flowpaper.com/CommunityHealthNeedsAccess20212023new/#page=1,https://75f30732.flowpaper.com/CommunityHealthNeedsAccess20212023new/#page=12,N/A
6840239,Peak View Behavioral Health,7353 Sisters Grove,Colorado Springs,80923-2615,CO,"Strategic Behavioral Health, LLC",Unable to Find,N/A unable to find,,,,,,,,,
6840002,Penrose-St. Francis Health Services,2222 North Nevada Avenue,Colorado Springs,80907-6799,CO,CommonSpirit Health,Unable to Find,N/A unable to find,,,,,,,,,
6840038,Pikes Peak Regional Hospital,16420 West Highway 24,Woodland Park,80863,CO,"Steward Health Care System, LLC",Non-Profit,2023,Combination of counties and places,Teller,N/A,Woodland,"Access to health care, Behavioral Health, Chronic Disease, Injury, Maternal Health, Social and Economic Factors, Cancer","Mental Health, Food Access, Access to Health Care",https://uchealth-wp-uploads.s3.amazonaws.com/wp-content/uploads/2023/05/22092212/Pikes-Peak-Regional-Hospital-CHNA-2023-25.pdf,https://uchealth-wp-uploads.s3.amazonaws.com/wp-content/uploads/2023/05/22092212/Pikes-Peak-Regional-Hospital-CHNA-2023-25.pdf,N/A
6840785,Pioneers Medical Center,100 Pioneers Medical Center Drive,Meeker,81641-3181,CO,QHR,Non-Profit,2022,"Combination of counties, zip codes, and places",Rio Blanco,"81648, 81650, 81641","Meeker, Rangely, Rifle","Mental Health, Drug and Substance Abuse, Access to Childcare, Affordable Healthcare Services, Access to Senior Services, Obesity, Affordable Housing, Cancer, Prevention, Women's Health","Mental Health, Drug and Substance Abuse, Access to Childcare, Affordable Healthcare Services, Access to Senior Services",https://www.pioneershospital.org/wp-content/uploads/2022/11/PMC-CHNA-Final-Report.pdf,https://www.pioneershospital.org/wp-content/uploads/2022/11/PMC-CHNA-Final-Report.pdf,N/A
6840067,Platte Valley Medical Center,1600 Prairie Center Parkway,Brighton,80601-4006,CO,SCL Health,Non-Profit,2022,"Combination of counties, zip codes, and places","Adams,  Weld","80601, 80602, 80603, 80022, 80621, 80640, 80642, 80643","Brighton, Commerce City, Ft. Lupton, Henderson, Hudson, Keenesbug","Access to Health Care, Mental Health, Food Insecurity, Housing, Health Disease and Stroke, Diabetes","Mental Health, Access to Health Care, Housing,  Heart disease/stroke,  Diabetes",https://intermountainhealthcare.org/-/media/files/intermountain-health/chna-reports---peaks/platte-valley-chip-2022.ashx,https://intermountainhealthcare.org/-/media/files/intermountain-health/chna-reports---peaks/platte-valley-chip-2022.ashx,N/A
6840360,Porter Adventist Hospital,2525 South Downing Street,Denver,80210-5876,CO,AdventHealth,Non-Profit,2022,Combination of counties and zip codes,"Denver, Arapahoe","80011, 80013, 80015, 80016, 80017, 80018, 80103, 80105, 80110, 80111, 80112, 80113, 80120, 80121, 80122, 80150, 80155, 80202, 80203, 80205, 80206, 80207, 80209, 80210, 80211, 80212, 80216, 80219, 80220, 80223, 80224, 80230, 80231, 80236, 80238, 80239, 80247, 80249, 80250, 80257, 80262, 80264, 80265, 80266, 80271, 80290, 80293, 80294, 80299, 80010, 80014, 80218, 80222, 80237, 80246, 80217, 80012, 80137, 80165, 80204, 80208, 80243, 80274, 80044, 80160, 80166, 80201, 80244, 80256, 80259, 80261, 80263, 80273, 80281, 80291, 80046, 80151, 80248, 80041, 80047, 80161, 80251",,"Mental Health, Substance Use, Food Security, Health Equity","Mental Health, Food Security, Substance Use, Health Equity into Other Community Priorities",https://www.adventhealth.com/sites/default/files/assets/2022-community-health-needs-assessment_3.pdf,https://www.adventhealth.com/sites/default/files/assets/2022-community-health-needs-assessment_3.pdf,N/A
